,temp,rh,pressure,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2018-08-24,21.633333333333336,86.66666666666667,968.7416666666668,180.7083333333333,0.5791666666666667,2.029166666666667,8.0,1.6956521739130437,21.60869565217392,12.73913043478261,28.379166666666663,29.55,749.9,1,874.2,876.9,824.8,875.6,236,0,0,0,0
2018-08-25,16.724999999999998,100.0,969.375,235.625,0.5083333333333333,1.8291666666666664,10.0,1.434782608695652,18.30434782608696,10.782608695652174,9.9125,28.379166666666663,575.4,1,749.9,874.2,876.9,824.8,237,0,0,0,1
2018-08-26,14.191666666666668,85.08333333333333,971.1125,241.66666666666663,0.6833333333333335,2.8125,11.0,0.6521739130434783,8.217391304347826,4.869565217391305,5.645833333333333,9.9125,663.8,1,575.4,749.9,874.2,876.9,238,0,0,0,1
2018-08-27,16.1125,68.83333333333333,973.9083333333332,157.54166666666666,0.4666666666666666,1.9875,7.0,3.695652173913044,25.95652173913044,16.434782608695652,14.191666666666668,5.645833333333333,861.9,2,663.8,575.4,749.9,874.2,239,0,0,0,0
2018-08-28,19.554166666666667,72.625,976.1333333333332,229.7083333333333,0.4958333333333333,1.8041666666666665,10.0,5.826086956521739,29.782608695652176,20.26086956521739,20.7625,14.191666666666668,857.2,2,861.9,663.8,575.4,749.9,240,0,0,0,0
2018-08-29,20.4625,77.08333333333333,974.3166666666666,169.20833333333334,0.5,1.7666666666666666,8.0,2.409090909090909,27.13636363636364,16.227272727272727,21.804166666666664,20.7625,874.8,2,857.2,861.9,663.8,575.4,241,0,0,0,0
2018-08-30,19.9625,83.91666666666667,973.9083333333332,181.75,0.5625,2.4166666666666665,8.0,4.869565217391305,24.95652173913044,16.91304347826087,20.53333333333333,21.804166666666664,890.1,2,874.8,857.2,861.9,663.8,242,0,0,0,0
2018-08-31,18.041666666666668,93.875,975.9416666666666,200.91666666666663,0.4791666666666667,1.575,9.0,2.0869565217391304,24.60869565217392,14.304347826086955,13.545833333333334,20.53333333333333,771.2,1,890.1,874.8,857.2,861.9,243,0,0,0,0
2018-09-01,17.099999999999998,100.0,974.7291666666666,186.5,0.3833333333333333,1.8416666666666668,8.0,1.173913043478261,22.43478260869565,12.695652173913045,9.813636363636364,13.545833333333334,612.4,1,771.2,890.1,874.8,857.2,244,0,0,0,1
2018-09-02,17.354166666666668,99.45833333333331,975.825,151.79166666666666,0.3999999999999999,1.4166666666666667,7.0,1.7391304347826086,16.608695652173914,10.043478260869565,,9.813636363636364,730.1,1,612.4,771.2,890.1,874.8,245,0,0,0,1
2018-09-03,18.65,95.33333333333331,971.6125,143.41666666666666,0.5125,1.7333333333333334,6.0,4.521739130434782,21.52173913043478,14.956521739130435,22.07692307692308,,928.9000000000001,2,730.1,612.4,771.2,890.1,246,0,0,0,0
2018-09-04,18.77083333333333,96.41666666666669,970.125,206.4583333333333,0.4916666666666667,1.7041666666666666,9.0,3.608695652173913,25.08695652173913,16.0,18.84583333333333,22.07692307692308,925.7,2,928.9000000000001,730.1,612.4,771.2,247,0,0,0,0
2018-09-05,21.3375,76.0,972.4458333333332,178.58333333333334,0.5708333333333333,2.0708333333333333,8.0,1.6521739130434785,25.47826086956522,14.608695652173912,21.89583333333333,18.84583333333333,922.0,2,925.7,928.9000000000001,730.1,612.4,248,0,0,0,0
2018-09-06,19.79583333333333,81.91666666666667,970.4833333333332,178.33333333333334,0.4666666666666666,1.8833333333333333,8.0,1.565217391304348,24.52173913043478,14.130434782608695,27.23333333333333,21.89583333333333,928.3,2,922.0,925.7,928.9000000000001,730.1,249,0,0,0,0
2018-09-07,19.154166666666665,91.04166666666669,969.975,156.875,0.5083333333333333,1.9833333333333327,7.0,3.130434782608696,26.347826086956523,16.347826086956523,22.8375,27.23333333333333,852.4,2,928.3,922.0,925.7,928.9000000000001,250,0,0,0,0
2018-09-08,19.60833333333333,87.125,976.1333333333332,226.4583333333333,0.3999999999999999,1.6708333333333334,10.0,1.6521739130434785,19.13043478260869,11.26086956521739,17.845833333333335,22.8375,631.9,1,852.4,928.3,922.0,925.7,251,0,0,0,1
2018-09-09,19.991666666666667,85.04166666666667,978.3791666666666,165.25,0.475,1.7375,7.0,0.6956521739130435,13.130434782608695,7.391304347826087,15.570833333333333,17.845833333333335,746.8,1,631.9,852.4,928.3,922.0,252,0,0,0,1
2018-09-10,20.779166666666665,78.20833333333333,979.375,214.0,0.5750000000000001,1.8958333333333333,10.0,2.608695652173913,25.47826086956522,15.391304347826088,21.9375,15.570833333333333,933.6,2,746.8,631.9,852.4,928.3,253,0,0,0,0
2018-09-11,21.2125,73.79166666666667,981.0791666666668,208.875,0.4416666666666666,1.7833333333333332,9.0,6.0,32.26086956521739,21.65217391304348,25.72083333333333,21.9375,935.9,2,933.6,746.8,631.9,852.4,254,0,0,0,0
2018-09-12,21.77916666666667,76.04166666666667,979.425,158.04166666666666,0.45,1.8166666666666669,7.0,3.869565217391304,30.52173913043478,19.043478260869566,29.990476190476187,25.72083333333333,946.5999999999999,2,935.9,933.6,746.8,631.9,255,0,0,0,0
2018-09-13,22.195833333333336,84.95833333333333,973.9875,171.91666666666666,0.4458333333333333,1.8208333333333333,8.0,6.333333333333333,26.428571428571427,18.95238095238096,29.870833333333334,29.990476190476187,837.8,2,946.5999999999999,935.9,933.6,746.8,256,0,0,0,0
2018-09-14,20.341666666666665,92.79166666666669,974.1916666666666,170.08333333333334,0.4916666666666667,1.9416666666666669,8.0,5.130434782608695,25.52173913043478,17.47826086956522,25.004166666666663,29.870833333333334,880.0,2,837.8,946.5999999999999,935.9,933.6,257,0,0,0,0
2018-09-15,18.6875,88.875,978.275,191.79166666666663,0.45,1.7166666666666668,8.0,4.391304347826087,21.782608695652176,15.043478260869565,13.816666666666668,25.004166666666663,673.1,1,880.0,837.8,946.5999999999999,935.9,258,0,0,0,1
2018-09-16,20.066666666666663,88.79166666666667,980.7333333333332,187.875,0.4375,1.7166666666666668,8.0,1.2608695652173914,18.0,10.347826086956522,15.516666666666666,13.816666666666668,755.8,1,673.1,880.0,837.8,946.5999999999999,259,0,0,0,1
2018-09-17,20.079166666666666,90.875,978.6375,150.45833333333334,0.4958333333333333,1.7375,7.0,6.956521739130435,26.26086956521739,19.26086956521739,24.075,15.516666666666666,944.2,2,755.8,673.1,880.0,837.8,260,0,0,0,0
2018-09-18,20.1875,85.16666666666667,977.2708333333334,178.83333333333334,0.5291666666666667,1.7875,8.0,5.0,30.13043478260869,19.82608695652174,33.025,24.075,938.8,2,944.2,755.8,673.1,880.0,261,0,0,0,0
2018-09-19,19.683333333333334,90.08333333333331,977.6375,178.54166666666666,0.5304347826086956,1.7347826086956522,8.0,3.739130434782609,29.43478260869565,18.565217391304348,31.641666666666666,33.025,947.9,2,938.8,944.2,755.8,673.1,262,0,0,0,0
2018-09-20,20.429166666666667,86.41666666666667,977.65,182.4583333333333,0.3875,1.7583333333333335,8.0,5.086956521739131,27.95652173913044,18.47826086956522,27.47083333333333,31.641666666666666,970.9,2,947.9,938.8,944.2,755.8,263,0,0,0,0
2018-09-21,20.3125,88.16666666666667,972.7,203.54166666666663,0.3416666666666666,1.5083333333333335,9.0,6.695652173913044,28.565217391304348,20.30434782608696,32.24583333333333,27.47083333333333,847.6,2,970.9,947.9,938.8,944.2,264,0,0,0,0
2018-09-22,13.229166666666666,98.625,977.1791666666668,228.5,0.5875,2.375,10.0,1.7391304347826086,16.47826086956522,10.08695652173913,13.329166666666666,32.24583333333333,658.5,1,847.6,970.9,947.9,938.8,265,0,0,0,1
2018-09-23,14.716666666666669,94.0,974.325,167.5,0.3541666666666667,1.6583333333333332,7.0,0.8695652173913043,12.91304347826087,7.434782608695652,11.979166666666666,13.329166666666666,748.0999999999999,1,658.5,847.6,970.9,947.9,266,0,0,0,1
2018-09-24,13.975,58.91666666666666,978.625,216.625,0.8958333333333334,3.825,10.0,1.608695652173913,16.91304347826087,10.130434782608695,10.291666666666666,11.979166666666666,966.0999999999999,2,748.0999999999999,658.5,847.6,970.9,267,0,0,0,0
2018-09-25,10.441666666666666,58.91666666666666,990.2333333333332,163.875,0.5833333333333334,2.4250000000000003,7.0,9.608695652173912,23.217391304347824,19.695652173913043,15.008333333333333,10.291666666666666,981.1,2,966.0999999999999,748.0999999999999,658.5,847.6,268,0,0,0,0
2018-09-26,8.658333333333333,70.20833333333333,993.45,197.125,0.4333333333333333,1.8875,9.0,7.956521739130435,27.65217391304348,20.73913043478261,20.004166666666663,15.008333333333333,994.3,2,981.1,966.0999999999999,748.0999999999999,658.5,269,0,0,0,0
2018-09-27,11.845833333333331,76.16666666666667,986.6333333333332,190.3333333333333,0.3958333333333333,1.4041666666666668,8.0,19.39130434782609,35.95652173913044,34.391304347826086,26.354166666666668,20.004166666666663,1000.8,2,994.3,981.1,966.0999999999999,748.0999999999999,270,0,0,0,0
2018-09-28,14.045833333333334,83.16666666666667,977.0708333333332,206.66666666666663,0.3708333333333333,1.4458333333333335,9.0,15.434782608695652,38.69565217391305,32.608695652173914,29.541666666666668,26.354166666666668,890.6,2,1000.8,994.3,981.1,966.0999999999999,271,0,0,0,0
2018-09-29,12.4875,77.125,980.0333333333332,97.75,0.7000000000000001,2.225,4.0,4.0,25.52173913043478,16.608695652173914,20.591666666666665,29.541666666666668,713.0999999999999,1,890.6,1000.8,994.3,981.1,272,0,0,0,1
2018-09-30,9.220833333333331,78.58333333333333,977.8458333333332,205.5833333333333,0.3541666666666667,1.5958333333333332,9.0,2.0869565217391304,18.43478260869565,11.347826086956522,17.258333333333333,20.591666666666665,806.7,2,713.0999999999999,890.6,1000.8,994.3,273,0,0,0,1
2018-10-01,9.675,93.75,969.025,211.75,0.3708333333333333,1.5291666666666668,9.0,19.13043478260869,37.56521739130435,34.95652173913044,25.195833333333336,17.258333333333333,965.2,2,806.7,713.0999999999999,890.6,1000.8,274,0,0,0,0
2018-10-02,10.35,80.25,975.5541666666668,171.125,0.4833333333333333,1.8208333333333333,8.0,14.826086956521738,29.91304347826087,27.47826086956522,15.695833333333333,25.195833333333336,993.0,2,965.2,806.7,713.0999999999999,890.6,275,0,0,0,0
2018-10-03,10.3375,92.25,978.2708333333334,128.0,0.3,1.35,6.0,32.91304347826087,38.52173913043478,46.43478260869565,27.183333333333334,15.695833333333333,966.9,2,993.0,965.2,806.7,713.0999999999999,276,0,0,0,0
2018-10-04,11.8375,86.66666666666667,983.9708333333332,195.75,0.3999999999999999,1.7333333333333334,9.0,22.26086956521739,37.130434782608695,37.30434782608695,27.0,27.183333333333334,1012.0,2,966.9,993.0,965.2,806.7,277,0,0,0,0
2018-10-05,11.65,85.58333333333333,982.5291666666668,219.7083333333333,0.3541666666666667,1.5375,10.0,18.17391304347826,38.130434782608695,34.608695652173914,34.775,27.0,903.7,2,1012.0,966.9,993.0,965.2,278,0,0,0,0
2018-10-06,13.566666666666668,90.91666666666669,975.1458333333334,179.29166666666666,0.3958333333333333,1.4333333333333331,8.0,3.217391304347826,26.695652173913043,16.434782608695652,32.800000000000004,34.775,705.9000000000001,1,903.7,1012.0,966.9,993.0,279,0,0,0,1
2018-10-07,16.279166666666665,95.54166666666669,971.4333333333334,154.70833333333334,0.3791666666666666,1.6166666666666665,7.0,1.391304347826087,15.217391304347826,9.0,22.979166666666668,32.800000000000004,775.6,1,705.9000000000001,903.7,1012.0,966.9,280,0,0,0,1
2018-10-08,16.120833333333334,98.41666666666669,977.2625,193.91666666666663,0.3875,1.4958333333333331,9.0,13.26086956521739,31.0,26.782608695652176,24.59583333333333,22.979166666666668,965.0,2,775.6,705.9000000000001,903.7,1012.0,281,0,0,0,0
2018-10-09,15.329166666666666,94.25,980.2791666666668,185.04166666666663,0.25,1.1958333333333333,8.0,25.52173913043478,35.30434782608695,39.04347826086956,38.87916666666667,24.59583333333333,948.8,2,965.0,775.6,705.9000000000001,903.7,282,0,0,0,0
2018-10-10,14.779166666666669,90.70833333333331,981.3208333333332,193.16666666666663,0.3999999999999999,1.4083333333333332,9.0,24.13043478260869,37.73913043478261,39.17391304347826,44.79166666666666,38.87916666666667,980.6,2,948.8,965.0,775.6,705.9000000000001,283,0,0,0,0
2018-10-11,14.404166666666669,87.58333333333333,980.1166666666668,214.625,0.4041666666666666,1.4125,10.0,20.65217391304348,41.52173913043478,38.17391304347826,47.44583333333333,44.79166666666666,994.8,2,980.6,948.8,965.0,775.6,284,0,0,0,0
2018-10-12,13.8875,91.41666666666669,982.8833333333332,200.875,0.3666666666666667,1.3291666666666666,9.0,16.47826086956522,41.34782608695652,34.78260869565217,52.30416666666667,47.44583333333333,859.5999999999999,2,994.8,980.6,948.8,965.0,285,0,0,0,0
2018-10-13,13.55,87.66666666666667,983.9125,223.3333333333333,0.391304347826087,1.4478260869565216,10.0,6.739130434782608,31.695652173913043,22.08695652173913,44.6625,52.30416666666667,601.1,1,859.5999999999999,994.8,980.6,948.8,286,0,0,0,1
2018-10-14,12.704166666666666,86.25,979.9333333333334,179.5,0.3999999999999999,1.3625,8.0,3.782608695652174,25.30434782608696,16.347826086956523,39.0875,44.6625,706.8,1,601.1,859.5999999999999,994.8,980.6,287,0,0,0,1
2018-10-15,11.704166666666666,83.95833333333333,978.2166666666668,228.25,0.3791666666666666,1.3041666666666667,10.0,14.409090909090908,43.27272727272727,34.18181818181818,49.00416666666666,39.0875,952.5,2,706.8,601.1,859.5999999999999,994.8,288,0,0,0,0
2018-10-16,11.825,94.29166666666669,977.8458333333332,185.75,0.3625,1.3583333333333334,8.0,24.30434782608696,40.69565217391305,40.869565217391305,52.75833333333333,49.00416666666666,965.9,2,952.5,706.8,601.1,859.5999999999999,289,0,0,0,0
2018-10-17,12.254166666666668,99.875,977.1833333333334,237.16666666666663,0.2875,1.0916666666666666,11.0,59.391304347826086,32.08695652173913,64.52173913043478,49.26666666666667,52.75833333333333,989.9,2,965.9,952.5,706.8,601.1,290,0,0,0,0
2018-10-18,15.091666666666669,94.54166666666669,975.45,197.3333333333333,0.3,1.2541666666666669,9.0,35.82608695652174,39.65217391304348,49.391304347826086,51.9625,49.26666666666667,1011.0,2,989.9,965.9,952.5,706.8,291,0,0,0,0
2018-10-19,14.095833333333331,94.75,977.4416666666666,163.08333333333334,0.3043478260869565,1.2521739130434784,7.0,19.39130434782609,42.869565217391305,38.04347826086956,56.525,51.9625,911.0,2,1011.0,989.9,965.9,952.5,292,0,0,0,0
2018-10-20,12.395833333333334,92.70833333333331,980.8,212.9583333333333,0.3625,1.5125,9.0,8.73913043478261,29.869565217391305,22.60869565217392,44.99583333333334,56.525,696.3,1,911.0,1011.0,989.9,965.9,293,0,0,0,1
2018-10-21,10.266666666666667,76.91666666666667,981.2083333333334,113.58333333333331,0.4958333333333333,2.1333333333333333,5.0,2.0434782608695654,16.782608695652176,10.434782608695652,20.27083333333333,44.99583333333334,776.6,1,696.3,911.0,1011.0,989.9,294,0,0,0,1
2018-10-22,9.479166666666666,90.25,981.6916666666666,211.75,0.375,1.3625,9.0,21.0,35.47826086956522,35.30434782608695,27.85833333333333,20.27083333333333,948.0,2,776.6,696.3,911.0,1011.0,295,0,0,0,0
2018-10-23,9.7375,89.33333333333333,977.4375,161.33333333333334,0.35,1.6958333333333335,7.0,32.43478260869565,39.04347826086956,46.34782608695652,32.52916666666667,27.85833333333333,977.7,2,948.0,776.6,696.3,911.0,296,0,0,0,0
2018-10-24,12.8875,80.45833333333333,968.3583333333332,232.91666666666663,0.9833333333333334,4.216666666666667,10.0,10.521739130434783,26.17391304347826,22.17391304347826,21.008333333333333,32.52916666666667,989.8,2,977.7,948.0,776.6,696.3,297,0,0,0,0
2018-10-25,11.008333333333333,92.66666666666669,972.0583333333334,167.54166666666666,0.5041666666666667,1.875,7.0,16.347826086956523,31.95652173913044,30.0,27.15416666666667,21.008333333333333,1035.2,2,989.8,977.7,948.0,776.6,298,0,0,1,0
2018-10-26,10.891666666666666,94.875,968.4333333333334,212.04166666666663,0.3541666666666667,1.4166666666666667,9.0,9.91304347826087,26.30434782608696,21.60869565217392,26.1625,27.15416666666667,582.0,1,1035.2,989.8,977.7,948.0,299,1,0,0,0
2018-10-27,9.745833333333334,100.0,962.775,175.91666666666666,0.6375000000000001,2.191666666666667,8.0,7.434782608695652,20.65217391304348,16.652173913043477,15.233333333333334,26.1625,613.5,1,582.0,1035.2,989.8,977.7,300,0,1,0,1
2018-10-28,9.091666666666669,100.0,962.2875,158.625,0.3833333333333333,1.5791666666666666,7.0,7.565217391304348,18.08695652173913,15.608695652173912,8.799999999999999,15.233333333333334,743.5,1,613.5,582.0,1035.2,989.8,301,0,0,0,1
2018-10-29,13.604166666666666,100.0,961.575,166.91666666666666,0.8125,2.3041666666666667,7.0,19.043478260869566,31.95652173913044,31.91304347826087,19.45833333333333,8.799999999999999,949.8,2,743.5,613.5,582.0,1035.2,302,0,0,0,0
2018-10-30,13.866666666666667,82.0,963.0625,171.08333333333334,1.25,4.041666666666667,8.0,5.304347826086956,26.0,17.782608695652176,19.854166666666668,19.45833333333333,978.2,2,949.8,743.5,613.5,582.0,303,0,0,0,0
2018-10-31,10.5125,87.875,976.6041666666666,252.41666666666663,0.45,1.8666666666666665,11.0,24.91304347826087,36.21739130434783,38.95652173913044,27.6,19.854166666666668,1030.4,2,978.2,949.8,743.5,613.5,304,0,0,1,0
2018-11-01,10.045833333333333,96.58333333333331,976.6833333333334,203.0833333333333,0.3708333333333333,1.4458333333333335,9.0,8.26086956521739,30.0,22.217391304347824,25.8375,27.6,567.2,1,1030.4,978.2,949.8,743.5,305,1,0,0,0
2018-11-02,11.9,99.125,977.4166666666666,216.54166666666663,0.2791666666666667,1.2166666666666666,10.0,29.347826086956523,29.52173913043478,38.91304347826087,24.45,25.8375,767.5,1,567.2,1030.4,978.2,949.8,306,0,1,0,0
2018-11-03,14.4625,100.0,980.2125,182.3333333333333,0.3,1.0541666666666667,8.0,18.82608695652174,27.0,29.17391304347826,35.06666666666667,24.45,605.5,1,767.5,567.2,1030.4,978.2,307,0,0,0,1
2018-11-04,13.825,100.0,977.0791666666668,195.5,0.2583333333333333,1.1041666666666667,9.0,3.347826086956522,15.08695652173913,10.478260869565217,30.14583333333333,35.06666666666667,756.0,1,605.5,767.5,567.2,1030.4,308,0,0,0,1
2018-11-05,12.725,100.0,974.9166666666666,125.54166666666669,0.5416666666666666,1.8,6.0,12.73913043478261,22.217391304347824,21.73913043478261,41.15,30.14583333333333,976.5,2,756.0,605.5,767.5,567.2,309,0,0,0,0
2018-11-06,12.391666666666666,100.0,974.5666666666666,151.66666666666666,0.4875,1.675,7.0,5.652173913043479,26.73913043478261,18.695652173913043,47.5375,41.15,976.5,2,976.5,756.0,605.5,767.5,310,0,0,0,0
2018-11-07,11.825,100.0,973.6375,202.625,0.3833333333333333,1.3,9.0,17.82608695652174,26.52173913043478,28.17391304347826,54.925,47.5375,994.2,2,976.5,976.5,756.0,605.5,311,0,0,0,0
2018-11-08,10.7375,99.91666666666669,976.725,140.875,0.5708333333333333,1.7666666666666666,6.0,25.60869565217392,31.08695652173913,36.869565217391305,34.108333333333334,54.925,1013.5,2,994.2,976.5,976.5,756.0,312,0,0,0,0
2018-11-09,11.358333333333333,99.875,975.55,207.2083333333333,0.3333333333333333,1.3875,9.0,9.391304347826088,27.91304347826087,22.217391304347824,36.766666666666666,34.108333333333334,904.0999999999999,2,1013.5,994.2,976.5,976.5,313,0,0,0,0
2018-11-10,10.316666666666666,98.625,971.1208333333334,196.54166666666663,0.35,1.4166666666666667,9.0,11.26086956521739,22.565217391304348,20.91304347826087,40.77916666666667,36.766666666666666,682.3,1,904.0999999999999,1013.5,994.2,976.5,314,0,0,0,1
2018-11-11,10.141666666666667,92.75,972.7,228.79166666666663,0.3625,1.5083333333333335,10.0,11.565217391304348,26.39130434782609,23.13043478260869,22.370833333333334,40.77916666666667,772.0,1,682.3,904.0999999999999,1013.5,994.2,315,0,0,0,1
2018-11-12,10.204166666666667,96.54166666666669,977.5916666666668,216.41666666666663,0.4541666666666666,1.4458333333333335,10.0,29.869565217391305,32.30434782608695,40.78260869565217,26.775,22.370833333333334,960.4,2,772.0,682.3,904.0999999999999,1013.5,316,0,0,0,0
2018-11-13,9.333333333333334,99.79166666666669,980.75,213.625,0.2958333333333333,1.2791666666666668,9.0,44.78260869565217,26.0,49.52173913043478,31.84583333333333,26.775,986.4,2,960.4,772.0,682.3,904.0999999999999,317,0,0,0,0
2018-11-14,8.804166666666667,99.95833333333331,986.1208333333334,229.91666666666663,0.4125,1.3833333333333335,10.0,29.47826086956522,34.21739130434783,41.52173913043478,28.25454545454545,31.84583333333333,996.5,2,986.4,960.4,772.0,682.3,318,0,0,0,0
2018-11-15,8.558333333333334,93.45833333333331,984.7208333333332,150.20833333333334,0.4125,1.3875,7.0,21.347826086956523,33.73913043478261,34.82608695652174,30.75,28.25454545454545,1024.3000000000002,2,996.5,986.4,960.4,772.0,319,0,0,0,0
2018-11-16,6.491666666666667,88.41666666666667,986.3458333333332,157.54166666666666,0.6043478260869566,1.834782608695652,7.0,23.52173913043478,37.0,38.26086956521739,27.15416666666667,30.75,909.5,2,1024.3000000000002,996.5,986.4,960.4,320,0,0,0,0
2018-11-17,3.533333333333333,79.5,986.4083333333332,144.91666666666666,0.8083333333333332,2.3000000000000003,6.0,9.782608695652174,27.47826086956522,22.26086956521739,22.65416666666667,27.15416666666667,680.2,1,909.5,1024.3000000000002,996.5,986.4,321,0,0,0,1
2018-11-18,2.7625,86.83333333333333,979.8166666666666,247.75,0.5041666666666667,1.6041666666666667,11.0,6.0,26.26086956521739,18.39130434782609,23.675,22.65416666666667,766.5,1,680.2,909.5,1024.3000000000002,996.5,322,0,0,0,1
2018-11-19,0.9541666666666666,100.0,971.2958333333332,145.54166666666666,0.7166666666666667,1.925,6.0,24.0,31.695652173913043,35.869565217391305,23.9,23.675,964.3,2,766.5,680.2,909.5,1024.3000000000002,323,0,0,0,0
2018-11-20,1.1958333333333333,100.0,969.2375,153.75,0.725,2.0625,7.0,35.43478260869565,31.043478260869566,44.65217391304348,13.920833333333334,23.9,965.0,2,964.3,766.5,680.2,909.5,324,0,0,0,0
2018-11-21,3.183333333333333,100.0,971.625,216.0833333333333,0.4875,1.5041666666666669,10.0,38.08695652173913,32.130434782608695,47.391304347826086,31.8,13.920833333333334,1003.5,2,965.0,964.3,766.5,680.2,325,0,0,0,0
2018-11-22,4.470833333333333,100.0,976.6083333333332,177.33333333333334,0.3541666666666667,1.125,8.0,42.47826086956522,26.43478260869565,48.0,33.32083333333333,31.8,1022.6,2,1003.5,965.0,964.3,766.5,326,0,0,0,0
2018-11-23,5.304166666666666,100.0,978.9625,185.29166666666663,0.3708333333333333,1.3541666666666667,8.0,31.347826086956523,28.47826086956522,40.0,52.25,33.32083333333333,917.5,2,1022.6,1003.5,965.0,964.3,327,0,0,0,0
2018-11-24,5.233333333333333,100.0,973.0375,151.45833333333334,0.3791666666666666,1.4041666666666668,7.0,13.391304347826088,20.347826086956523,21.39130434782609,31.75,52.25,696.5,1,917.5,1022.6,1003.5,965.0,328,0,0,0,1
2018-11-25,6.454166666666667,100.0,967.0416666666666,210.79166666666663,0.3541666666666667,1.1833333333333331,9.0,11.695652173913045,20.782608695652176,20.26086956521739,19.0875,31.75,758.9,1,696.5,917.5,1022.6,1003.5,329,0,0,0,1
2018-11-26,5.254166666666666,100.0,958.7333333333332,262.125,0.6041666666666666,2.2,12.0,21.347826086956523,26.65217391304348,30.95652173913044,5.9375,19.0875,983.5999999999999,2,758.9,696.5,917.5,1022.6,330,0,0,0,0
2018-11-27,3.2541666666666664,98.95833333333331,967.3125,145.375,0.5666666666666667,2.1791666666666667,6.0,29.13043478260869,29.30434782608696,38.78260869565217,10.266666666666667,5.9375,987.3,2,983.5999999999999,758.9,696.5,917.5,331,0,0,0,0
2018-11-28,1.0125,94.66666666666669,979.6333333333332,169.625,0.5083333333333333,1.9791666666666667,8.0,29.30434782608696,33.17391304347826,40.91304347826087,35.375,10.266666666666667,986.3,2,987.3,983.5999999999999,758.9,696.5,332,0,0,0,0
2018-11-29,-0.35,89.79166666666667,985.5333333333332,189.54166666666663,0.4708333333333334,1.7166666666666668,8.0,14.73913043478261,31.43478260869565,28.39130434782609,31.329166666666666,35.375,1042.1,2,986.3,987.3,983.5999999999999,758.9,333,0,0,0,0
2018-11-30,-3.15,98.79166666666669,979.6541666666668,185.9583333333333,0.4458333333333333,1.4875,8.0,20.869565217391305,29.95652173913044,32.391304347826086,43.99583333333334,31.329166666666666,951.3,2,1042.1,986.3,987.3,983.5999999999999,334,0,0,0,0
2018-12-01,-1.2291666666666667,98.625,975.7583333333332,184.16666666666663,0.3416666666666666,1.3125,8.0,28.954545454545453,28.77272727272728,38.36363636363637,57.458333333333336,43.99583333333334,715.5,1,951.3,1042.1,986.3,987.3,335,0,0,0,1
2018-12-02,-1.1875,100.0,971.7916666666666,214.2083333333333,0.3708333333333333,1.2083333333333333,10.0,46.60869565217392,30.82608695652174,53.52173913043478,55.9,57.458333333333336,800.3,2,715.5,951.3,1042.1,986.3,336,0,0,0,1
2018-12-03,3.9125,98.95833333333331,967.1708333333332,199.625,0.2541666666666666,1.2416666666666667,9.0,143.2608695652174,42.869565217391305,137.30434782608697,54.26666666666667,55.9,999.4000000000001,2,800.3,715.5,951.3,1042.1,337,0,0,0,0
2018-12-04,7.2625,87.75,970.5833333333334,182.125,0.375,1.9041666666666668,8.0,64.56521739130434,40.60869565217392,73.04347826086956,35.204166666666666,54.26666666666667,1006.2,2,999.4000000000001,800.3,715.5,951.3,338,0,0,0,0
2018-12-05,3.975,93.5,983.6458333333334,190.0833333333333,0.4375,1.3833333333333335,8.0,40.26086956521739,42.34782608695652,54.30434782608695,38.016666666666666,35.204166666666666,1022.3,2,1006.2,999.4000000000001,800.3,715.5,339,0,0,0,0
2018-12-06,2.620833333333333,98.0,979.9875,156.91666666666666,0.4875,1.4041666666666668,7.0,35.52173913043478,40.04347826086956,49.52173913043478,48.66666666666666,38.016666666666666,1043.1999999999998,2,1022.3,1006.2,999.4000000000001,800.3,340,0,0,0,0
2018-12-07,3.358333333333333,98.79166666666669,973.0041666666666,195.04166666666663,0.2791666666666667,1.1083333333333334,9.0,122.95652173913044,40.73913043478261,119.91304347826087,66.225,48.66666666666666,951.5999999999999,2,1043.1999999999998,1022.3,1006.2,999.4000000000001,341,0,0,1,0
2018-12-08,4.8875,100.0,967.3458333333332,189.79166666666663,0.2583333333333333,1.4666666666666668,8.0,71.04347826086956,39.130434782608695,77.43478260869566,26.98333333333333,66.225,693.2,1,951.5999999999999,1043.1999999999998,1022.3,1006.2,342,1,0,0,1
2018-12-09,2.2,99.125,962.0625,194.54166666666663,0.2333333333333333,1.5958333333333332,9.0,32.43478260869565,35.17391304347826,44.26086956521739,29.025,26.98333333333333,793.2,1,693.2,951.5999999999999,1043.1999999999998,1022.3,343,0,1,0,1
2018-12-10,2.4166666666666665,94.375,969.0208333333334,158.625,0.3791666666666666,1.9875,7.0,53.43478260869565,43.47826086956522,65.69565217391305,31.195833333333336,29.025,1001.6,2,793.2,693.2,951.5999999999999,1043.1999999999998,344,0,0,0,0
2018-12-11,1.4874999999999998,82.04166666666667,972.1625,194.9583333333333,0.425,1.9625,9.0,54.08695652173913,47.47826086956522,68.21739130434783,37.0125,31.195833333333336,1023.5,2,1001.6,793.2,693.2,951.5999999999999,345,0,0,0,0
2018-12-12,2.966666666666667,73.5,974.2833333333332,202.75,0.6416666666666667,2.5416666666666665,9.0,28.52173913043478,36.21739130434783,41.91304347826087,44.93333333333334,37.0125,1044.4,2,1023.5,1001.6,793.2,693.2,346,0,0,0,0
