,temp,rh,pressure,windDirDeg,windsp,windPeak,windDirClass,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2017-09-25,13.1208333333333,89.2083333333333,978.345833333333,139.875,0.4125,1.40833333333333,6,24.3478260869565,26.8695652173913,33.6086956521739,26.2083333333333,23.4583333333333,981.1,2,966.1,748.1,658.5,847.6,268,0,0,0,0
2017-09-26,12.2083333333333,95.2173913043478,980.658333333333,233.666666666667,0.421739130434783,1.56086956521739,10,33.7826086956522,30.3913043478261,43,17.8416666666667,26.2083333333333,994.3,2,981.1,966.1,748.1,658.5,269,0,0,0,0
2017-09-27,13.5708333333333,91.625,982.383333333333,197.541666666667,0.334782608695652,1.2,9,41,30.5789473684211,48.8947368421053,36.6583333333333,17.8416666666667,1000.8,2,994.3,981.1,966.1,748.1,270,0,0,0,0
2017-09-28,14.9916666666667,79.7083333333333,984.55,192.833333333333,0.4375,1.49166666666667,9,25.2608695652174,26.5217391304348,34.0869565217391,41.2083333333333,36.6583333333333,890.6,2,1000.8,994.3,981.1,966.1,271,0,0,0,0
2017-09-29,13.6166666666667,71.9166666666667,982.929166666667,178.708333333333,0.429166666666667,1.60833333333333,8,26.0869565217391,30.304347826087,36.8260869565217,39.3833333333333,41.2083333333333,713.1,1,890.6,1000.8,994.3,981.1,272,0,0,0,0
2017-09-30,13.4416666666667,59.125,979.645833333333,119.083333333333,0.579166666666667,1.91666666666667,5,10.1739130434783,22.5652173913043,19.9565217391304,32.825,39.3833333333333,806.7,2,713.1,890.6,1000.8,994.3,273,0,0,0,1
2017-10-01,11.0833333333333,65.5833333333333,979.654166666667,177.541666666667,0.416666666666667,1.57916666666667,8,9.26086956521739,21.5217391304348,18.7826086956522,33.9083333333333,32.825,965.2,2,806.7,713.1,890.6,1000.8,274,0,0,0,1
2017-10-02,10.7041666666667,71,979.720833333333,191.458333333333,0.379166666666667,1.54583333333333,8,24.8695652173913,33.3478260869565,37.3478260869565,39.1958333333333,33.9083333333333,993,2,965.2,806.7,713.1,890.6,275,0,0,0,0
2017-10-03,11.25,91.3333333333333,974.633333333333,160.583333333333,0.291666666666667,1.20833333333333,7,46.6086956521739,36.5652173913044,56.4347826086957,36.0625,39.1958333333333,966.9,2,993,965.2,806.7,713.1,276,0,0,0,0
2017-10-04,11.9166666666667,75.8888888888889,980.079166666667,165.958333333333,0.370833333333333,1.67083333333333,7,35.3181818181818,30.2272727272727,44.2272727272727,28.3875,36.0625,1012,2,966.9,993,965.2,806.7,277,0,0,0,0
2017-10-05,16.0458333333333,68.875,969.425,162.416666666667,0.441666666666667,2.06666666666667,7,33.0869565217391,34.8695652173913,44.8260869565217,39.1666666666667,28.3875,903.7,2,1012,966.9,993,965.2,278,0,0,0,0
2017-10-06,13.1333333333333,46.2083333333333,969.866666666667,239.958333333333,0.858333333333333,3.79166666666667,11,7.47826086956522,20.9130434782609,17,12.6833333333333,39.1666666666667,705.9,1,903.7,1012,966.9,993,279,0,0,0,0
2017-10-07,9.675,63,975.05,199.416666666667,0.5875,2.39583333333333,9,13.0434782608696,23.2173913043478,22.5217391304348,14.9916666666667,12.6833333333333,775.6,1,705.9,903.7,1012,966.9,280,0,0,0,1
2017-10-08,11.0375,62.4583333333333,971.5125,242.416666666667,0.483333333333333,1.75416666666667,11,10.8695652173913,21.0434782608696,19.7391304347826,13.1375,14.9916666666667,965,2,775.6,705.9,903.7,1012,281,0,0,0,1
2017-10-09,10.4916666666667,75.125,974.745833333333,184.208333333333,0.404166666666667,1.57916666666667,8,22.2173913043478,29,32.9565217391304,20.7833333333333,13.1375,948.8,2,965,775.6,705.9,903.7,282,0,0,0,0
2017-10-10,12.1,72.6666666666667,976.0875,160.833333333333,0.3875,1.53333333333333,7,31.304347826087,31.5652173913043,41.4782608695652,29.2375,20.7833333333333,980.6,2,948.8,965,775.6,705.9,283,0,0,0,0
2017-10-11,12.8166666666667,75.7916666666667,977.8875,195.041666666667,0.354166666666667,1.57916666666667,9,43.0869565217391,35.304347826087,52.9565217391304,32.8958333333333,29.2375,994.8,2,980.6,948.8,965,775.6,284,0,0,0,0
2017-10-12,13.6833333333333,72.625,978.5875,186.625,0.308333333333333,1.34583333333333,8,53.3478260869565,40.3913043478261,63.7826086956522,39.3833333333333,32.8958333333333,859.6,2,994.8,980.6,948.8,965,285,0,0,0,0
2017-10-13,14.2541666666667,73.1666666666667,982.254166666667,230.833333333333,0.3875,1.61666666666667,10,29.8695652173913,37.5652173913044,43.6521739130435,34.0625,39.3833333333333,601.1,1,859.6,994.8,980.6,948.8,286,0,0,0,0
2017-10-14,13.5875,80.375,984.670833333333,233.416666666667,0.475,1.47083333333333,10,21.3478260869565,27.5652173913043,31.4347826086957,33.2833333333333,34.0625,706.8,1,601.1,859.6,994.8,980.6,287,0,0,0,1
2017-10-15,14.3083333333333,79.375,985.05,231.416666666667,0.304166666666667,1.19166666666667,10,18.4782608695652,26.6086956521739,28.8260869565217,32.675,33.2833333333333,952.5,2,706.8,601.1,859.6,994.8,288,0,0,0,1
2017-10-16,14.4958333333333,79.5833333333333,983.783333333333,217.125,0.379166666666667,1.24583333333333,10,56,41.2173913043478,66.4782608695652,44.5041666666667,32.675,965.9,2,952.5,706.8,601.1,859.6,289,0,0,0,0
2017-10-17,14.8041666666667,78.25,981.225,232.708333333333,0.325,1.17916666666667,10,55.2173913043478,40.6086956521739,65.6086956521739,46.9375,44.5041666666667,989.9,2,965.9,952.5,706.8,601.1,290,0,0,0,0
2017-10-18,14.15,78.25,973.770833333333,227.166666666667,0.420833333333333,1.40833333333333,10,47.8260869565217,38.7826086956522,58.6521739130435,44.4125,46.9375,1011,2,989.9,965.9,952.5,706.8,291,0,0,0,0
2017-10-19,13.1708333333333,79.2083333333333,973.041666666667,241.708333333333,0.325,1.25416666666667,11,41.304347826087,40.304347826087,54.3478260869565,45.7208333333333,44.4125,911,2,1011,989.9,965.9,952.5,292,0,0,0,0
2017-10-20,12.2875,81.6666666666667,973.604166666667,216.666666666667,0.345833333333333,1.25,10,50.9565217391304,38.2608695652174,60.9565217391304,47.375,45.7208333333333,696.3,1,911,1011,989.9,965.9,293,0,0,0,0
2017-10-21,12.4958333333333,80.125,974.345833333333,222.833333333333,0.2875,1.04583333333333,10,36.3913043478261,37.4347826086957,48.7826086956522,38.0916666666667,47.375,776.6,1,696.3,911,1011,989.9,294,0,0,0,1
2017-10-22,9.71666666666667,88.9583333333333,971.5,246.166666666667,0.426086956521739,1.87391304347826,11,12.1739130434783,24.4782608695652,22.5652173913043,19.7416666666667,38.0916666666667,948,2,776.6,696.3,911,1011,295,0,0,0,1
2017-10-23,9.5875,68.75,968.791666666667,243.25,0.741666666666667,3.37916666666667,11,19.6086956521739,26.4347826086957,29.4782608695652,13.7583333333333,19.7416666666667,977.7,2,948,776.6,696.3,911,296,0,0,0,0
2017-10-24,12.3416666666667,51.4583333333333,977.308333333333,267.625,1.04166666666667,4.475,12,10.5217391304348,19.5217391304348,18.6086956521739,11.35,13.7583333333333,989.8,2,977.7,948,776.6,696.3,297,0,0,0,0
2017-10-25,9.175,70.5416666666667,981.745833333333,204.75,0.391666666666667,1.41666666666667,9,54.2173913043478,41.6086956521739,65.2608695652174,32.8583333333333,11.35,1035.2,2,989.8,977.7,948,776.6,298,0,0,1,0
2017-10-26,10.9833333333333,79.3333333333333,980.85,210.791666666667,0.375,1.25833333333333,9,31.1304347826087,29.3913043478261,40.3478260869565,25.4125,32.8583333333333,582,1,1035.2,989.8,977.7,948,299,1,0,0,0
2017-10-27,10.5625,75.4166666666667,974.091666666667,240.125,0.633333333333333,2.89166666666667,11,31.695652173913,23.5652173913043,37.7826086956522,23.1916666666667,25.4125,613.5,1,582,1035.2,989.8,977.7,300,0,1,0,0
2017-10-28,9.07916666666667,59.625,973.479166666667,162.125,0.35,1.8375,7,19.5217391304348,36.3913043478261,34.7391304347826,14.8541666666667,23.1916666666667,743.5,1,613.5,582,1035.2,989.8,301,0,0,0,1
2017-10-29,9.47916666666667,54.6666666666667,960.025,219.541666666667,0.721739130434783,3.26521739130435,10,4.82608695652174,21.5652173913043,15.1304347826087,11.8291666666667,14.8541666666667,949.8,2,743.5,613.5,582,1035.2,302,0,0,0,1
2017-10-30,7.27083333333333,58.3333333333333,973.445833333333,204.625,0.6,2.75833333333333,9,24.3913043478261,35.6086956521739,38.1739130434783,15.75,11.8291666666667,978.2,2,949.8,743.5,613.5,582,303,0,0,0,0
2017-10-31,6.48333333333333,58.7083333333333,980.654166666667,160.541666666667,0.408333333333333,1.55416666666667,7,40.0434782608696,47.2608695652174,56.8695652173913,32.5125,15.75,1030.4,2,978.2,949.8,743.5,613.5,304,0,0,1,0
2017-11-01,6.36666666666667,67.75,979.791666666667,213.25,0.320833333333333,1.19583333333333,9,18.2608695652174,37.0434782608696,34.1304347826087,26.05,32.5125,567.2,1,1030.4,978.2,949.8,743.5,305,1,0,0,0
2017-11-02,6.63333333333333,82.0833333333333,972.966666666667,168.375,0.270833333333333,1.14166666666667,7,83.1304347826087,39,87.0434782608696,41.3458333333333,26.05,767.5,1,567.2,1030.4,978.2,949.8,306,0,1,0,0
2017-11-03,9.88333333333333,81.0833333333333,973.708333333333,191.708333333333,0.425,1.45,8,50.8260869565217,39.7391304347826,61.6521739130435,32.125,41.3458333333333,605.5,1,767.5,567.2,1030.4,978.2,307,0,0,0,0
2017-11-04,7.25833333333333,89.1363636363636,974.204166666667,137.708333333333,0.316666666666667,1.15,6,28.5217391304348,30.0869565217391,38.6086956521739,37.3958333333333,32.125,756,1,605.5,767.5,567.2,1030.4,308,0,0,0,1
2017-11-05,8.75833333333333,83.2916666666667,968.295833333333,197.083333333333,0.282608695652174,1.26521739130435,9,45.304347826087,36.6956521739131,55.304347826087,34.7916666666667,37.3958333333333,976.5,2,756,605.5,767.5,567.2,309,0,0,0,1
2017-11-06,7.7,90.375,971.3875,238.625,0.583333333333333,2.02916666666667,11,25.2608695652174,31.8260869565217,36.8260869565217,11.7708333333333,34.7916666666667,976.5,2,976.5,756,605.5,767.5,310,0,0,0,0
2017-11-07,7.6375,89.2916666666667,974.9,251.5,0.379166666666667,1.325,11,49.1304347826087,41.3913043478261,61.0434782608696,20.0578947368421,11.7708333333333,994.2,2,976.5,976.5,756,605.5,311,0,0,0,0
2017-11-08,7.20833333333333,95.6818181818182,973.4375,203.208333333333,0.3125,1.10833333333333,9,45.3478260869565,40.4782608695652,57.4347826086957,22.6916666666667,20.0578947368421,1013.5,2,994.2,976.5,976.5,756,312,0,0,0,0
2017-11-09,6.69166666666667,88.3636363636364,978.079166666667,183,0.443478260869565,1.42173913043478,8,32.8260869565217,34.7826086956522,44.6956521739131,26.4708333333333,22.6916666666667,904.1,2,1013.5,994.2,976.5,976.5,313,0,0,0,0
2017-11-10,7.32916666666667,85.4166666666667,976.241666666667,172.833333333333,0.266666666666667,1.13333333333333,8,49.8260869565217,31.8260869565217,56.4347826086957,34.2125,26.4708333333333,682.3,1,904.1,1013.5,994.2,976.5,314,0,0,0,0
2017-11-11,5.55,85.5,969.591666666667,198.166666666667,0.334782608695652,1.29565217391304,9,44.0869565217391,26.8695652173913,49.304347826087,26.8458333333333,34.2125,772,1,682.3,904.1,1013.5,994.2,315,0,0,0,1
2017-11-12,4.86666666666667,89.7083333333333,961.270833333333,158.791666666667,0.354166666666667,1.5125,7,30.3478260869565,22.7391304347826,36.304347826087,24.2125,26.8458333333333,960.4,2,772,682.3,904.1,1013.5,316,0,0,0,1
2017-11-13,5.90833333333333,57.1666666666667,962.045833333333,266.125,0.979166666666667,4.13333333333333,12,6.78260869565217,25.3913043478261,18.5652173913043,9.8375,24.2125,986.4,2,960.4,772,682.3,904.1,317,0,0,0,0
2017-11-14,4.15,57.6666666666667,977.004166666667,151.458333333333,0.5,2.2,7,40.6956521739131,40.2608695652174,53.6521739130435,23.6208333333333,9.8375,996.5,2,986.4,960.4,772,682.3,318,0,0,0,0
2017-11-15,0.666666666666667,73.125,982.35,233.333333333333,0.304347826086957,1.08695652173913,10,77.1052631578947,45.7368421052632,85.6842105263158,42.7541666666667,23.6208333333333,1024.3,2,996.5,986.4,960.4,772,319,0,0,0,0
2017-11-16,4.8,66.0416666666667,980.629166666667,203.666666666667,0.333333333333333,1.21666666666667,9,54.8181818181818,44.1818181818182,67.0909090909091,41.3833333333333,42.7541666666667,909.5,2,1024.3,996.5,986.4,960.4,320,0,0,0,0
2017-11-17,4.84166666666667,85.0869565217391,978.6125,192.541666666667,0.291666666666667,1.06666666666667,9,32.75,31.5,42.7083333333333,36.8,41.3833333333333,680.2,1,909.5,1024.3,996.5,986.4,321,0,0,0,0
2017-11-18,4.84583333333333,90.625,975.433333333333,175.5,0.321739130434783,1.1304347826087,8,36.7826086956522,26.4347826086957,43.304347826087,33.9833333333333,36.8,766.5,1,680.2,909.5,1024.3,996.5,322,0,0,0,1
2017-11-19,1.6,83.9166666666667,970.320833333333,178.041666666667,0.295833333333333,1.4625,8,33.1739130434783,26.7826086956522,40.6086956521739,23.0708333333333,33.9833333333333,964.3,2,766.5,680.2,909.5,1024.3,323,0,0,0,1
2017-11-20,4.05,58.25,973.708333333333,202.791666666667,0.654166666666667,2.825,9,26.2272727272727,39.4090909090909,41.5454545454546,23.5708333333333,23.0708333333333,965,2,964.3,766.5,680.2,909.5,324,0,0,0,0
2017-11-21,4.57083333333333,64.4583333333333,971.616666666667,213.125,0.270833333333333,1.22083333333333,9,76.8695652173913,52.3478260869565,89,41.8125,23.5708333333333,1003.5,2,965,964.3,766.5,680.2,325,0,0,0,0
2017-11-22,5.425,79.3333333333333,971.241666666667,190.291666666667,0.2375,1.025,8,155.695652173913,55.0434782608696,153.695652173913,67.55,41.8125,1022.6,2,1003.5,965,964.3,766.5,326,0,0,0,0
2017-11-23,4.50833333333333,78.625,971.4125,233.291666666667,0.3375,1.325,10,120.652173913043,47.3478260869565,121.565217391304,54.7375,67.55,917.5,2,1022.6,1003.5,965,964.3,327,0,0,0,0
2017-11-24,5.02083333333333,78.25,974.420833333333,188.916666666667,0.2875,1.175,8,113.260869565217,45.1304347826087,114.391304347826,55.9125,54.7375,696.5,1,917.5,1022.6,1003.5,965,328,0,0,0,0
2017-11-25,4.87916666666667,84.9565217391304,968.35,232.583333333333,0.3875,1.96666666666667,10,65.0434782608696,32.6086956521739,69.2608695652174,39.0416666666667,55.9125,758.9,1,696.5,917.5,1022.6,1003.5,329,0,0,0,1
2017-11-26,4.4,64.5833333333333,974.2,269.208333333333,0.904166666666667,3.76666666666667,12,3.04347826086957,13.7826086956522,9.69565217391305,5.79166666666667,39.0416666666667,983.6,2,758.9,696.5,917.5,1022.6,330,0,0,0,1
2017-11-27,0.704166666666667,62.2916666666667,978.9,173.125,0.345833333333333,1.63333333333333,8,59.3478260869565,43.0434782608696,70.2608695652174,30.7541666666667,5.79166666666667,987.3,2,983.6,758.9,696.5,917.5,331,0,0,0,0
2017-11-28,-0.625,72.625,970.404166666667,156.708333333333,0.3125,1.23333333333333,7,54.5217391304348,42.7391304347826,65.8695652173913,34.4458333333333,30.7541666666667,986.3,2,987.3,983.6,758.9,696.5,332,0,0,0,0
2017-11-29,1.61666666666667,78.875,963.241666666667,142.875,0.454166666666667,1.43333333333333,6,57.6086956521739,41.0434782608696,67.6521739130435,39.2833333333333,34.4458333333333,1042.1,2,986.3,987.3,983.6,758.9,333,0,0,0,0
2017-11-30,1.075,96.9583333333333,958.708333333333,215.208333333333,0.279166666666667,1.17916666666667,10,81.5,44,88.35,19.4791666666667,39.2833333333333,951.3,2,1042.1,986.3,987.3,983.6,334,0,0,0,0
2017-12-01,0.625,88.75,969.0375,111.875,0.3375,1.2,5,54.5652173913044,40.9565217391304,64.9565217391304,22.0208333333333,19.4791666666667,715.5,1,951.3,1042.1,986.3,987.3,335,0,0,0,0
2017-12-02,0.275,85.8333333333333,976.208333333333,146.333333333333,0.4375,1.37083333333333,6,43.6521739130435,34.5652173913044,53.1304347826087,29.2041666666667,22.0208333333333,800.3,2,715.5,951.3,1042.1,986.3,336,0,0,0,1
2017-12-03,-2.45,84.5416666666667,977.125,186.916666666667,0.308333333333333,1.4625,8,32.9565217391304,37.7391304347826,46.1304347826087,32.3041666666667,29.2041666666667,999.4,2,800.3,715.5,951.3,1042.1,337,0,0,0,1
2017-12-04,-3.86666666666667,81.5,979.6,221.25,0.241666666666667,1.27083333333333,10,177.347826086957,64.8260869565217,176.130434782609,62.2291666666667,32.3041666666667,1006.2,2,999.4,800.3,715.5,951.3,338,0,0,0,0
2017-12-05,1.4,77.0833333333333,985.229166666667,187.166666666667,0.325,1.64166666666667,8,188.608695652174,78,192.086956521739,49.8791666666667,62.2291666666667,1022.3,2,1006.2,999.4,800.3,715.5,339,0,0,0,0
2017-12-06,1.43333333333333,78.75,984.904166666667,214.375,0.358333333333333,1.30833333333333,10,101.347826086957,57.0869565217391,111.260869565217,29.6458333333333,49.8791666666667,1043.2,2,1022.3,1006.2,999.4,800.3,340,0,0,0,0
2017-12-07,-1.35217391304348,84.5652173913043,980.35652173913,187.434782608696,0.227272727272727,0.927272727272727,8,163.434782608696,62.3913043478261,163.608695652174,47.675,29.6458333333333,951.6,2,1043.2,1022.3,1006.2,999.4,341,0,0,1,0
2017-12-08,0.841666666666667,78.5833333333333,968.108333333333,196.291666666667,0.429166666666667,2.0625,9,59.3478260869565,50.3913043478261,73.9130434782609,27.7333333333333,47.675,693.2,1,951.6,1043.2,1022.3,1006.2,342,1,0,0,0
2017-12-09,0.5625,67.7916666666667,966.391666666667,236.791666666667,0.8,2.79583333333333,10,11.7391304347826,32.7826086956522,26.3913043478261,15.0458333333333,27.7333333333333,793.2,1,693.2,951.6,1043.2,1022.3,343,0,1,0,1
2017-12-10,-2.325,69.2916666666667,963.116666666667,157.583333333333,0.341666666666667,1.625,7,19.4347826086957,49.5217391304348,41.6086956521739,35.7291666666667,15.0458333333333,1001.6,2,793.2,693.2,951.6,1043.2,344,0,0,0,1
2017-12-11,5.26666666666667,80.5,953.525,169.541666666667,0.454166666666667,1.9,8,83.7391304347826,52.6956521739131,94.6956521739131,16.0291666666667,35.7291666666667,1023.5,2,1001.6,793.2,693.2,951.6,345,0,0,0,0
2017-12-12,9.15,73.625,961.170833333333,147.25,0.866666666666667,2.96666666666667,7,41,39,53.1304347826087,17.3458333333333,16.0291666666667,1044.4,2,1023.5,1001.6,793.2,693.2,346,0,0,0,0
2017-12-13,1.81666666666667,83.8333333333333,973.0375,231.666666666667,0.508333333333333,1.61666666666667,10,22.9565217391304,40.7826086956522,39.6086956521739,14.2916666666667,17.3458333333333,1050,2,1044.4,1023.5,1001.6,793.2,347,0,0,0,0
2017-12-14,1.95,79.7083333333333,960.745833333333,112.291666666667,0.391666666666667,1.6625,5,57.5652173913044,47.3478260869565,70.9565217391304,44.2708333333333,14.2916666666667,928.2,2,1050,1044.4,1023.5,1001.6,348,0,0,0,0
2017-12-15,1.625,82.4166666666667,956.445833333333,197.25,0.308695652173913,1.73913043478261,9,93.6521739130435,49,100.652173913043,22.8041666666667,44.2708333333333,723.6,1,928.2,1050,1044.4,1023.5,349,0,0,0,0
2017-12-16,2.37916666666667,81.6666666666667,962.333333333333,167.958333333333,0.379166666666667,1.44166666666667,7,41.8695652173913,42.9565217391304,55.9130434782609,23.7875,22.8041666666667,808.1,2,723.6,928.2,1050,1044.4,350,0,0,0,1
2017-12-17,0.1875,77.375,974.045833333333,179.041666666667,0.283333333333333,1.2625,8,39.0434782608696,40.6086956521739,52.4347826086957,25.0125,23.7875,1015.1,2,808.1,723.6,928.2,1050,351,0,0,0,1
2017-12-18,-1.425,72.5416666666667,979.379166666667,169.583333333333,0.320833333333333,1.51666666666667,8,71.7391304347826,52,84.6956521739131,42.2208333333333,25.0125,1041.3,2,1015.1,808.1,723.6,928.2,352,0,0,0,0
2017-12-19,-2.82916666666667,70.5,985.5875,174.416666666667,0.308333333333333,1.3875,8,83.1739130434783,56.1739130434783,96,49.55,42.2208333333333,1073.7,2,1041.3,1015.1,808.1,723.6,353,0,0,0,0
2017-12-20,-1.075,74.5833333333333,987.525,181.666666666667,0.2875,1.075,8,85.9130434782609,53.4782608695652,96.8695652173913,39.425,49.55,1072.2,2,1073.7,1041.3,1015.1,808.1,354,0,0,0,0
2017-12-21,-1.8875,76.375,987.083333333333,216.916666666667,0.270833333333333,1.22083333333333,10,104.130434782609,55.0434782608696,112.173913043478,48.1958333333333,39.425,908,2,1072.2,1073.7,1041.3,1015.1,355,0,0,0,0
2017-12-22,1.22083333333333,77.9583333333333,985.475,169.291666666667,0.245833333333333,1.4625,8,176.826086956522,57.1304347826087,171.782608695652,36.1375,48.1958333333333,637.9,1,908,1072.2,1073.7,1041.3,356,0,0,0,0
2017-12-23,2.8,75.0416666666667,983.579166666667,210.083333333333,0.383333333333333,2.07916666666667,9,68.2608695652174,41.9130434782609,76.5217391304348,24.15,36.1375,690.8,1,637.9,908,1072.2,1073.7,357,0,0,0,1
2017-12-24,4.92083333333333,70.2083333333333,980.1625,176.583333333333,0.245833333333333,1.68333333333333,8,61.7391304347826,50.4782608695652,75.8260869565217,47.2625,24.15,564.3,1,690.8,637.9,908,1072.2,358,0,0,1,1
2017-12-25,1.4,76.7083333333333,977.904166666667,228.166666666667,0.304166666666667,1.075,10,60.3478260869565,43.8260869565217,71.3478260869565,26.0375,47.2625,383.6,1,564.3,690.8,637.9,908,359,1,0,1,0
2017-12-26,0.708333333333333,76.0416666666667,967.425,237.5,0.354166666666667,1.2625,11,61.2173913043478,43.5652173913044,71.9130434782609,33.95,26.0375,450.3,1,383.6,564.3,690.8,637.9,360,1,1,0,0
2017-12-27,3.76666666666667,81.375,954.870833333333,222.333333333333,0.458333333333333,1.69583333333333,10,47.6086956521739,44.7391304347826,61.6086956521739,15.8916666666667,33.95,733.9,1,450.3,383.6,564.3,690.8,361,0,1,0,0
2017-12-28,4.87916666666667,77.2916666666667,948.8625,180.875,0.633333333333333,2.82916666666667,8,13.9130434782609,27.9130434782609,25.7391304347826,10.8166666666667,15.8916666666667,662.3,1,733.9,450.3,383.6,564.3,362,0,0,0,0
2017-12-29,2.05416666666667,49.625,964.666666666667,267.791666666667,0.941666666666667,3.32916666666667,12,17.4347826086957,31,30.1739130434783,23.2958333333333,10.8166666666667,514.4,1,662.3,733.9,450.3,383.6,363,0,0,0,0
2017-12-30,-0.8,68.2916666666667,968.2875,160.5,0.308333333333333,1.5375,7,33.7826086956522,46.5652173913044,51.5217391304348,27.4125,23.2958333333333,584.3,1,514.4,662.3,733.9,450.3,364,0,0,0,1
2017-12-31,2.17916666666667,75,969.579166666667,215.375,0.266666666666667,1.27083333333333,10,71.6521739130435,46.6956521739131,82,35.0791666666667,27.4125,570.9,1,584.3,514.4,662.3,733.9,365,0,0,1,1
2018-01-04,1.025,77.75,961.491666666667,167.583333333333,0.2375,1.275,7,88.3478260869565,54.1739130434783,99.2173913043478,36.1583333333333,24.1125,786.4,1,570.9,584.3,514.4,662.3,4,0,0,0,0
2018-01-05,3.1875,80.125,961.883333333333,185.333333333333,0.258333333333333,1.23333333333333,8,133.782608695652,56.304347826087,136.869565217391,33.5708333333333,36.1583333333333,718.3,1,786.4,570.9,584.3,514.4,5,0,0,1,0
2018-01-06,4.80416666666667,80.5833333333333,966,268.125,0.429166666666667,1.6375,12,40.1363636363636,34.8181818181818,50.4545454545455,15.775,33.5708333333333,517.3,1,718.3,786.4,570.9,584.3,6,1,0,0,1
2018-01-07,4.71666666666667,79.5,975.125,217.583333333333,0.541666666666667,1.75833333333333,10,24,28,33.7826086956522,15.4708333333333,15.775,733.2,1,517.3,718.3,786.4,570.9,7,0,1,0,1
2018-01-08,5.3,87.5416666666667,981.320833333333,181.166666666667,0.508333333333333,1.49166666666667,8,61.3913043478261,35.3913043478261,67.6521739130435,27.86,15.4708333333333,958.3,2,733.2,517.3,718.3,786.4,8,0,0,0,0
2018-01-09,5.49166666666667,93.0416666666667,980.025,124.083333333333,0.4,1.42916666666667,6,33.1304347826087,25.304347826087,39.9565217391304,20.495,27.86,962.1,2,958.3,733.2,517.3,718.3,9,0,0,0,0
2018-01-10,5.38333333333333,91.7083333333333,971.170833333333,186.375,0.3375,1.20416666666667,8,38.8260869565217,29.1739130434783,46.5217391304348,15.9041666666667,20.495,987.4,2,962.1,958.3,733.2,517.3,10,0,0,0,0
2018-01-11,4.40833333333333,84.5,971.1625,185.583333333333,0.508333333333333,1.57916666666667,8,23.304347826087,35.7391304347826,37.4347826086957,36.7166666666667,15.9041666666667,1012.2,2,987.4,962.1,958.3,733.2,11,0,0,0,0
2018-01-12,3.7375,80.8333333333333,977.629166666667,198,0.491666666666667,1.62916666666667,9,32.8260869565217,37.3478260869565,45.8695652173913,32.0666666666667,36.7166666666667,878.2,2,1012.2,987.4,962.1,958.3,12,0,0,0,0
2018-01-13,2.5,89.7916666666667,980.979166666667,125.083333333333,0.6375,1.63333333333333,6,24.0434782608696,23.7391304347826,31.6521739130435,16.7875,32.0666666666667,616.8,1,878.2,1012.2,987.4,962.1,13,0,0,0,1
2018-01-14,-0.2875,87.75,980.804166666667,92.1666666666667,0.6625,1.84583333333333,4,6.1304347826087,22.304347826087,16.7391304347826,12.9541666666667,16.7875,751.2,1,616.8,878.2,1012.2,987.4,14,0,0,0,1
2018-01-15,-2.075,83.125,979.2125,165.708333333333,0.304166666666667,0.983333333333333,7,12.1304347826087,33.7826086956522,27.5217391304348,17.6541666666667,12.9541666666667,972.2,2,751.2,616.8,878.2,1012.2,15,0,0,0,0
2018-01-16,-0.629166666666667,83.625,961.970833333333,159.833333333333,0.420833333333333,1.62916666666667,7,41.8695652173913,40.6086956521739,54.7391304347826,37.4708333333333,17.6541666666667,999.4,2,972.2,751.2,616.8,878.2,16,0,0,0,0
2018-01-17,2.55416666666667,73.625,956.583333333333,216.708333333333,0.670833333333333,2.60833333333333,10,35,44.6521739130435,51.4782608695652,32.1409090909091,37.4708333333333,1027.7,2,999.4,972.2,751.2,616.8,17,0,0,0,0
2018-01-18,1.8125,67.2083333333333,964.904166666667,249.166666666667,0.608333333333333,2.24166666666667,11,36.4782608695652,46.8695652173913,53.7391304347826,51.1875,32.1409090909091,1060.3,2,1027.7,999.4,972.2,751.2,18,0,0,0,0
2018-01-19,2.5375,72.9583333333333,964.3125,173.208333333333,0.416666666666667,2.10833333333333,8,60.1304347826087,53.2608695652174,75.9565217391304,26.7181818181818,51.1875,914.7,2,1060.3,1027.7,999.4,972.2,19,0,0,0,0
2018-01-20,0.229166666666667,73.9166666666667,966.833333333333,158.75,0.2875,1.34583333333333,7,50.3478260869565,52.6956521739131,68,40.7222222222222,26.7181818181818,683.3,1,914.7,1060.3,1027.7,999.4,20,0,0,0,1
2018-01-21,2.18333333333333,67.7083333333333,962.1875,220.25,0.545833333333333,2.4375,10,7.56521739130435,28.4347826086957,20.9130434782609,22.3541666666667,40.7222222222222,802.4,2,683.3,914.7,1060.3,1027.7,21,0,0,0,1
2018-01-22,1.05416666666667,67.0833333333333,970.704166666667,163.625,0.4625,1.77916666666667,7,22.4782608695652,41.8260869565217,39.9565217391304,36.1545454545455,22.3541666666667,986.8,2,802.4,683.3,914.7,1060.3,22,0,0,0,0
2018-01-23,2.92083333333333,70.125,978.0375,163.166666666667,0.35,1.52083333333333,7,57.6956521739131,51.2608695652174,73.1304347826087,63.1208333333333,36.1545454545455,964.5,2,986.8,802.4,683.3,914.7,23,0,0,0,0
