,temp,rh,no,no2,nox,pm10,pm10Lag,traffic,trafficClass,trafficLag1,trafficLag2,trafficLag3,trafficLag4,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend
2017-04-01,15.175,57.958333333333336,15.73913043478261,33.04347826086956,29.91304347826087,24.5875,30.03333333333333,861.0,2,819.0,1028.25,1151.375,1118.25,91,0,0,0,1
2017-04-02,15.3875,51.625,14.434782608695652,42.73913043478261,33.95652173913044,21.304166666666667,24.5875,903.375,2,861.0,819.0,1028.25,1151.375,92,0,0,0,1
2017-04-03,15.966666666666669,53.5,55.95652173913044,52.69565217391305,72.47826086956522,32.75833333333333,21.304166666666667,1110.5,2,903.375,861.0,819.0,1028.25,93,0,0,0,0
2017-04-04,13.570833333333333,71.375,39.56521739130435,47.130434782608695,56.391304347826086,30.75,32.75833333333333,1163.75,2,1110.5,903.375,861.0,819.0,94,0,0,0,0
2017-04-05,12.595833333333331,64.16666666666667,33.391304347826086,43.04347826086956,49.34782608695652,22.825,30.75,1172.5,2,1163.75,1110.5,903.375,861.0,95,0,0,0,0
2017-04-06,10.766666666666666,51.083333333333336,35.08695652173913,40.21739130434783,49.21739130434783,18.366666666666667,22.825,1069.875,2,1172.5,1163.75,1110.5,903.375,96,0,0,0,0
2017-04-07,9.55,55.04166666666666,50.43478260869565,43.91304347826087,63.43478260869565,17.008333333333333,18.366666666666667,855.0,2,1069.875,1172.5,1163.75,1110.5,97,0,0,0,0
2017-04-08,12.258333333333333,63.458333333333336,30.39130434782609,37.130434782608695,43.69565217391305,13.9375,17.008333333333333,945.125,2,855.0,1069.875,1172.5,1163.75,98,0,0,0,1
2017-04-09,13.575,65.70833333333333,19.39130434782609,29.47826086956522,31.0,16.166666666666668,13.9375,1077.5,2,945.125,855.0,1069.875,1172.5,99,0,0,0,1
2017-04-10,15.395833333333334,63.29166666666666,44.34782608695652,53.391304347826086,63.47826086956522,25.366666666666664,16.166666666666668,1083.0,2,1077.5,945.125,855.0,1069.875,100,0,0,0,0
2017-04-11,13.7125,66.45833333333333,35.608695652173914,53.43478260869565,56.56521739130435,25.329166666666666,25.366666666666664,1094.125,2,1083.0,1077.5,945.125,855.0,101,0,0,0,0
2017-04-12,10.5625,66.83333333333333,34.47826086956522,45.69565217391305,51.391304347826086,26.745833333333334,25.329166666666666,1121.875,2,1094.125,1083.0,1077.5,945.125,102,0,0,0,0
2017-04-13,13.283333333333331,64.29166666666667,63.86363636363637,56.72727272727273,80.95454545454545,32.3875,26.745833333333334,1031.75,2,1121.875,1094.125,1083.0,1077.5,103,0,0,0,0
2017-04-14,12.05,73.875,31.695652173913043,40.95652173913044,46.95652173913044,20.15833333333333,32.3875,798.125,1,1031.75,1121.875,1094.125,1083.0,104,0,0,0,0
2017-04-15,12.45,78.0,9.130434782608695,22.91304347826087,19.347826086956523,20.075,20.15833333333333,892.5,2,798.125,1031.75,1121.875,1094.125,105,0,0,0,1
2017-04-16,11.85,53.54166666666666,12.565217391304348,23.82608695652174,22.565217391304348,17.220833333333335,20.075,1104.75,2,892.5,798.125,1031.75,1121.875,106,0,0,1,1
2017-04-17,9.683333333333334,53.958333333333336,7.695652173913044,15.73913043478261,14.26086956521739,5.545833333333333,17.220833333333335,1110.25,2,1104.75,892.5,798.125,1031.75,107,1,0,0,0
2017-04-18,7.55,60.833333333333336,24.347826086956523,35.52173913043478,38.130434782608695,11.133333333333333,5.545833333333333,1091.5,2,1110.25,1104.75,892.5,798.125,108,0,1,0,0
2017-04-19,4.554166666666666,51.833333333333336,23.217391304347824,24.39130434782609,31.47826086956522,18.775,11.133333333333333,1075.5,2,1091.5,1110.25,1104.75,892.5,109,0,0,0,0
2017-04-20,4.370833333333334,47.04166666666666,22.26086956521739,24.043478260869566,30.39130434782609,24.354166666666668,18.775,941.5,2,1075.5,1091.5,1110.25,1104.75,110,0,0,0,0
2017-04-21,6.766666666666667,45.375,40.82608695652174,45.391304347826086,56.30434782608695,24.370833333333334,24.354166666666668,779.0,1,941.5,1075.5,1091.5,1110.25,111,0,0,0,0
2017-04-22,10.270833333333334,51.625,22.08695652173913,46.869565217391305,42.21739130434783,17.933333333333334,24.370833333333334,745.5,1,779.0,941.5,1075.5,1091.5,112,0,0,0,1
2017-04-23,9.3125,51.91666666666666,10.478260869565217,21.65217391304348,19.782608695652176,9.5125,17.933333333333334,1057.0,2,745.5,779.0,941.5,1075.5,113,0,0,0,1
2017-04-24,9.8625,60.458333333333336,33.73913043478261,48.17391304347826,52.26086956521739,21.125,9.5125,1084.125,2,1057.0,745.5,779.0,941.5,114,0,0,0,0
2017-04-25,13.904166666666669,59.41666666666666,27.52173913043478,38.34782608695652,42.0,21.120833333333334,21.125,1049.375,2,1084.125,1057.0,745.5,779.0,115,0,0,0,0
2017-04-26,14.854166666666666,63.75,7.608695652173913,25.869565217391305,19.47826086956522,23.116666666666664,21.120833333333334,1088.25,2,1049.375,1084.125,1057.0,745.5,116,0,0,0,0
2017-04-27,9.129166666666666,92.625,36.77272727272727,37.5,49.22727272727273,13.93,23.116666666666664,1035.0,2,1088.25,1049.375,1084.125,1057.0,117,0,0,0,0
2017-04-28,6.591666666666666,93.41666666666669,36.30434782608695,33.65217391304348,46.69565217391305,7.491666666666667,13.93,851.625,2,1035.0,1088.25,1049.375,1084.125,118,0,0,0,0
2017-04-29,6.958333333333333,67.16666666666667,22.82608695652174,35.26086956521739,36.78260869565217,15.966666666666669,7.491666666666667,905.25,2,851.625,1035.0,1088.25,1049.375,119,0,0,0,1
2017-04-30,9.075,59.375,11.956521739130435,27.43478260869565,23.91304347826087,17.229166666666668,15.966666666666669,1088.125,2,905.25,851.625,1035.0,1088.25,120,0,0,1,1
2017-05-01,12.408333333333331,63.29166666666666,8.695652173913043,30.95652173913044,23.13043478260869,23.3375,17.229166666666668,687.375,1,1088.125,905.25,851.625,1035.0,121,1,0,0,0
2017-05-02,14.1375,62.16666666666666,31.043478260869566,44.391304347826086,48.08695652173913,26.441666666666663,23.3375,1058.875,2,687.375,1088.125,905.25,851.625,122,0,1,0,0
2017-05-03,11.683333333333332,78.79166666666667,34.391304347826086,49.95652173913044,53.869565217391305,23.308333333333334,26.441666666666663,1075.625,2,1058.875,687.375,1088.125,905.25,123,0,0,0,0
2017-05-04,12.575,71.875,47.95652173913044,44.17391304347826,61.56521739130435,24.741666666666664,23.308333333333334,988.0,2,1075.625,1058.875,687.375,1088.125,124,0,0,0,0
2017-05-05,11.454166666666666,85.375,42.69565217391305,42.17391304347826,56.43478260869565,20.991666666666667,24.741666666666664,798.625,1,988.0,1075.625,1058.875,687.375,125,0,0,0,0
2017-05-06,14.491666666666667,62.375,24.47826086956522,30.43478260869565,35.34782608695652,15.85,20.991666666666667,883.5,2,798.625,988.0,1075.625,1058.875,126,0,0,0,1
2017-05-07,16.212500000000002,57.625,9.217391304347826,27.782608695652176,22.0,14.166666666666666,15.85,800.25,2,883.5,798.625,988.0,1075.625,127,0,0,0,1
2017-05-08,15.920833333333334,54.54166666666666,26.347826086956523,42.78260869565217,43.56521739130435,14.975,14.166666666666666,738.5,1,800.25,883.5,798.625,988.0,128,0,0,0,0
2017-05-09,11.6375,63.458333333333336,21.52173913043478,29.0,32.30434782608695,11.170833333333334,14.975,1112.0,2,738.5,800.25,883.5,798.625,129,0,0,0,0
2017-05-10,9.870833333333334,60.91666666666666,17.608695652173914,33.608695652173914,31.695652173913043,14.641666666666666,11.170833333333334,838.0,2,1112.0,738.5,800.25,883.5,130,0,0,0,0
2017-05-11,14.925,59.375,26.565217391304348,33.73913043478261,38.95652173913044,22.116666666666664,14.641666666666666,955.25,2,838.0,1112.0,738.5,800.25,131,0,0,0,0
2017-05-12,17.579166666666666,64.91666666666667,27.08695652173913,38.69565217391305,42.0,20.554166666666667,22.116666666666664,786.375,1,955.25,838.0,1112.0,738.5,132,0,0,0,0
2017-05-13,18.266666666666666,63.91666666666666,14.043478260869565,30.30434782608696,27.08695652173913,11.091666666666669,20.554166666666667,897.625,2,786.375,955.25,838.0,1112.0,133,0,0,0,1
2017-05-14,17.724999999999998,67.33333333333333,14.91304347826087,30.869565217391305,28.13043478260869,13.466666666666669,11.091666666666669,1065.125,2,897.625,786.375,955.25,838.0,134,0,0,0,1
2017-05-15,16.025000000000002,83.29166666666667,22.13043478260869,32.21739130434783,34.56521739130435,15.0125,13.466666666666669,1065.875,2,1065.125,897.625,786.375,955.25,135,0,0,0,0
2017-05-16,19.4375,50.083333333333336,28.782608695652176,41.52173913043478,44.73913043478261,17.945833333333333,15.0125,1059.875,2,1065.875,1065.125,897.625,786.375,136,0,0,0,0
2017-05-17,18.2125,62.41666666666666,24.65217391304348,49.130434782608695,45.391304347826086,23.870833333333334,17.945833333333333,1099.5,2,1059.875,1065.875,1065.125,897.625,137,0,0,0,0
2017-05-18,18.6375,56.41666666666666,22.39130434782609,44.17391304347826,41.0,24.10833333333333,23.870833333333334,1015.5,2,1099.5,1059.875,1065.875,1065.125,138,0,0,0,0
2017-05-19,20.129166666666663,52.833333333333336,20.30434782608696,42.52173913043478,38.52173913043478,25.695833333333336,24.10833333333333,773.5,1,1015.5,1099.5,1059.875,1065.875,139,0,0,0,0
2017-05-20,18.4375,42.91666666666666,9.478260869565217,16.08695652173913,16.08695652173913,25.504166666666663,25.695833333333336,832.25,2,773.5,1015.5,1099.5,1059.875,140,0,0,0,1
2017-05-21,16.933333333333334,55.833333333333336,7.608695652173913,12.043478260869565,12.391304347826088,17.608333333333334,25.504166666666663,833.625,2,832.25,773.5,1015.5,1099.5,141,0,0,0,1
2017-05-22,17.641666666666666,62.833333333333336,23.782608695652176,36.78260869565217,38.43478260869565,25.129166666666663,17.608333333333334,1063.75,2,833.625,832.25,773.5,1015.5,142,0,0,0,0
2017-05-23,17.554166666666667,71.125,24.695652173913043,33.65217391304348,37.391304347826086,16.95,25.129166666666663,1067.875,2,1063.75,833.625,832.25,773.5,143,0,0,0,0
2017-05-24,17.037499999999998,66.375,29.95652173913044,51.91304347826087,51.17391304347826,25.03333333333333,16.95,1084.0,2,1067.875,1063.75,833.625,832.25,144,0,0,1,0
2017-05-25,15.979166666666666,54.79166666666666,12.043478260869565,21.13043478260869,20.65217391304348,10.958333333333334,25.03333333333333,997.75,2,1084.0,1067.875,1063.75,833.625,145,1,0,0,0
2017-05-26,17.075,56.125,25.0,38.30434782608695,40.08695652173913,18.266666666666666,10.958333333333334,807.125,2,997.75,1084.0,1067.875,1063.75,146,0,1,0,0
2017-05-27,20.304166666666667,55.708333333333336,11.826086956521738,30.82608695652174,25.47826086956522,16.275000000000002,18.266666666666666,884.125,2,807.125,997.75,1084.0,1067.875,147,0,0,0,1
2017-05-28,19.27083333333333,58.833333333333336,7.6521739130434785,23.30434782608696,18.30434782608696,15.329166666666666,16.275000000000002,1067.625,2,884.125,807.125,997.75,1084.0,148,0,0,0,1
2017-05-29,20.9375,59.208333333333336,22.08695652173913,42.56521739130435,40.0,22.75,15.329166666666666,1113.0,2,1067.625,884.125,807.125,997.75,149,0,0,0,0
2017-05-30,23.566666666666663,59.458333333333336,21.954545454545453,48.54545454545455,42.95454545454545,30.504166666666663,22.75,904.0,2,1113.0,1067.625,884.125,807.125,150,0,0,0,0
2017-05-31,22.695833333333336,70.54166666666667,31.13043478260869,50.17391304347826,51.21739130434783,28.3875,30.504166666666663,813.75,2,904.0,1113.0,1067.625,884.125,151,0,0,0,0
2017-06-01,21.175,74.29166666666667,23.52173913043478,41.30434782608695,40.43478260869565,23.916666666666668,28.3875,882.625,2,813.75,904.0,1113.0,1067.625,152,0,0,0,0
2017-06-02,19.35,81.16666666666667,28.43478260869565,41.95652173913044,44.52173913043478,23.5625,23.916666666666668,741.0,1,882.625,813.75,904.0,1113.0,153,0,0,0,0
2017-06-03,21.620833333333334,65.29166666666667,10.391304347826088,23.565217391304348,20.60869565217392,18.3375,23.5625,834.625,2,741.0,882.625,813.75,904.0,154,0,0,0,1
2017-06-04,20.1,70.08333333333333,7.956521739130435,22.65217391304348,18.30434782608696,18.64583333333333,18.3375,1056.5,2,834.625,741.0,882.625,813.75,155,0,0,1,1
2017-06-05,18.45,74.79166666666667,9.173913043478262,21.95652173913044,18.695652173913043,12.354166666666666,18.64583333333333,1060.875,2,1056.5,834.625,741.0,882.625,156,1,0,0,0
2017-06-06,18.33333333333333,79.29166666666667,26.217391304347824,37.869565217391305,40.78260869565217,20.85,12.354166666666666,1089.875,2,1060.875,1056.5,834.625,741.0,157,0,1,0,0
2017-06-07,13.458333333333334,75.25,23.95652173913044,36.30434782608695,38.30434782608695,11.2625,20.85,1091.125,2,1089.875,1060.875,1056.5,834.625,158,0,0,0,0
2017-06-08,15.308333333333332,61.41666666666666,35.73913043478261,31.869565217391305,45.26086956521739,19.341666666666665,11.2625,948.625,2,1091.125,1089.875,1060.875,1056.5,159,0,0,0,0
2017-06-09,18.92083333333333,54.16666666666666,25.95652173913044,39.43478260869565,41.21739130434783,21.14583333333333,19.341666666666665,780.25,1,948.625,1091.125,1089.875,1060.875,160,0,0,0,0
2017-06-10,19.5625,66.29166666666667,10.26086956521739,26.82608695652174,22.217391304347824,13.9375,21.14583333333333,677.125,1,780.25,948.625,1091.125,1089.875,161,0,0,0,1
2017-06-11,20.225,55.5,9.434782608695652,24.60869565217392,20.26086956521739,14.533333333333331,13.9375,1045.25,2,677.125,780.25,948.625,1091.125,162,0,0,0,1
2017-06-12,22.125,65.20833333333333,25.52173913043478,45.17391304347826,44.21739130434783,28.491666666666664,14.533333333333331,1059.625,2,1045.25,677.125,780.25,948.625,163,0,0,0,0
2017-06-13,23.004166666666663,71.83333333333333,23.60869565217392,31.39130434782609,35.43478260869565,28.39583333333333,28.491666666666664,1061.625,2,1059.625,1045.25,677.125,780.25,164,0,0,0,0
2017-06-14,20.579166666666666,60.875,13.434782608695652,34.43478260869565,28.695652173913043,23.79583333333333,28.39583333333333,1097.125,2,1061.625,1059.625,1045.25,677.125,165,0,0,1,0
2017-06-15,22.05,64.0,8.826086956521738,26.82608695652174,21.17391304347826,20.9375,23.79583333333333,996.25,2,1097.125,1061.625,1059.625,1045.25,166,1,0,0,0
2017-06-16,21.97083333333333,66.375,21.13043478260869,41.43478260869565,38.69565217391305,21.5,20.9375,792.0,1,996.25,1097.125,1061.625,1059.625,167,0,1,0,0
2017-06-17,20.2,45.79166666666666,9.73913043478261,19.91304347826087,18.26086956521739,18.195833333333333,21.5,885.625,2,792.0,996.25,1097.125,1061.625,168,0,0,0,1
2017-06-18,20.7375,45.29166666666666,11.347826086956522,22.347826086956523,20.782608695652176,12.8875,18.195833333333333,1053.5,2,885.625,792.0,996.25,1097.125,169,0,0,0,1
2017-06-19,21.516666666666666,53.875,26.91304347826087,43.0,44.0,23.84166666666667,12.8875,1073.0,2,1053.5,885.625,792.0,996.25,170,0,0,0,0
2017-06-20,24.891666666666666,55.41666666666666,23.65217391304348,48.34782608695652,44.34782608695652,50.66666666666666,23.84166666666667,830.125,2,1073.0,1053.5,885.625,792.0,171,0,0,0,0
2017-06-21,26.08333333333333,58.29166666666666,21.91304347826087,50.82608695652174,44.21739130434783,33.35,50.66666666666666,1001.625,2,830.125,1073.0,1053.5,885.625,172,0,0,0,0
2017-06-22,26.42083333333333,56.875,24.0,52.73913043478261,46.869565217391305,35.483333333333334,33.35,936.125,2,1001.625,830.125,1073.0,1053.5,173,0,0,0,0
2017-06-23,24.058333333333334,66.79166666666667,31.39130434782609,56.91304347826087,54.95652173913044,33.270833333333336,35.483333333333334,775.875,1,936.125,1001.625,830.125,1073.0,174,0,0,0,0
2017-06-24,24.4625,65.79166666666667,15.956521739130435,31.26086956521739,29.26086956521739,30.10833333333333,33.270833333333336,864.375,2,775.875,936.125,1001.625,830.125,175,0,0,0,1
2017-06-25,20.675,81.625,11.565217391304348,26.47826086956522,23.08695652173913,17.908333333333335,30.10833333333333,987.75,2,864.375,775.875,936.125,1001.625,176,0,0,0,1
2017-06-26,22.7375,64.29166666666667,28.47826086956522,33.56521739130435,40.391304347826086,20.23333333333333,17.908333333333335,1049.0,2,987.75,864.375,775.875,936.125,177,0,0,0,0
2017-06-27,23.3875,65.66666666666667,31.26086956521739,39.17391304347826,45.65217391304348,25.85,20.23333333333333,1060.25,2,1049.0,987.75,864.375,775.875,178,0,0,0,0
2017-06-28,22.066666666666663,71.375,29.47826086956522,38.391304347826086,43.869565217391305,28.0375,25.85,1105.625,2,1060.25,1049.0,987.75,864.375,179,0,0,0,0
2017-06-29,20.375,65.625,12.347826086956522,25.95652173913044,23.65217391304348,11.725,28.0375,1008.375,2,1105.625,1060.25,1049.0,987.75,180,0,0,0,0
2017-06-30,21.379166666666663,52.25,18.869565217391305,27.47826086956522,29.47826086956522,17.133333333333333,11.725,816.625,2,1008.375,1105.625,1060.25,1049.0,181,0,0,0,0
2017-07-01,20.091666666666665,60.958333333333336,11.0,22.65217391304348,20.695652173913043,10.629166666666666,17.133333333333333,912.75,2,816.625,1008.375,1105.625,1060.25,182,0,0,0,1
2017-07-02,18.625,64.70833333333333,14.0,21.565217391304348,22.39130434782609,8.0875,10.629166666666666,1102.5,2,912.75,816.625,1008.375,1105.625,183,0,0,0,1
2017-07-03,20.695833333333333,51.0,34.130434782608695,43.65217391304348,50.17391304347826,21.15833333333333,8.0875,1078.125,2,1102.5,912.75,816.625,1008.375,184,0,0,0,0
2017-07-04,20.529166666666665,56.16666666666666,38.82608695652174,48.95652173913044,56.73913043478261,19.90833333333333,21.15833333333333,1040.375,2,1078.125,1102.5,912.75,816.625,185,0,0,0,0
2017-07-05,23.495833333333334,58.375,23.13043478260869,43.91304347826087,41.60869565217392,26.166666666666668,19.90833333333333,1077.875,2,1040.375,1078.125,1102.5,912.75,186,0,0,0,0
2017-07-06,23.71666666666667,69.33333333333333,26.13043478260869,40.869565217391305,42.34782608695652,35.21666666666667,26.166666666666668,971.5,2,1077.875,1040.375,1078.125,1102.5,187,0,0,0,0
2017-07-07,23.10833333333333,71.66666666666667,23.17391304347826,39.391304347826086,39.391304347826086,23.47083333333333,35.21666666666667,764.5,1,971.5,1077.875,1040.375,1078.125,188,0,0,0,0
2017-07-08,26.416666666666668,50.29166666666666,7.391304347826087,28.60869565217392,21.043478260869566,15.604166666666666,23.47083333333333,897.125,2,764.5,971.5,1077.875,1040.375,189,0,0,0,1
2017-07-09,26.1625,54.125,5.913043478260869,21.82608695652174,16.130434782608695,16.345833333333335,15.604166666666666,1075.75,2,897.125,764.5,971.5,1077.875,190,0,0,0,1
2017-07-10,26.454166666666666,53.5,13.782608695652174,35.21739130434783,29.65217391304348,29.20833333333333,16.345833333333335,1062.875,2,1075.75,897.125,764.5,971.5,191,0,0,0,0
2017-07-11,23.83333333333333,58.958333333333336,12.304347826086955,32.95652173913044,27.13043478260869,34.50833333333333,29.20833333333333,1058.125,2,1062.875,1075.75,897.125,764.5,192,0,0,0,0
2017-07-12,22.541666666666668,68.16666666666667,18.0,28.91304347826087,29.565217391304348,15.145833333333334,34.50833333333333,1077.5,2,1058.125,1062.875,1075.75,897.125,193,0,0,0,0
2017-07-13,22.9625,48.875,16.130434782608695,26.30434782608696,26.695652173913043,11.895238095238096,15.145833333333334,969.75,2,1077.5,1058.125,1062.875,1075.75,194,0,0,0,0
2017-07-14,16.212500000000002,69.16666666666667,13.08695652173913,29.39130434782609,25.73913043478261,14.716666666666669,11.895238095238096,769.375,1,969.75,1077.5,1058.125,1062.875,195,0,0,0,0
2017-07-15,17.849999999999998,53.41666666666666,6.913043478260869,17.434782608695652,14.695652173913045,7.4875,14.716666666666669,870.375,2,769.375,969.75,1077.5,1058.125,196,0,0,0,1
2017-07-16,18.64583333333333,51.625,6.727272727272728,19.59090909090909,15.772727272727272,8.854166666666666,7.4875,1082.125,2,870.375,769.375,969.75,1077.5,197,0,0,0,1
2017-07-17,21.266666666666666,51.458333333333336,26.73913043478261,41.52173913043478,43.08695652173913,21.5,8.854166666666666,1121.375,2,1082.125,870.375,769.375,969.75,198,0,0,0,0
2017-07-18,23.475,52.04166666666666,18.13043478260869,42.26086956521739,36.56521739130435,24.2375,21.5,1113.75,2,1121.375,1082.125,870.375,769.375,199,0,0,0,0
2017-07-19,23.941666666666663,57.875,16.347826086956523,42.21739130434783,35.30434782608695,28.975,24.2375,1096.5,2,1113.75,1121.375,1082.125,870.375,200,0,0,0,0
2017-07-20,25.5375,56.375,17.695652173913043,34.869565217391305,32.43478260869565,21.22083333333333,28.975,978.0,2,1096.5,1113.75,1121.375,1082.125,201,0,0,0,0
2017-07-21,24.933333333333334,55.375,10.91304347826087,29.26086956521739,24.13043478260869,10.666666666666666,21.22083333333333,773.25,1,978.0,1096.5,1113.75,1121.375,202,0,0,0,0
2017-07-22,24.84166666666667,63.625,5.869565217391305,26.869565217391305,18.782608695652176,16.1375,10.666666666666666,844.25,2,773.25,978.0,1096.5,1113.75,203,0,0,0,1
2017-07-23,23.825000000000003,69.20833333333333,5.304347826086956,19.95652173913044,14.608695652173912,13.8,16.1375,1033.625,2,844.25,773.25,978.0,1096.5,204,0,0,0,1
2017-07-24,18.820833333333333,84.875,10.173913043478262,31.347826086956523,24.65217391304348,9.3375,13.8,1011.125,2,1033.625,844.25,773.25,978.0,205,0,0,0,0
2017-07-25,18.870833333333334,56.75,20.05263157894737,25.894736842105264,29.42105263157895,7.833333333333333,9.3375,1034.0,2,1011.125,1033.625,844.25,773.25,206,0,0,0,0
2017-07-26,16.304166666666667,74.33333333333333,18.08695652173913,32.869565217391305,31.82608695652174,11.2125,7.833333333333333,1038.0,2,1034.0,1011.125,1033.625,844.25,207,0,0,0,0
2017-07-27,19.0375,61.04166666666666,14.26086956521739,34.56521739130435,29.39130434782609,10.016666666666667,11.2125,901.75,2,1038.0,1034.0,1011.125,1033.625,208,0,0,0,0
2017-07-28,20.870833333333334,68.08333333333333,20.95652173913044,30.043478260869566,32.43478260869565,14.120833333333332,10.016666666666667,730.375,1,901.75,1038.0,1034.0,1011.125,209,0,0,0,0
2017-07-29,22.4,62.41666666666666,8.91304347826087,27.47826086956522,21.43478260869565,11.633333333333333,14.120833333333332,873.625,2,730.375,901.75,1038.0,1034.0,210,0,0,0,1
2017-07-30,24.066666666666663,64.83333333333333,5.695652173913044,20.869565217391305,15.347826086956522,13.620833333333332,11.633333333333333,1030.125,2,873.625,730.375,901.75,1038.0,211,0,0,0,1
2017-07-31,25.8125,59.41666666666666,20.347826086956523,38.56521739130435,36.47826086956522,18.875,13.620833333333332,1040.375,2,1030.125,873.625,730.375,901.75,212,0,0,0,0
2017-08-01,27.225,60.583333333333336,18.782608695652176,43.21739130434783,37.65217391304348,33.28333333333333,18.875,1065.5,2,1040.375,1030.125,873.625,730.375,213,0,0,0,0
2017-08-02,26.52083333333333,68.70833333333333,15.434782608695652,33.17391304347826,29.782608695652176,34.391666666666666,33.28333333333333,1089.125,2,1065.5,1040.375,1030.125,873.625,214,0,0,0,0
2017-08-03,26.5,62.583333333333336,21.95652173913044,39.43478260869565,38.21739130434783,26.53333333333333,34.391666666666666,954.125,2,1089.125,1065.5,1040.375,1030.125,215,0,0,0,0
2017-08-04,28.4625,58.25,18.565217391304348,42.95652173913044,37.21739130434783,28.475,26.53333333333333,791.5,1,954.125,1089.125,1065.5,1040.375,216,0,0,0,0
2017-08-05,25.741666666666664,69.5,10.043478260869565,24.52173913043478,20.91304347826087,15.558333333333332,28.475,837.25,2,791.5,954.125,1089.125,1065.5,217,0,0,0,1
2017-08-06,20.2875,87.33333333333333,8.434782608695652,17.347826086956523,16.0,9.0375,15.558333333333332,1002.875,2,837.25,791.5,954.125,1089.125,218,0,0,0,1
2017-08-07,20.566666666666663,61.083333333333336,16.869565217391305,29.217391304347824,28.782608695652176,13.5875,9.0375,1020.875,2,1002.875,837.25,791.5,954.125,219,0,0,0,0
2017-08-08,21.40416666666667,73.125,13.565217391304348,30.30434782608696,26.695652173913043,20.35,13.5875,1025.625,2,1020.875,1002.875,837.25,791.5,220,0,0,0,0
2017-08-09,23.70833333333333,74.29166666666667,20.217391304347824,35.82608695652174,35.04347826086956,26.329166666666666,20.35,1015.875,2,1025.625,1020.875,1002.875,837.25,221,0,0,0,0
2017-08-10,23.879166666666663,78.625,24.30434782608696,38.78260869565217,39.91304347826087,34.09166666666667,26.329166666666666,869.375,2,1015.875,1025.625,1020.875,1002.875,222,0,0,0,0
2017-08-11,22.0375,74.91666666666667,25.26086956521739,36.17391304347826,39.04347826086956,22.491666666666664,34.09166666666667,696.375,1,869.375,1015.875,1025.625,1020.875,223,0,0,0,0
2017-08-12,20.008333333333333,52.25,9.695652173913045,15.434782608695652,15.869565217391305,4.825,22.491666666666664,825.25,2,696.375,869.375,1015.875,1025.625,224,0,0,0,1
2017-08-13,20.04583333333333,57.16666666666666,11.391304347826088,21.26086956521739,20.26086956521739,5.283333333333333,4.825,1016.375,2,825.25,696.375,869.375,1015.875,225,0,0,0,1
2017-08-14,20.84583333333333,61.125,21.43478260869565,30.52173913043478,33.43478260869565,11.608333333333334,5.283333333333333,1029.625,2,1016.375,825.25,696.375,869.375,226,0,0,1,0
2017-08-15,22.175,61.5,9.652173913043478,26.47826086956522,21.52173913043478,11.954166666666666,11.608333333333334,615.125,1,1029.625,1016.375,825.25,696.375,227,1,0,0,0
2017-08-16,21.0375,76.33333333333333,26.82608695652174,43.69565217391305,44.26086956521739,19.4375,11.954166666666666,962.375,2,615.125,1029.625,1016.375,825.25,228,0,1,0,0
2017-08-17,22.225,70.41666666666667,26.91304347826087,36.82608695652174,40.91304347826087,18.15,19.4375,851.25,2,962.375,615.125,1029.625,1016.375,229,0,0,0,0
2017-08-18,24.52083333333333,63.708333333333336,21.39130434782609,39.47826086956522,37.82608695652174,21.9125,18.15,704.0,1,851.25,962.375,615.125,1029.625,230,0,0,0,0
2017-08-19,18.8875,85.625,15.695652173913045,35.82608695652174,31.26086956521739,14.158333333333331,21.9125,847.75,2,704.0,851.25,962.375,615.125,231,0,0,0,1
2017-08-20,17.258333333333333,64.45833333333333,8.956521739130435,17.73913043478261,16.47826086956522,5.7875000000000005,14.158333333333331,1028.625,2,847.75,704.0,851.25,962.375,232,0,0,0,1
2017-08-21,16.295833333333334,57.91666666666666,32.65217391304348,37.56521739130435,45.60869565217392,13.8,5.7875000000000005,971.5,2,1028.625,847.75,704.0,851.25,233,0,0,0,0
2017-08-22,16.587500000000002,59.04166666666666,30.95652173913044,36.43478260869565,43.78260869565217,41.68333333333333,13.8,1006.125,2,971.5,1028.625,847.75,704.0,234,0,0,0,0
2017-08-23,18.320833333333333,63.625,23.60869565217392,38.17391304347826,38.95652173913044,19.9125,41.68333333333333,1020.875,2,1006.125,971.5,1028.625,847.75,235,0,0,0,0
2017-08-24,21.05,68.0,26.869565217391305,44.26086956521739,44.73913043478261,23.125,19.9125,897.625,2,1020.875,1006.125,971.5,1028.625,236,0,0,0,0
2017-08-25,23.391666666666666,67.83333333333333,25.26086956521739,46.73913043478261,44.65217391304348,38.9875,23.125,727.5,1,897.625,1020.875,1006.125,971.5,237,0,0,0,0
2017-08-26,24.479166666666668,68.70833333333333,16.043478260869566,35.82608695652174,31.73913043478261,21.27083333333333,38.9875,842.0,2,727.5,897.625,1020.875,1006.125,238,0,0,0,1
2017-08-27,25.375,61.958333333333336,9.391304347826088,25.217391304347824,20.695652173913043,18.091666666666665,21.27083333333333,1052.125,2,842.0,727.5,897.625,1020.875,239,0,0,0,1
2017-08-28,19.59583333333333,82.20833333333333,21.95652173913044,35.78260869565217,36.17391304347826,16.879166666666666,18.091666666666665,1064.0,2,1052.125,842.0,727.5,897.625,240,0,0,0,0
