,d_temp,d_rh,n_temp,n_rh,n_pressure,n_precip,n_radiation,n_windDirDeg,n_windsp,n_windPeak,e_temp,e_rh,e_pressure,e_windDirDeg,e_windsp,e_windPeak,s_temp,s_rh,s_windDirDeg,s_windsp,s_windPeak,w_temp,w_rh,w_windDirDeg,w_windsp,w_windPeak,n_windDirClass,e_windDirClass,s_windDirClass,w_windDirClass,dayOfYear,g_holiday,g_dayAfterHoliday,g_dayBeforeHoliday,weekend
2014-08-04,20.55,78.125,20.54583333333333,75.54166666666667,974.7083333333334,0.0083333333333333,201.04166666666663,101.70833333333331,1.0041666666666669,3.1833333333333336,20.3875,78.41666666666667,974.7083333333334,,,,20.3875,78.41666666666667,211.75,0.4666666666666666,1.870833333333333,20.529166666666665,74.79166666666667,187.3333333333333,0.5125000000000001,2.025,4.0,,9.0,8.0,216,0,0,0,0
2014-08-05,20.0375,78.75,19.933333333333334,74.58333333333333,975.6791666666668,0.0583333333333333,111.5125,185.5833333333333,0.9416666666666668,3.029166666666667,19.729166666666668,81.75,975.6791666666668,,,,19.729166666666668,81.75,207.4583333333333,0.7374999999999999,2.470833333333333,20.120833333333334,73.29166666666667,253.29166666666663,0.8208333333333333,2.9125,8.0,,9.0,11.0,217,0,0,0,0
2014-08-06,21.641666666666666,54.958333333333336,21.570833333333336,55.54166666666666,975.0541666666668,0.0020833333333333,227.2125,243.5833333333333,1.4083333333333332,4.575,21.566666666666663,57.708333333333336,975.0541666666668,,,,21.566666666666663,57.708333333333336,257.2083333333333,1.5125,4.5375000000000005,21.941666666666663,48.66666666666666,302.25,1.7291666666666667,5.604166666666667,11.0,,11.0,13.0,218,0,0,0,0
2014-08-07,19.89583333333333,71.375,19.891666666666666,70.41666666666667,974.925,0.1141666666666666,229.1208333333333,136.79166666666666,1.05,3.5666666666666664,19.83333333333333,69.875,974.925,,,,19.83333333333333,69.875,187.375,0.9833333333333334,2.833333333333333,20.20833333333333,67.5,172.41666666666666,0.7041666666666666,2.983333333333333,6.0,,8.0,8.0,219,0,0,0,0
2014-08-08,21.84166666666667,63.75,21.7375,62.16666666666666,975.3666666666668,0.0,281.3625,150.45833333333334,0.8708333333333332,3.1750000000000003,21.83333333333333,63.833333333333336,975.3666666666668,,,,21.83333333333333,63.833333333333336,151.125,0.7458333333333332,2.2916666666666665,21.95833333333333,61.208333333333336,144.16666666666666,0.5166666666666667,2.1333333333333333,7.0,,7.0,6.0,220,0,0,0,0
2014-08-09,21.35833333333333,76.20833333333333,21.125,75.04166666666667,974.4625,0.2275,229.7625,111.70833333333331,1.1041666666666667,3.591666666666667,21.525,74.08333333333333,974.4625,,,,21.525,74.08333333333333,154.25,0.75,2.625,21.52916666666667,72.625,156.41666666666666,0.6166666666666667,2.6083333333333334,5.0,,7.0,7.0,221,0,0,0,1
2014-08-10,23.054166666666664,72.58333333333333,22.8625,71.58333333333333,974.7541666666666,0.0,265.1125,118.79166666666669,0.8458333333333333,2.829166666666667,23.21666666666667,72.75,974.7541666666666,,,,23.21666666666667,72.75,136.75,0.7291666666666666,2.325,23.08333333333333,69.25,180.5833333333333,0.5333333333333333,2.175,5.0,,6.0,8.0,222,0,0,0,1
2014-08-11,23.25,71.79166666666667,23.02916666666667,71.41666666666667,972.8458333333332,0.0954166666666666,218.26666666666665,168.20833333333334,1.1958333333333333,4.275,23.383333333333336,71.83333333333333,972.8458333333332,,,,23.383333333333336,71.83333333333333,183.625,1.2833333333333334,3.775,23.33333333333333,67.5,232.625,0.9875,4.2875000000000005,7.0,,8.0,10.0,223,0,0,0,0
2014-08-12,17.020833333333332,88.79166666666667,16.779166666666665,88.91666666666667,976.2583333333332,0.0958333333333333,31.229166666666668,200.4583333333333,0.7291666666666666,2.516666666666667,17.125,87.58333333333333,976.2583333333332,,,,17.125,87.58333333333333,256.875,0.6166666666666667,1.995833333333333,17.037499999999998,86.41666666666667,245.41666666666663,0.4916666666666667,1.9208333333333327,9.0,,11.0,11.0,224,0,0,0,0
2014-08-13,17.016666666666666,88.08333333333333,17.045833333333334,87.625,970.7666666666668,0.4079166666666666,64.77499999999999,196.3333333333333,0.4416666666666666,1.9,17.120833333333334,89.5,970.7666666666668,,,,17.120833333333334,89.5,170.58333333333334,0.5499999999999999,1.808333333333333,17.0125,87.33333333333333,180.625,0.375,1.6416666666666666,9.0,,8.0,8.0,225,0,0,0,0
2014-08-14,16.545833333333334,80.04166666666667,16.59565217391304,77.56521739130434,972.6130434782608,0.038695652173913,57.58695652173913,222.30434782608697,0.8086956521739131,3.1217391304347823,16.55,81.29166666666667,972.6130434782608,,,,16.55,81.29166666666667,217.4583333333333,0.875,3.045833333333333,16.541666666666668,75.54166666666667,233.75,0.8791666666666668,3.6125,10.0,,10.0,10.0,226,0,0,1,0
2014-08-15,16.6125,75.70833333333333,16.533333333333335,75.125,974.5625,0.0829166666666666,154.47083333333333,190.375,0.8041666666666667,3.0125,16.724999999999998,77.54166666666667,974.5625,,,,16.724999999999998,77.54166666666667,202.0,0.7708333333333334,2.333333333333333,16.729166666666668,72.08333333333333,185.54166666666663,0.5583333333333333,2.325,8.0,,9.0,8.0,227,1,0,0,0
2014-08-16,15.7625,66.375,15.358333333333334,70.70833333333333,976.9,0.0416666666666666,199.5875,119.625,0.7708333333333334,2.5500000000000003,15.8625,69.04166666666667,976.9,,,,15.8625,69.04166666666667,243.16666666666663,0.8041666666666667,2.5083333333333333,15.754166666666665,64.20833333333333,231.16666666666663,0.6291666666666667,2.370833333333333,5.0,,11.0,10.0,228,0,1,0,1
2014-08-17,16.95,61.875,16.666666666666668,63.29166666666666,977.1291666666666,0.0,232.09166666666667,140.41666666666666,0.8666666666666667,2.8541666666666665,17.195833333333333,60.583333333333336,977.1291666666666,,,,17.195833333333333,60.583333333333336,200.3333333333333,0.7625000000000001,2.5166666666666666,17.170833333333334,58.54166666666666,141.25,0.6166666666666667,2.5458333333333334,6.0,,9.0,6.0,229,0,0,0,1
2014-08-18,17.8625,69.29166666666667,17.925,69.33333333333333,972.8416666666668,0.0,264.6666666666667,131.16666666666666,0.8666666666666667,2.8708333333333336,18.058333333333334,68.41666666666667,972.8416666666668,,,,18.058333333333334,68.41666666666667,181.0833333333333,0.8125,2.4125,17.925,66.91666666666667,197.25,0.5125000000000001,2.1041666666666665,6.0,,8.0,9.0,230,0,0,0,0
2014-08-19,18.291666666666668,77.79166666666667,17.904166666666665,77.5,973.1541666666668,0.0,112.56666666666666,84.33333333333333,0.6916666666666668,2.120833333333333,18.34583333333333,75.95833333333333,973.1541666666668,,,,18.34583333333333,75.95833333333333,133.70833333333334,0.5375,1.8583333333333327,18.116666666666667,75.75,191.9583333333333,0.3708333333333333,1.65,4.0,,6.0,8.0,231,0,0,0,0
2014-08-20,16.558333333333334,84.58333333333333,16.152173913043477,84.65217391304348,975.482608695652,0.0,48.52608695652174,90.0,0.782608695652174,2.347826086956522,16.791666666666668,81.25,975.482608695652,,,,16.791666666666668,81.25,195.25,0.6375000000000001,1.9916666666666665,16.337500000000002,83.95833333333333,209.9583333333333,0.3958333333333333,1.7916666666666667,4.0,,9.0,9.0,232,0,0,0,0
2014-08-21,17.2,69.25,16.983333333333334,70.20833333333333,976.4125,0.3454166666666667,215.84166666666667,224.5,0.75,2.829166666666667,17.495833333333334,69.66666666666667,976.4125,,,,17.495833333333334,69.66666666666667,179.875,0.7833333333333333,2.625,17.233333333333334,65.54166666666667,188.4583333333333,0.7166666666666667,2.85,10.0,,8.0,8.0,233,0,0,0,0
2014-08-22,17.3625,75.95833333333333,17.05,75.79166666666667,976.9833333333332,0.0,126.87083333333334,85.79166666666667,0.6291666666666667,2.0083333333333333,17.566666666666666,74.45833333333333,976.9833333333332,,,,17.566666666666666,74.45833333333333,105.75,0.7458333333333332,2.0541666666666667,17.333333333333332,73.54166666666667,168.5,0.4833333333333333,1.8166666666666669,4.0,,5.0,7.0,234,0,0,0,0
2014-08-23,16.458333333333332,86.41666666666667,16.633333333333333,84.375,974.4208333333332,0.0625,88.78750000000001,118.16666666666669,0.5625,1.9666666666666668,16.462500000000002,86.04166666666667,974.4208333333332,,,,16.462500000000002,86.04166666666667,185.54166666666663,0.475,1.6541666666666668,16.570833333333333,83.41666666666667,236.04166666666663,0.4833333333333333,1.9083333333333328,5.0,,8.0,10.0,235,0,0,0,1
2014-08-24,15.216666666666669,77.66666666666667,15.070833333333333,75.70833333333333,976.2333333333332,0.0475,177.225,139.5,0.6541666666666667,2.3375,15.391666666666666,78.70833333333333,976.2333333333332,,,,15.391666666666666,78.70833333333333,208.41666666666663,0.6416666666666667,2.025,15.2125,74.375,238.66666666666663,0.5375,2.2333333333333334,6.0,,9.0,11.0,236,0,0,0,1
2014-08-25,15.1625,65.91666666666667,14.929166666666667,66.58333333333333,978.6916666666666,0.0,234.8708333333333,89.79166666666667,0.9666666666666668,3.0666666666666664,15.554166666666667,64.20833333333333,978.6916666666666,,,,15.554166666666667,64.20833333333333,135.875,0.9583333333333334,2.8708333333333336,15.308333333333332,64.5,152.41666666666666,0.6083333333333333,2.370833333333333,4.0,,6.0,7.0,237,0,0,0,0
2014-08-26,16.045833333333334,80.75,15.833333333333334,79.625,970.4416666666666,0.0,112.10833333333332,59.41666666666666,0.7333333333333334,1.9083333333333328,16.325,77.16666666666667,970.4416666666666,,,,16.325,77.16666666666667,166.625,0.4083333333333334,1.5833333333333333,16.087500000000002,78.70833333333333,149.25,0.4375,1.679166666666667,3.0,,7.0,7.0,238,0,0,0,0
2014-08-27,19.070833333333333,69.125,18.883333333333333,68.95833333333333,971.5083333333332,0.0,209.32916666666665,148.75,0.9625,3.804166666666666,19.29583333333333,68.125,971.5083333333332,,,,19.29583333333333,68.125,204.9583333333333,1.2125,3.704166666666667,19.15833333333333,65.70833333333333,216.5833333333333,0.8708333333333332,3.7541666666666655,7.0,,9.0,10.0,239,0,0,0,0
2014-08-28,16.233333333333334,66.66666666666667,15.389473684210524,70.73684210526316,979.5894736842106,0.0,149.3684210526316,114.05263157894736,0.9684210526315788,2.831578947368421,16.441666666666666,66.29166666666667,979.5894736842106,,,,16.441666666666666,66.29166666666667,154.08333333333334,0.6708333333333334,2.208333333333333,16.3875,64.375,176.25,0.5791666666666667,2.1791666666666667,5.0,,7.0,8.0,240,0,0,0,0
2014-08-29,17.795833333333334,69.66666666666667,17.825,69.79166666666667,979.1208333333334,0.0020833333333333,242.6125,103.75,0.8041666666666667,2.5375,17.925,68.875,979.1208333333334,,,,17.925,68.875,134.79166666666666,0.6875,2.0541666666666667,17.9875,66.41666666666667,180.625,0.5375,1.9,5.0,,6.0,8.0,241,0,0,0,0
2014-08-30,18.129166666666663,82.20833333333333,17.787499999999998,82.75,978.5,0.2608333333333333,118.44583333333334,96.875,0.8125,2.1625,18.241666666666667,80.45833333333333,978.5,,,,18.241666666666667,80.45833333333333,153.70833333333334,0.5375,1.6666666666666667,18.02083333333333,80.75,236.79166666666663,0.4666666666666667,1.7666666666666666,4.0,,7.0,10.0,242,0,0,0,1
2014-08-31,17.4875,87.75,17.479166666666668,86.625,974.7791666666668,1.0641666666666667,107.15833333333332,132.33333333333334,0.5166666666666667,1.9125,17.7625,88.29166666666667,974.7791666666668,,,,17.7625,88.29166666666667,129.16666666666666,0.5916666666666667,1.870833333333333,17.520833333333332,84.54166666666667,188.25,0.45,1.8125,6.0,,6.0,8.0,243,0,0,0,1
2014-09-01,14.366666666666667,72.16666666666667,14.491666666666667,69.75,972.0,0.3395833333333333,45.81666666666666,286.8333333333333,1.6875,6.304166666666667,14.341666666666669,74.66666666666667,972.0,,,,14.341666666666669,74.66666666666667,305.625,1.7791666666666668,5.5375000000000005,14.4875,66.75,308.5416666666667,2.208333333333333,7.712499999999999,13.0,,14.0,14.0,244,0,0,0,0
2014-09-02,15.483333333333334,68.875,15.516666666666666,65.5,974.5666666666666,0.15375,54.29583333333333,289.5833333333333,2.183333333333333,7.462499999999999,15.483333333333334,69.375,974.5666666666666,,,,15.483333333333334,69.375,320.1666666666667,2.3875,7.220833333333334,15.466666666666669,63.54166666666666,321.4583333333333,3.0625,10.3625,13.0,,14.0,14.0,245,0,0,0,0
2014-09-03,18.841666666666665,68.66666666666667,18.579166666666666,66.45833333333333,975.5666666666666,0.0495833333333333,165.14583333333334,283.125,2.2916666666666665,6.495833333333334,18.8875,68.5,975.5666666666666,,,,18.8875,68.5,279.2916666666667,1.3625,4.05,18.8875,63.125,308.5,1.9041666666666668,6.295833333333333,13.0,,12.0,14.0,246,0,0,0,0
2014-09-04,19.204166666666666,78.29166666666667,18.870833333333334,78.20833333333333,977.1291666666666,0.0995833333333333,97.90833333333336,74.70833333333333,0.8250000000000001,2.5791666666666666,19.091666666666665,79.875,977.1291666666666,,,,19.091666666666665,79.875,173.83333333333334,0.6458333333333334,1.9916666666666665,19.02083333333333,76.45833333333333,162.04166666666666,0.3583333333333333,1.6791666666666665,3.0,,8.0,7.0,247,0,0,0,0
2014-09-05,20.0125,77.54166666666667,19.820833333333333,76.70833333333333,975.8333333333334,0.0041666666666666,176.1625,84.54166666666667,0.9333333333333332,2.775,20.029166666666665,78.16666666666667,975.8333333333334,,,,20.029166666666665,78.16666666666667,205.5833333333333,0.7833333333333333,2.475,19.816666666666663,75.41666666666667,178.75,0.3416666666666666,1.825,4.0,,9.0,8.0,248,0,0,0,0
2014-09-06,16.704166666666666,91.08333333333331,16.6875,90.875,975.0666666666666,0.2466666666666666,31.516666666666666,162.70833333333334,0.5291666666666667,1.8208333333333333,16.704166666666666,91.70833333333331,975.0666666666666,,,,16.704166666666666,91.70833333333331,149.66666666666666,0.5208333333333334,1.8166666666666669,16.575,89.625,212.5,0.3875,1.7291666666666667,7.0,,7.0,9.0,249,0,0,0,1
2014-09-07,16.720833333333335,82.33333333333333,16.820833333333333,79.70833333333333,975.9,0.0020833333333333,142.05,129.625,0.6708333333333334,1.9708333333333328,16.791666666666668,84.29166666666667,975.9,,,,16.791666666666668,84.29166666666667,164.54166666666666,0.375,1.3083333333333331,16.804166666666667,78.75,213.79166666666663,0.3541666666666667,1.4208333333333334,6.0,,7.0,9.0,250,0,0,0,1
2014-09-08,18.8,77.25,18.679166666666667,76.0,976.8375,0.0020833333333333,208.425,111.70833333333331,0.7541666666666668,2.316666666666667,18.866666666666667,78.29166666666667,976.8375,,,,18.866666666666667,78.29166666666667,161.16666666666666,0.65,1.9125,18.870833333333334,72.79166666666667,200.8333333333333,0.475,1.7541666666666669,5.0,,7.0,9.0,251,0,0,0,0
2014-09-09,18.475,81.95833333333333,18.9375,79.0,976.2958333333332,0.0970833333333333,159.4375,113.75,0.8666666666666667,2.704166666666667,18.1,83.95833333333333,976.2958333333332,,,,18.1,83.95833333333333,185.375,0.4708333333333334,1.7166666666666668,18.65,78.58333333333333,194.8333333333333,0.3583333333333333,1.7625,5.0,,8.0,9.0,252,0,0,0,0
2014-09-10,16.645833333333332,87.83333333333333,16.479166666666668,87.66666666666667,975.0208333333334,0.33125,58.65833333333333,144.375,0.65,2.270833333333333,16.791666666666668,87.875,975.0208333333334,,,,16.791666666666668,87.875,236.25,0.4958333333333333,1.7541666666666669,16.558333333333334,85.91666666666667,208.2083333333333,0.4166666666666667,1.725,6.0,,10.0,9.0,253,0,0,0,0
2014-09-11,14.441666666666668,88.0,14.4125,87.08333333333333,972.3791666666666,0.3341666666666666,45.74166666666667,252.0833333333333,0.8916666666666666,2.983333333333333,14.425,90.75,972.3791666666666,,,,14.425,90.75,273.3333333333333,0.5625,1.875,14.429166666666667,84.75,279.1666666666667,0.9,2.9916666666666667,11.0,,12.0,12.0,254,0,0,0,0
2014-09-12,14.3,78.91666666666667,14.183333333333332,79.29166666666667,972.9708333333332,0.10375,81.59583333333333,203.3333333333333,0.7374999999999999,2.7,14.225,82.79166666666667,972.9708333333332,,,,14.225,82.79166666666667,190.54166666666663,0.9458333333333332,2.595833333333333,13.69090909090909,72.72727272727273,320.0,0.9363636363636364,3.709090909090909,9.0,,8.0,14.0,255,0,0,0,0
2014-09-13,13.733333333333334,86.04166666666667,13.733333333333334,84.41666666666667,974.8916666666668,1.0182608695652176,43.40416666666667,236.4583333333333,1.2416666666666667,4.3875,13.654166666666669,88.33333333333333,974.8916666666668,,,,13.654166666666669,88.33333333333333,269.875,1.375,4.133333333333334,13.733333333333334,86.04166666666667,,,,10.0,,12.0,,256,0,0,0,1
2014-09-14,14.9625,85.70833333333333,14.9,84.83333333333333,976.3166666666666,0.1266666666666666,78.55,157.66666666666666,0.6958333333333333,2.375,14.783333333333331,89.58333333333333,976.3166666666666,,,,14.783333333333331,89.58333333333333,199.04166666666663,0.3625,1.25,14.9625,85.70833333333333,,,,7.0,,9.0,,257,0,0,0,1
2014-09-15,15.445833333333333,88.58333333333333,15.4125,88.16666666666667,977.1916666666666,0.1095833333333333,87.20416666666667,135.25,0.4375,1.7708333333333333,15.5125,90.58333333333331,977.1916666666666,,,,15.5125,90.58333333333331,149.16666666666666,0.4624999999999999,1.55,16.058823529411764,84.41176470588235,218.64705882352945,0.3764705882352941,1.5411764705882351,6.0,,7.0,10.0,258,0,0,0,0
2014-09-16,16.133333333333333,85.375,15.681818181818182,86.5909090909091,978.5454545454544,0.1668181818181818,86.58181818181818,162.63636363636363,0.6545454545454545,1.8727272727272728,16.254166666666666,87.45833333333333,978.5454545454544,,,,16.254166666666666,87.45833333333333,201.41666666666663,0.4541666666666666,1.6208333333333331,15.983333333333334,83.08333333333333,191.79166666666663,0.425,1.5916666666666668,7.0,,9.0,8.0,259,0,0,0,0
2014-09-17,15.483333333333333,80.79166666666667,15.433333333333332,80.83333333333333,978.9791666666666,0.0375,160.16666666666666,132.5,0.5916666666666667,2.1,15.516666666666666,84.375,978.9791666666666,,,,15.516666666666666,84.375,171.125,0.625,1.7958333333333334,15.504166666666668,78.04166666666667,175.79166666666666,0.5333333333333333,1.995833333333333,6.0,,8.0,8.0,260,0,0,0,0
2014-09-18,15.916666666666666,74.41666666666667,15.6,74.70833333333333,978.6875,0.0020833333333333,175.32500000000002,141.58333333333334,0.5041666666666667,1.85,15.995833333333332,76.91666666666667,978.6875,,,,15.995833333333332,76.91666666666667,164.08333333333334,0.7125,2.0125,16.0125,71.25,166.33333333333334,0.4583333333333333,1.8958333333333333,6.0,,7.0,7.0,261,0,0,0,0
2014-09-19,16.8125,79.54166666666667,16.920833333333334,78.125,976.8208333333332,0.0020833333333333,184.29166666666663,115.0,0.6791666666666667,2.0416666666666665,16.7375,82.04166666666667,976.8208333333332,,,,16.7375,82.04166666666667,153.70833333333334,0.5166666666666667,1.65,16.875,76.20833333333333,210.8333333333333,0.425,1.5375,5.0,,7.0,9.0,262,0,0,0,0
2014-09-20,18.825,77.375,19.2625,74.875,975.3833333333332,0.0083333333333333,164.4,107.125,0.7250000000000001,2.3916666666666666,18.83333333333333,78.83333333333333,975.3833333333332,,,,18.83333333333333,78.83333333333333,182.125,0.7208333333333333,2.1375,18.941666666666663,73.41666666666667,208.54166666666663,0.4583333333333333,1.9541666666666664,5.0,,8.0,9.0,263,0,0,0,1
2014-09-21,18.25,81.125,18.616666666666667,78.83333333333333,973.6208333333334,0.09125,171.98749999999998,180.16666666666663,0.6291666666666667,2.65,18.425,83.54166666666667,973.6208333333334,,,,18.425,83.54166666666667,179.16666666666666,0.6625,2.3916666666666666,18.35833333333333,78.5,208.41666666666663,0.4624999999999999,2.145833333333333,8.0,,8.0,9.0,264,0,0,0,1
2014-09-22,15.543478260869565,60.78260869565217,15.295833333333334,66.08333333333333,972.0666666666666,0.0020833333333333,147.70416666666668,193.54166666666663,1.0208333333333333,3.929166666666666,15.734782608695651,65.3913043478261,972.0666666666666,,,,15.734782608695651,65.3913043478261,241.08695652173915,1.2608695652173914,4.0,15.604347826086956,57.73913043478261,274.7391304347826,0.9869565217391304,4.152173913043479,9.0,,11.0,12.0,265,0,0,0,0
2014-09-23,12.3,55.958333333333336,11.75,60.79166666666666,976.9125,0.0,199.9833333333333,209.3333333333333,1.175,4.141666666666667,12.375,57.208333333333336,976.9125,,,,12.375,57.208333333333336,233.625,1.3916666666666666,4.320833333333334,12.445833333333333,52.083333333333336,258.9583333333333,1.1958333333333333,5.004166666666666,9.0,,10.0,11.0,266,0,0,0,0
2014-09-24,11.804166666666667,73.54166666666667,11.483333333333334,73.75,977.25,0.0,186.0666666666667,94.45833333333331,0.9666666666666668,2.7416666666666667,12.029166666666669,71.83333333333333,977.25,,,,12.029166666666669,71.83333333333333,166.70833333333334,0.7125,2.3916666666666666,11.875,70.41666666666667,144.0,0.525,2.029166666666667,4.0,,7.0,6.0,267,0,0,0,0
2014-09-25,11.45,85.54166666666667,11.5625,84.29166666666667,976.925,0.0,66.26666666666667,182.7083333333333,0.5291666666666667,2.0500000000000003,11.470833333333331,85.5,976.925,,,,11.470833333333331,85.5,190.125,0.4458333333333333,1.6166666666666665,11.5875,83.33333333333333,223.66666666666663,0.3791666666666666,1.6833333333333331,8.0,,8.0,10.0,268,0,0,0,0
2014-09-26,12.970833333333331,74.33333333333333,13.225,71.04166666666667,981.5916666666668,0.0,98.28333333333336,190.5,0.6083333333333333,2.408333333333333,13.0,76.58333333333333,981.5916666666668,,,,13.0,76.58333333333333,189.0,0.5708333333333333,1.9541666666666664,13.220833333333331,70.16666666666667,212.25,0.5208333333333334,2.4541666666666666,8.0,,8.0,9.0,269,0,0,0,0
2014-09-27,14.8375,76.08333333333333,14.891666666666666,73.33333333333333,985.6208333333334,0.0,150.64583333333334,191.29166666666663,0.7916666666666666,2.7875,14.916666666666666,77.54166666666667,985.6208333333334,,,,14.916666666666666,77.54166666666667,172.5,0.4666666666666667,1.7833333333333332,14.995833333333332,72.58333333333333,204.0,0.5416666666666666,2.1666666666666665,8.0,,8.0,9.0,270,0,0,0,1
2014-09-28,15.170833333333334,75.5,15.25,75.5,988.1,0.0,183.6375,119.33333333333331,0.8333333333333334,2.466666666666667,15.058333333333332,76.58333333333333,988.1,,,,15.058333333333332,76.58333333333333,150.91666666666666,0.5083333333333334,1.7583333333333335,15.308333333333332,73.04166666666667,173.625,0.3833333333333333,1.55,5.0,,7.0,8.0,271,0,0,0,1
2014-09-29,14.258333333333333,82.875,14.375,81.79166666666667,986.2625,0.0,171.92083333333335,160.375,0.6375000000000001,1.95,14.195833333333333,84.875,986.2625,,,,14.195833333333333,84.875,104.16666666666669,0.4083333333333334,1.2916666666666667,14.516666666666666,79.16666666666667,178.08333333333334,0.4166666666666667,1.475,7.0,,5.0,8.0,272,0,0,0,0
2014-09-30,15.670833333333334,80.375,16.108333333333334,78.16666666666667,984.7458333333334,0.0,167.275,115.91666666666669,0.6541666666666667,2.066666666666667,15.533333333333331,81.79166666666667,984.7458333333334,,,,15.533333333333331,81.79166666666667,137.625,0.4541666666666666,1.4333333333333331,15.866666666666667,76.95833333333333,212.625,0.3374999999999999,1.3416666666666668,5.0,,6.0,9.0,273,0,0,0,0
2014-10-01,14.854166666666666,89.375,14.804166666666667,89.29166666666667,984.7208333333332,0.0104166666666666,40.97083333333333,176.83333333333334,0.5666666666666667,2.095833333333333,14.7875,89.95833333333333,984.7208333333332,,,,14.7875,89.95833333333333,211.16666666666663,0.4125,1.4625,14.9625,86.83333333333333,225.41666666666663,0.4458333333333333,1.7333333333333334,8.0,,9.0,10.0,274,0,0,0,0
2014-10-02,15.2625,82.58333333333333,15.2,79.16666666666667,986.0583333333334,0.0020833333333333,133.1,160.29166666666666,0.5833333333333334,2.0083333333333333,15.320833333333333,84.75,986.0583333333334,,,,15.320833333333333,84.75,156.45833333333334,0.4958333333333333,1.625,15.370833333333332,78.41666666666667,190.625,0.3791666666666666,1.4708333333333332,7.0,,7.0,8.0,275,0,0,0,0
2014-10-03,13.75,76.70833333333333,14.0125,74.20833333333333,984.8333333333334,0.0,135.625,88.70833333333333,0.7374999999999999,2.270833333333333,13.604166666666666,79.0,984.8333333333334,,,,13.604166666666666,79.0,129.5,0.5208333333333334,1.6791666666666665,13.966666666666669,74.04166666666667,155.625,0.3625,1.7625,4.0,,6.0,7.0,276,0,0,0,0
2014-10-04,13.554166666666667,83.83333333333333,13.65,81.25,981.2875,0.0020833333333333,68.53333333333333,170.66666666666666,0.4125,1.5833333333333333,13.795833333333334,83.29166666666667,981.2875,,,,13.795833333333334,83.29166666666667,136.54166666666666,0.5666666666666667,1.6708333333333334,13.7,81.33333333333333,167.45833333333334,0.4333333333333333,1.5916666666666668,8.0,,6.0,7.0,277,0,0,0,1
2014-10-05,13.5375,79.66666666666667,13.173913043478262,79.47826086956522,979.1260869565218,0.0,82.08260869565218,96.91304347826087,0.3260869565217391,1.2708333333333333,13.7125,80.5,979.1260869565218,,,,13.7125,80.5,134.95833333333334,0.3166666666666666,1.1958333333333333,13.579166666666666,77.25,155.45833333333334,0.35,1.3291666666666666,4.0,,6.0,7.0,278,0,0,0,1
2014-10-06,13.375,80.29166666666667,13.581818181818182,77.95454545454545,977.4954545454548,0.0,102.05909090909093,147.27272727272728,0.3818181818181818,1.6041666666666667,13.329166666666666,80.79166666666667,977.4954545454548,,,,13.329166666666666,80.79166666666667,152.66666666666666,0.4833333333333333,1.65,13.5875,77.83333333333333,197.41666666666663,0.3999999999999999,1.5291666666666668,7.0,,7.0,9.0,279,0,0,0,0
2014-10-07,11.366666666666667,89.45833333333333,11.441666666666668,88.16666666666667,976.5208333333334,0.0,68.7,124.08333333333331,0.4541666666666666,1.4625,11.225,91.91666666666669,976.5208333333334,,,,11.225,91.91666666666669,114.125,0.2625,0.9125,11.520833333333334,87.20833333333333,222.0,0.3083333333333333,1.3,6.0,,5.0,10.0,280,0,0,0,0
2014-10-08,14.179166666666667,82.58333333333333,14.1125,82.04166666666667,976.2416666666668,0.0020833333333333,115.31666666666666,86.58333333333333,0.7708333333333334,2.275,14.1125,83.95833333333333,976.2416666666668,,,,14.1125,83.95833333333333,177.08333333333334,0.4333333333333333,1.8333333333333333,14.166666666666666,81.20833333333333,211.54166666666663,0.3583333333333333,1.6375,4.0,,8.0,9.0,281,0,0,0,0
2014-10-09,17.566666666666666,71.25,17.308333333333334,72.04166666666667,974.1333333333332,0.0,147.39583333333334,100.83333333333331,1.0291666666666666,3.1750000000000003,17.295833333333334,74.91666666666667,974.1333333333332,,,,17.295833333333334,74.91666666666667,196.25,0.5208333333333334,1.9875,17.491666666666667,68.41666666666667,224.3333333333333,0.4541666666666666,2.2291666666666665,4.0,,9.0,10.0,282,0,0,0,0
2014-10-10,18.229166666666668,73.54166666666667,18.27083333333333,71.29166666666667,975.9541666666668,0.0,135.96666666666667,110.66666666666669,0.9541666666666666,3.3083333333333336,17.641666666666666,75.79166666666667,975.9541666666668,,,,17.641666666666666,75.79166666666667,151.95833333333334,0.5916666666666667,1.9208333333333327,18.308333333333334,69.875,161.875,0.5166666666666667,2.220833333333333,5.0,,7.0,7.0,283,0,0,0,0
2014-10-11,17.650000000000002,78.66666666666667,17.583333333333332,78.29166666666667,974.4708333333332,0.0183333333333333,131.45833333333334,89.79166666666667,0.7291666666666666,2.154166666666667,17.3875,79.83333333333333,974.4708333333332,,,,17.3875,79.83333333333333,188.91666666666663,0.45,1.5541666666666665,17.6,75.91666666666667,184.875,0.4125,1.7125,4.0,,8.0,8.0,284,0,0,0,1
2014-10-12,17.616666666666667,80.0,17.125,79.91666666666667,975.725,0.03125,111.03333333333336,126.95833333333331,0.4875,1.7125,17.720833333333335,80.29166666666667,975.725,,,,17.720833333333335,80.29166666666667,170.79166666666666,0.5333333333333333,1.6333333333333335,17.625,76.375,176.625,0.4166666666666667,1.5708333333333335,6.0,,8.0,8.0,285,0,0,0,1
