,temp,pm10,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2009-01-04,-4.8127093,62.070007,85.871666,4,0,0,0,1,53.75
2009-01-05,-6.3693967,89.330025,82.76209,5,0,0,1,0,62.070007
2009-01-06,-3.7875984,112.439964,79.99,6,1,0,0,0,89.330025
2009-01-07,-4.4720206,80.97999,87.08791,7,0,1,0,0,112.439964
2009-01-08,-4.773334,86.800026,85.68206,8,0,0,0,0,80.97999
2009-01-09,-5.4535613,90.99001,79.79749,9,0,0,0,0,86.800026
2009-01-10,-8.305124,100.149956,80.995,10,0,0,0,1,90.99001
2009-01-11,-8.204375,109.20001,80.5423,11,0,0,0,1,100.149956
2009-01-12,-10.784355,112.439964,94.62856,12,0,0,0,0,109.20001
2009-01-13,-9.949415,106.81998,93.30938,13,0,0,0,0,112.439964
2009-01-14,-8.906102,95.95997,91.779594,14,0,0,0,0,106.81998
2009-01-15,-5.090688,121.5,90.73771,15,0,0,0,0,95.95997
2009-01-16,-0.7901798,136.45998,91.115,16,0,0,0,0,121.5
2009-01-17,1.6586214,63.370037,82.42501,17,0,0,0,1,136.45998
2009-01-18,0.19951682,62.540024,84.17082,18,0,0,0,1,63.370037
2009-01-19,-2.0726707,73.14997,88.5973,19,0,0,0,0,62.540024
2009-01-20,2.7712812,48.37999,82.43021,20,0,0,0,0,73.14997
2009-01-21,3.9301274,49.020016,87.90853,21,0,0,0,0,48.37999
2009-01-22,3.8522708,45.890003,92.92856,22,0,0,0,0,49.020016
2009-01-23,2.5571458,27.586014,90.03043,23,0,0,0,0,45.890003
2009-01-24,1.6157187,41.10999,90.0575,24,0,0,0,1,27.586014
2009-01-25,1.4350489,46.229992,91.14249,25,0,0,0,1,41.10999
2009-01-26,2.7760067,45.84999,80.28687,26,0,0,0,0,46.229992
2009-01-27,2.4408336,61.68996,81.20938,27,0,0,0,0,45.84999
2009-01-28,1.7510895,35.060024,91.20603,28,0,0,0,0,61.68996
2009-01-29,2.2597291,14.742003,71.475624,29,0,0,0,0,35.060024
2009-01-30,2.6061254,23.814995,65.59875,30,0,0,0,0,14.742003
2009-01-31,0.18232064,39.189976,83.10874,31,0,0,0,1,23.814995
2009-02-01,-0.45536673,33.199986,72.06708,32,0,0,0,1,39.189976
2009-02-02,-1.3555104,35.209988,86.32334,33,0,0,0,0,33.199986
2009-02-03,-0.6893168,49.050022,93.58188,34,0,0,0,0,35.209988
2009-02-04,0.61343616,39.079987,92.78479,35,0,0,0,0,49.050022
2009-02-05,2.2807064,64.26,91.18936,36,0,0,0,0,39.079987
2009-02-06,2.8144493,43.349987,88.0448,37,0,0,0,0,64.26
2009-02-07,6.013105,42.579983,80.2873,38,0,0,0,1,43.349987
2009-02-08,6.426084,39.790012,85.97021,39,0,0,0,1,42.579983
2009-02-09,5.573271,14.6900015,73.67438,40,0,0,0,0,39.790012
2009-02-10,2.9972448,37.06998,48.758945,41,0,0,0,0,14.6900015
2009-02-11,2.138229,55.449978,77.61271,42,0,0,0,0,37.06998
2009-02-12,4.040833,26.829994,54.825222,43,0,0,0,0,55.449978
2009-02-13,1.3783313,25.942995,49.456665,44,0,0,0,0,26.829994
2009-02-14,0.11894662,18.620989,46.213543,45,0,0,0,1,25.942995
2009-02-15,0.877647,16.934006,49.514584,46,0,0,0,1,18.620989
2009-02-16,-0.0024865717,11.328002,43.961044,47,0,0,0,0,16.934006
2009-02-17,-1.8242742,54.860016,60.650208,48,0,0,0,0,11.328002
2009-02-18,-0.6984833,48.41,72.35021,49,0,0,0,0,54.860016
2009-02-19,-2.2427642,18.463009,48.79417,50,0,0,0,0,48.41
2009-02-20,-2.1018643,,52.661243,51,0,0,0,0,18.463009
2009-02-21,-1.1667496,,60.12187,52,0,0,0,1,
2009-02-22,0.554109,,77.585625,53,0,0,0,1,
2009-02-23,-1.050404,,88.88918,54,0,0,0,0,
2009-02-24,1.1233326,,82.44124,55,0,0,0,0,
2009-02-25,0.40666354,,91.59312,56,0,0,0,0,
2009-02-26,1.6131085,,75.24395,57,0,0,0,0,
2009-02-27,2.2295668,,70.71688,58,0,0,0,0,
2009-02-28,4.107731,,69.32792,59,0,0,0,1,
2009-03-01,7.1943955,,67.57686,60,0,0,0,1,
2009-03-02,6.497286,,76.81832,61,0,0,0,0,
2009-03-03,6.214687,,85.38312,62,0,0,0,0,
2009-03-04,6.568312,61.30003,86.947716,63,0,0,0,0,
2009-03-05,6.866417,35.93002,86.14562,64,0,0,0,0,61.30003
2009-03-06,6.4790196,29.005003,90.90606,65,0,0,0,0,35.93002
2009-03-07,5.560333,18.617002,85.19395,66,0,0,0,1,29.005003
2009-03-08,7.389583,9.252006,44.962708,67,0,0,0,1,18.617002
2009-03-09,7.846084,19.112,37.588543,68,0,0,0,0,9.252006
2009-03-10,5.209979,27.069992,56.141464,69,0,0,0,0,19.112
2009-03-11,5.14871,28.504019,56.205414,70,0,0,0,0,27.069992
2009-03-12,6.464235,20.794004,57.388084,71,0,0,0,0,28.504019
2009-03-13,5.9388556,20.700008,55.16687,72,0,0,0,0,20.794004
2009-03-14,7.1164804,23.056015,59.54062,73,0,0,0,1,20.700008
2009-03-15,7.505083,26.255003,59.980637,74,0,0,0,1,23.056015
2009-03-16,8.09175,22.88399,66.46647,75,0,0,0,0,26.255003
2009-03-17,7.6574993,23.892008,62.067287,76,0,0,0,0,22.88399
2009-03-18,6.5123963,36.410007,68.86625,77,0,0,0,0,23.892008
2009-03-19,7.8962092,17.05401,39.21646,78,0,0,0,0,36.410007
2009-03-20,1.9568297,23.607002,81.17541,79,0,0,0,0,17.05401
2009-03-21,1.0312854,26.628006,61.526882,80,0,0,0,1,23.607002
2009-03-22,2.9383166,18.012007,44.513332,81,0,0,0,1,26.628006
2009-03-23,6.5805,17.283007,36.74021,82,0,0,0,0,18.012007
2009-03-24,10.062146,22.971003,40.12542,83,0,0,0,0,17.283007
2009-03-25,5.747109,18.888,48.725414,84,0,0,0,0,22.971003
2009-03-26,3.2749274,23.429007,60.84376,85,0,0,0,0,18.888
2009-03-27,5.2206926,33.31002,62.634174,86,0,0,0,0,23.429007
2009-03-28,8.389021,35.0,62.309597,87,0,0,0,1,33.31002
2009-03-29,9.656459,27.628006,69.82833,88,0,0,0,1,35.0
2009-03-30,8.655854,25.104002,86.822716,89,0,0,0,0,27.628006
2009-03-31,7.2934794,15.395997,77.454796,90,0,0,0,0,25.104002
2009-04-01,7.8791256,31.979988,82.58437,91,0,0,0,0,15.395997
2009-04-02,10.022771,41.89001,82.289986,92,0,0,0,0,31.979988
2009-04-03,12.593251,45.620007,67.27771,93,0,0,0,0,41.89001
2009-04-04,12.759208,51.729984,67.993126,94,0,0,0,1,45.620007
2009-04-05,14.779857,41.88,64.68813,95,0,0,0,1,51.729984
2009-04-06,15.063603,36.02001,59.265213,96,0,0,0,0,41.88
2009-04-07,14.638668,44.84999,57.45729,97,0,0,0,0,36.02001
2009-04-08,15.153937,50.199978,56.226048,98,0,0,0,0,44.84999
2009-04-09,16.07021,44.229992,53.71813,99,0,0,0,0,50.199978
2009-04-10,15.9659605,43.260006,57.007908,100,0,0,0,0,44.229992
2009-04-11,15.965019,36.280018,53.938538,101,0,0,0,1,43.260006
2009-04-12,15.592168,48.5,50.77625,102,0,0,1,1,36.280018
2009-04-13,15.3455,57.37003,53.711887,103,1,0,0,0,48.5
2009-04-14,14.564038,39.31998,61.926258,104,0,1,0,0,57.37003
2009-04-15,14.165376,51.840008,68.71313,105,0,0,0,0,39.31998
2009-04-16,15.035207,43.920013,60.485825,106,0,0,0,0,51.840008
2009-04-17,15.589043,47.45998,57.742504,107,0,0,0,0,43.920013
2009-04-18,12.57146,33.37,70.07709,108,0,0,0,1,47.45998
2009-04-19,12.827834,22.844986,66.76645,109,0,0,0,1,33.37
2009-04-20,12.532645,22.72499,74.98356,110,0,0,0,0,22.844986
2009-04-21,14.253334,28.829992,74.33207,111,0,0,0,0,22.72499
2009-04-22,15.122918,41.930023,59.689175,112,0,0,0,0,28.829992
2009-04-23,15.539124,36.550014,43.975204,113,0,0,0,0,41.930023
2009-04-24,9.83627,26.781992,80.0454,114,0,0,0,0,36.550014
2009-04-25,11.580253,27.918991,62.159374,115,0,0,0,1,26.781992
2009-04-26,12.903375,34.839993,64.98125,116,0,0,0,1,27.918991
2009-04-27,13.825812,33.180016,62.956867,117,0,0,0,0,34.839993
2009-04-28,14.958123,35.739994,63.189365,118,0,0,0,0,33.180016
2009-04-29,13.440417,32.819984,69.37604,119,0,0,0,0,35.739994
2009-04-30,11.135979,21.888992,88.50979,120,0,0,1,0,32.819984
2009-05-01,12.296229,19.67901,64.27521,121,1,0,0,0,21.888992
2009-05-02,16.705416,32.670006,47.98958,122,0,1,0,1,19.67901
2009-05-03,14.307439,35.92001,51.710846,123,0,0,0,1,32.670006
2009-05-04,13.951461,33.17001,68.48875,124,0,0,0,0,35.92001
2009-05-05,12.031686,33.06002,70.48937,125,0,0,0,0,33.17001
2009-05-06,13.228832,22.140997,42.832493,126,0,0,0,0,33.06002
2009-05-07,14.74875,23.060991,51.92166,127,0,0,0,0,22.140997
2009-05-08,17.42146,25.421011,55.57082,128,0,0,0,0,23.060991
2009-05-09,18.027084,31.270012,62.527294,129,0,0,0,1,25.421011
2009-05-10,19.387913,23.241999,59.445004,130,0,0,0,1,31.270012
2009-05-11,19.668959,24.023996,61.12584,131,0,0,0,0,23.241999
2009-05-12,20.783957,33.72999,59.425823,132,0,0,0,0,24.023996
2009-05-13,15.695834,20.523006,80.60811,133,0,0,0,0,33.72999
2009-05-14,11.754792,28.114992,83.41542,134,0,0,0,0,20.523006
2009-05-15,12.436874,30.75,89.23124,135,0,0,0,0,28.114992
2009-05-16,14.070626,36.280018,84.51584,136,0,0,0,1,30.75
2009-05-17,16.029793,25.281004,79.4598,137,0,0,0,1,36.280018
2009-05-18,18.497498,22.961004,71.093544,138,0,0,0,0,25.281004
2009-05-19,20.312498,40.19998,71.01792,139,0,0,0,0,22.961004
2009-05-20,18.679167,29.368006,77.60582,140,0,0,1,0,40.19998
2009-05-21,19.351458,28.647993,70.36291,141,1,0,0,0,29.368006
2009-05-22,20.877083,26.765993,62.820633,142,0,1,0,0,28.647993
2009-05-23,19.857084,27.629015,71.77166,143,0,0,0,1,26.765993
2009-05-24,18.243334,22.383001,73.8573,144,0,0,0,1,27.629015
2009-05-25,19.680834,26.401,72.62771,145,0,0,0,0,22.383001
2009-05-26,22.43979,38.97999,69.82478,146,0,0,0,0,26.401
2009-05-27,21.64646,34.280018,73.48312,147,0,0,0,0,38.97999
2009-05-28,15.6504135,16.817995,71.44582,148,0,0,0,0,34.280018
2009-05-29,15.211856,19.955004,53.995407,149,0,0,0,0,16.817995
2009-05-30,12.665227,13.2719965,51.182922,150,0,0,0,1,19.955004
2009-05-31,8.023187,9.372003,86.38123,151,0,0,1,1,13.2719965
2009-06-01,12.935519,11.445004,61.625843,152,1,0,0,0,9.372003
2009-06-02,14.594582,14.760991,74.345215,153,0,1,0,0,11.445004
2009-06-03,15.12746,23.080002,67.38978,154,0,0,0,0,14.760991
2009-06-04,17.835417,22.33399,51.893127,155,0,0,0,0,23.080002
2009-06-05,14.306457,26.458006,61.75646,156,0,0,0,0,22.33399
2009-06-06,14.260625,30.338991,79.23459,157,0,0,0,1,26.458006
2009-06-07,17.252916,26.08399,76.685005,158,0,0,0,1,30.338991
2009-06-08,16.21813,14.138,77.547295,159,0,0,0,0,26.08399
2009-06-09,17.307295,21.987,70.28667,160,0,0,0,0,14.138
2009-06-10,20.338123,23.515009,57.48792,161,0,0,1,0,21.987
2009-06-11,19.140417,24.742998,65.72791,162,1,0,0,0,23.515009
2009-06-12,16.720627,14.310996,76.406456,163,0,1,0,0,24.742998
2009-06-13,17.53721,14.744996,52.442715,164,0,0,0,1,14.310996
2009-06-14,17.744791,16.138996,57.802082,165,0,0,0,1,14.744996
2009-06-15,20.959791,20.181013,57.615627,166,0,0,0,0,16.138996
2009-06-16,23.037916,33.42001,67.07667,167,0,0,0,0,20.181013
2009-06-17,19.77,20.312008,74.59793,168,0,0,0,0,33.42001
2009-06-18,18.453127,19.799992,68.05187,169,0,0,0,0,20.312008
2009-06-19,21.302916,27.334997,62.77667,170,0,0,0,0,19.799992
2009-06-20,23.417921,29.465986,61.687286,171,0,0,0,1,27.334997
2009-06-21,13.807084,8.313997,83.07501,172,0,0,0,1,29.465986
2009-06-22,15.881879,14.443993,53.60355,173,0,0,0,0,8.313997
2009-06-23,13.695626,14.690997,68.017296,174,0,0,0,0,14.443993
2009-06-24,14.306249,7.785003,74.933334,175,0,0,0,0,14.690997
2009-06-25,14.522082,12.041008,91.17417,176,0,0,0,0,7.785003
2009-06-26,18.675629,19.424992,72.44855,177,0,0,0,0,12.041008
2009-06-27,17.98979,25.252,77.59606,178,0,0,0,1,19.424992
2009-06-28,17.978956,20.659988,83.82562,179,0,0,0,1,25.252
2009-06-29,17.636457,16.04299,90.70501,180,0,0,0,0,20.659988
2009-06-30,19.292084,21.487991,82.95458,181,0,0,0,0,16.04299
2009-07-01,20.250208,25.772997,75.91602,182,0,0,0,0,21.487991
2009-07-02,20.483751,25.744997,76.72854,183,0,0,0,0,25.772997
2009-07-03,21.81917,34.959988,73.472916,184,0,0,0,0,25.744997
2009-07-04,21.842287,30.703989,70.50562,185,0,0,0,1,34.959988
2009-07-05,22.33167,19.89001,68.19792,186,0,0,0,1,30.703989
2009-07-06,21.99875,17.445005,70.34458,187,0,0,0,0,19.89001
2009-07-07,19.81729,21.994997,78.07665,188,0,0,0,0,17.445005
2009-07-08,18.947292,22.392012,78.47584,189,0,0,0,0,21.994997
2009-07-09,16.826044,14.0029955,73.337906,190,0,0,0,0,22.392012
2009-07-10,17.461874,16.862993,69.82604,191,0,0,0,0,14.0029955
2009-07-11,15.488959,14.846992,77.46791,192,0,0,0,1,16.862993
2009-07-12,16.858458,16.421003,60.3425,193,0,0,0,1,14.846992
2009-07-13,19.207708,15.044005,61.136246,194,0,0,0,0,16.421003
2009-07-14,22.52062,26.855995,66.01939,195,0,0,0,0,15.044005
2009-07-15,24.690208,32.62,69.76062,196,0,0,0,0,26.855995
2009-07-16,24.980835,33.29001,72.695625,197,0,0,0,0,32.62
2009-07-17,24.47625,27.131996,64.379166,198,0,0,0,0,33.29001
2009-07-18,25.2125,31.849985,63.065624,199,0,0,0,1,27.131996
2009-07-19,17.325624,16.573992,75.499794,200,0,0,0,1,31.849985
2009-07-20,17.867502,10.4609995,58.399994,201,0,0,0,0,16.573992
2009-07-21,19.50271,17.825994,64.94459,202,0,0,0,0,10.4609995
2009-07-22,21.964998,24.970999,69.13355,203,0,0,0,0,17.825994
2009-07-23,24.901459,34.089996,64.26249,204,0,0,0,0,24.970999
2009-07-24,27.203127,35.68002,51.56729,205,0,0,0,0,34.089996
2009-07-25,25.572496,21.599,54.256042,206,0,0,0,1,35.68002
2009-07-26,18.95,8.145997,63.645,207,0,0,0,1,21.599
2009-07-27,18.730831,11.713996,57.992294,208,0,0,0,0,8.145997
2009-07-28,20.493332,20.270006,64.518555,209,0,0,0,0,11.713996
2009-07-29,20.77875,22.955002,72.861046,210,0,0,0,0,20.270006
2009-07-30,21.49771,19.573,66.08709,211,0,0,0,0,22.955002
2009-07-31,22.26625,24.853014,73.43084,212,0,0,0,0,19.573
2009-08-01,21.289999,18.273993,69.7673,213,0,0,0,1,24.853014
2009-08-02,22.513754,25.881998,68.262085,214,0,0,0,1,18.273993
2009-08-03,25.398123,26.321,59.712696,215,0,0,0,0,25.881998
2009-08-04,20.832085,15.905009,70.89501,216,0,0,0,0,26.321
2009-08-05,16.979582,8.196999,85.23459,217,0,0,0,0,15.905009
2009-08-06,20.702085,15.145997,58.30312,218,0,0,0,0,8.196999
2009-08-07,21.115417,26.369009,67.17042,219,0,0,0,0,15.145997
2009-08-08,21.587296,24.431017,68.05917,220,0,0,0,1,26.369009
2009-08-09,21.417503,21.01501,71.91562,221,0,0,0,1,24.431017
2009-08-10,19.551252,22.028994,80.7902,222,0,0,0,0,21.01501
2009-08-11,20.022497,26.552,78.86208,223,0,0,0,0,22.028994
2009-08-12,20.705208,22.169004,67.16123,224,0,0,0,0,26.552
2009-08-13,20.580208,25.770998,67.92916,225,0,0,0,0,22.169004
2009-08-14,20.58229,24.12401,75.38833,226,0,0,1,0,25.770998
2009-08-15,18.87729,18.249006,82.2152,227,1,0,0,1,24.12401
2009-08-16,20.609375,17.718004,76.15564,228,0,1,0,1,18.249006
2009-08-17,23.007288,20.880993,73.37417,229,0,0,0,0,17.718004
2009-08-18,23.265417,29.449991,70.66979,230,0,0,0,0,20.880993
2009-08-19,23.781874,29.60201,65.21478,231,0,0,0,0,29.449991
2009-08-20,22.170622,30.150015,69.143745,232,0,0,0,0,29.60201
2009-08-21,23.144583,33.85999,71.357086,233,0,0,0,0,30.150015
2009-08-22,23.111044,26.866991,74.98457,234,0,0,0,1,33.85999
2009-08-23,20.265417,18.820005,82.28916,235,0,0,0,1,26.866991
2009-08-24,18.941038,14.092999,65.03333,236,0,0,0,0,18.820005
2009-08-25,18.559378,22.627007,67.104385,237,0,0,0,0,14.092999
2009-08-26,20.501251,23.427,67.75584,238,0,0,0,0,22.627007
2009-08-27,21.348124,30.949991,72.48458,239,0,0,0,0,23.427
2009-08-28,22.643541,28.859007,70.53082,240,0,0,0,0,30.949991
2009-08-29,23.412506,31.11202,71.8198,241,0,0,0,1,28.859007
2009-08-30,16.96875,10.0,83.11269,242,0,0,0,1,31.11202
2009-08-31,16.559998,15.166011,64.688126,243,0,0,0,0,10.0
2009-09-01,17.014997,22.520006,68.34937,244,0,0,0,0,15.166011
2009-09-02,18.825836,27.302988,72.10937,245,0,0,0,0,22.520006
2009-09-03,20.47458,34.439976,75.861046,246,0,0,0,0,27.302988
2009-09-04,22.48625,31.061005,68.43833,247,0,0,0,0,34.439976
2009-09-05,15.785416,14.519,91.30191,248,0,0,0,1,31.061005
2009-09-06,14.328541,12.058999,68.48625,249,0,0,0,1,14.519
2009-09-07,13.917022,16.198994,62.63959,250,0,0,0,0,12.058999
2009-09-08,14.687084,26.46301,66.972336,251,0,0,0,0,16.198994
2009-09-09,16.00377,29.567007,67.209984,252,0,0,0,0,26.46301
2009-09-10,16.915625,30.035002,69.000404,253,0,0,0,0,29.567007
2009-09-11,17.866669,33.32999,71.90209,254,0,0,0,0,30.035002
2009-09-12,18.13125,35.27001,71.71917,255,0,0,0,1,33.32999
2009-09-13,17.49396,28.708006,74.25248,256,0,0,0,1,35.27001
2009-09-14,14.563958,21.393995,82.21311,257,0,0,0,0,28.708006
2009-09-15,12.73729,19.193987,91.12625,258,0,0,0,0,21.393995
2009-09-16,15.796458,31.535004,85.73981,259,0,0,0,0,19.193987
2009-09-17,17.692705,41.47999,81.89335,260,0,0,0,0,31.535004
2009-09-18,18.160627,29.371988,86.17166,261,0,0,0,0,41.47999
2009-09-19,17.878544,32.839996,82.86583,262,0,0,0,1,29.371988
2009-09-20,17.39229,40.46998,85.472725,263,0,0,0,1,32.839996
2009-09-21,18.090834,36.089993,80.47979,264,0,0,0,0,40.46998
2009-09-22,17.99187,46.30002,75.587296,265,0,0,0,0,36.089993
2009-09-23,17.941458,46.390003,74.563126,266,0,0,0,0,46.30002
2009-09-24,17.705416,42.239994,74.27459,267,0,0,0,0,46.390003
2009-09-25,18.065107,44.760006,75.92616,268,0,0,0,0,42.239994
2009-09-26,16.75468,36.97999,81.4798,269,0,0,0,1,44.760006
2009-09-27,15.892917,21.75,72.38417,270,0,0,0,1,36.97999
2009-09-28,14.984038,24.857992,74.60468,271,0,0,0,0,21.75
2009-09-29,15.622766,41.959984,75.34044,272,0,0,0,0,24.857992
2009-09-30,16.292503,40.60999,73.99772,273,0,0,0,0,41.959984
2009-10-01,16.326666,33.35999,71.20084,274,0,0,0,0,40.60999
2009-10-02,16.746044,31.930014,77.03999,275,0,0,0,0,33.35999
2009-10-03,11.983476,29.167982,87.59418,276,0,0,0,1,31.930014
2009-10-04,11.788106,23.757004,77.59022,277,0,0,0,1,29.167982
2009-10-05,12.677143,22.546999,78.372696,278,0,0,0,0,23.757004
2009-10-06,14.307979,32.739994,74.03979,279,0,0,0,0,22.546999
2009-10-07,17.382082,41.599983,75.53937,280,0,0,0,0,32.739994
2009-10-08,18.85021,39.27001,75.667915,281,0,0,0,0,41.599983
2009-10-09,17.625626,38.97999,80.00252,282,0,0,0,0,39.27001
2009-10-10,16.113123,32.079994,86.309784,283,0,0,0,1,38.97999
2009-10-11,12.818959,22.286993,89.845,284,0,0,0,1,32.079994
2009-10-12,13.922084,15.411992,74.60877,285,0,0,0,0,22.286993
2009-10-13,10.086458,13.706993,74.43563,286,0,0,0,0,15.411992
2009-10-14,6.7638345,10.920006,62.473965,287,0,0,0,0,13.706993
2009-10-15,4.8015003,9.346002,55.72562,288,0,0,0,0,10.920006
2009-10-16,4.8233542,13.2439995,50.05083,289,0,0,0,0,9.346002
2009-10-17,5.102458,28.246992,63.265842,290,0,0,0,1,13.2439995
2009-10-18,4.593123,21.422989,81.916046,291,0,0,0,1,28.246992
2009-10-19,5.097521,24.836996,85.74876,292,0,0,0,0,21.422989
2009-10-20,3.6541727,34.32999,72.3227,293,0,0,0,0,24.836996
2009-10-21,3.92996,47.489994,74.88081,294,0,0,0,0,34.32999
2009-10-22,5.0299344,20.228012,77.833405,295,0,0,0,0,47.489994
2009-10-23,10.636021,20.966002,85.57605,296,0,0,0,0,20.228012
2009-10-24,11.845414,44.55002,90.15,297,0,0,0,1,20.966002
2009-10-25,11.019043,36.17001,74.680626,298,0,0,1,1,44.55002
2009-10-26,9.579333,56.530018,82.284584,299,1,0,0,0,36.17001
2009-10-27,10.255918,29.083986,84.48625,300,0,1,0,0,56.530018
2009-10-28,10.758939,40.060028,72.71584,301,0,0,0,0,29.083986
2009-10-29,8.983168,38.72999,78.21834,302,0,0,0,0,40.060028
2009-10-30,8.990521,46.05002,83.83125,303,0,0,0,0,38.72999
2009-10-31,6.8080215,28.724,77.56146,304,0,0,1,1,46.05002
2009-11-01,3.7990084,33.35999,81.16542,305,1,0,0,1,28.724
2009-11-02,1.5534631,44.90001,88.21291,306,0,1,0,0,33.35999
2009-11-03,1.7114209,44.079987,91.46813,307,0,0,0,0,44.90001
2009-11-04,1.738048,34.449986,92.92521,308,0,0,0,0,44.079987
2009-11-05,1.5231856,45.57999,93.50644,309,0,0,0,0,34.449986
2009-11-06,4.957688,40.569977,89.69769,310,0,0,0,0,45.57999
2009-11-07,4.923084,32.319984,92.878136,311,0,0,0,1,40.569977
2009-11-08,5.674521,27.47301,91.20709,312,0,0,0,1,32.319984
2009-11-09,4.587937,23.137995,92.41769,313,0,0,0,0,27.47301
2009-11-10,7.010666,33.62,89.227715,314,0,0,0,0,23.137995
2009-11-11,7.451021,19.693987,66.02292,315,0,0,0,0,33.62
2009-11-12,8.376145,16.953995,48.881866,316,0,0,0,0,19.693987
2009-11-13,5.3511662,43.69998,70.95854,317,0,0,0,0,16.953995
2009-11-14,6.0808578,51.889988,77.496445,318,0,0,0,1,43.69998
2009-11-15,6.4498734,53.860012,80.66041,319,0,0,0,1,51.889988
2009-11-16,8.202292,37.900017,82.00834,320,0,0,0,0,53.860012
2009-11-17,9.205999,64.189964,81.59208,321,0,0,0,0,37.900017
2009-11-18,9.017896,65.27001,83.2781,322,0,0,0,0,64.189964
2009-11-19,8.252645,58.530025,89.6073,323,0,0,0,0,65.27001
2009-11-20,6.838728,54.31003,89.05898,324,0,0,0,0,58.530025
2009-11-21,6.4337716,72.330025,83.18853,325,0,0,0,1,54.31003
2009-11-22,6.357458,68.76,83.37751,326,0,0,0,1,72.330025
2009-11-23,1.6308421,33.739994,94.06335,327,0,0,0,0,68.76
2009-11-24,4.741958,55.489994,90.79771,328,0,0,0,0,33.739994
2009-11-25,7.10623,71.560036,86.463554,329,0,0,0,0,55.489994
2009-11-26,7.7447286,61.270016,82.22313,330,0,0,0,0,71.560036
2009-11-27,5.561562,62.89998,84.423325,331,0,0,0,0,61.270016
2009-11-28,5.5921454,59.929996,87.248146,332,0,0,0,1,62.89998
2009-11-29,5.252687,34.62,90.4529,333,0,0,0,1,59.929996
2009-11-30,5.878813,21.877008,77.74374,334,0,0,0,0,34.62
2009-12-01,11.566875,33.77001,71.70459,335,0,0,0,0,21.877008
2009-12-02,7.9530435,21.213993,88.33917,336,0,0,0,0,33.77001
2009-12-03,2.2055476,26.418993,91.31083,337,0,0,0,0,21.213993
2009-12-04,0.3465742,30.520998,93.11249,338,0,0,0,0,26.418993
2009-12-05,2.5063527,47.54002,87.14169,339,0,0,0,1,30.520998
2009-12-06,2.1834939,35.849987,90.629814,340,0,0,0,1,47.54002
2009-12-07,0.82432556,30.331015,92.1373,341,0,0,1,0,35.849987
2009-12-08,2.5916402,51.079998,88.84583,342,1,0,0,0,30.331015
2009-12-09,3.7682083,35.219982,90.06478,343,0,1,0,0,51.079998
2009-12-10,7.9566684,13.859992,45.888958,344,0,0,0,0,35.219982
2009-12-11,4.0376267,36.650017,74.9277,345,0,0,0,0,13.859992
2009-12-12,4.6935,37.82999,77.8273,346,0,0,0,1,36.650017
2009-12-13,2.744855,15.426005,60.401257,347,0,0,0,1,37.82999
2009-12-14,-1.4740214,25.211008,86.734375,348,0,0,0,0,15.426005
2009-12-15,-2.8041248,35.969982,89.54624,349,0,0,0,0,25.211008
2009-12-16,-2.3739853,35.530018,82.012085,350,0,0,0,0,35.969982
2009-12-17,-3.334604,48.61,86.03833,351,0,0,0,0,35.530018
2009-12-18,-5.639959,64.060036,83.58959,352,0,0,0,0,48.61
2009-12-19,-7.7212925,63.080017,86.770424,353,0,0,0,1,64.060036
2009-12-20,-7.967394,56.760006,92.27895,354,0,0,0,1,63.080017
2009-12-21,-11.03529,73.72999,90.073524,355,0,0,0,0,56.760006
2009-12-22,-9.144689,86.330025,84.91166,356,0,0,0,0,73.72999
2009-12-23,0.01632688,50.819992,87.769806,357,0,0,0,0,86.330025
2009-12-24,5.0761876,58.55003,92.07019,358,0,0,1,0,50.819992
2009-12-25,4.151083,61.010006,93.791046,359,1,0,1,0,58.55003
2009-12-26,7.658939,31.829988,88.99375,360,1,1,0,1,61.010006
2009-12-27,2.7689898,25.274,74.58731,361,0,1,0,1,31.829988
2009-12-28,1.3976774,33.719982,89.897285,362,0,0,0,0,25.274
2009-12-29,0.20137067,50.180008,87.36439,363,0,0,0,0,33.719982
2009-12-30,-0.42337373,57.62997,81.698326,364,0,0,0,0,50.180008
2009-12-31,1.4270606,78.65997,82.04937,365,0,0,1,0,57.62997
2010-01-04,-0.66836596,20.080004,42.072296,4,0,0,0,0,23.994997
2010-01-05,-3.9457912,48.43001,72.97479,5,0,0,1,0,20.080004
2010-01-06,-3.3197918,43.510006,85.00312,6,1,0,0,0,48.43001
2010-01-07,-1.901038,48.68997,89.92938,7,0,1,0,0,43.510006
2010-01-08,-0.9690938,59.179996,88.61396,8,0,0,0,0,48.68997
2010-01-09,-0.8454457,47.989994,94.19376,9,0,0,0,1,59.179996
2010-01-10,0.21611293,51.300022,95.12473,10,0,0,0,1,47.989994
2010-01-11,0.5811661,39.71998,94.736885,11,0,0,0,0,51.300022
2010-01-12,-0.2833246,38.12,93.35728,12,0,0,0,0,39.71998
2010-01-13,-1.1306542,43.150013,85.20311,13,0,0,0,0,38.12
2010-01-14,-1.4231459,53.87998,90.74416,14,0,0,0,0,43.150013
2010-01-15,-1.3362541,45.280018,85.866264,15,0,0,0,0,53.87998
2010-01-16,-1.0046396,66.050026,90.64145,16,0,0,0,1,45.280018
2010-01-17,-1.398343,60.68996,86.32834,17,0,0,0,1,66.050026
