,temp,pm10,rh,windDirDeg,windPeak,windsp,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2011-03-06,0.09149174,87.300026,81.07792,170.92792,1.3965999,0.47578165,65,0,0,0,1,83.36005
2011-03-07,0.8305581,65.54002,69.45645,204.74623,2.7595832,0.86097074,66,0,0,0,0,87.300026
2011-03-08,0.7292312,36.68002,34.128128,129.46156,4.442892,1.6268436,67,0,0,0,0,65.54002
2011-03-09,-1.2268081,54.229984,53.511044,140.79822,1.6055855,0.48163208,68,0,0,0,0,36.68002
2011-03-10,1.230137,75.70998,58.314163,139.58086,1.432779,0.49431095,69,0,0,0,0,54.229984
2011-03-11,4.014152,91.74001,63.012913,187.44542,1.5591313,0.47924563,70,0,0,0,0,75.70998
2011-03-12,6.125595,93.69999,61.64833,188.52022,1.8003505,0.5948834,71,0,0,0,1,91.74001
2011-03-13,6.286995,71.15998,60.562084,190.44124,2.3144875,0.7136684,72,0,0,0,1,93.69999
2011-03-14,10.994708,34.449986,51.3827,213.88335,4.176251,1.202894,73,0,0,0,0,71.15998
2011-03-15,10.195811,37.959988,70.95771,231.904,2.4911997,0.7848154,74,0,0,0,0,34.449986
2011-03-16,10.338624,38.719982,69.9575,218.5581,2.113179,0.6046806,75,0,0,0,0,37.959988
2011-03-17,8.472853,26.619997,92.6127,157.48997,1.3639728,0.45745492,76,0,0,0,0,38.719982
2011-03-18,10.563604,16.31,84.601654,150.40585,2.38365,0.6846495,77,0,0,0,0,26.619997
2011-03-19,8.755418,15.760006,77.51437,187.8521,1.9070292,0.5714875,78,0,0,0,1,16.31
2011-03-20,7.072937,8.183004,62.924793,201.37671,4.6663814,1.603346,79,0,0,0,1,15.760006
2011-03-21,6.1957917,8.554996,37.95625,205.0439,5.7328334,2.0136416,80,0,0,0,0,8.183004
2011-03-22,4.48259,31.71998,52.466038,181.15065,2.4844477,0.85375786,81,0,0,0,0,8.554996
2011-03-23,5.8599305,44.180023,56.729374,184.24773,1.4965271,0.42282748,82,0,0,0,0,31.71998
2011-03-24,8.867269,44.410007,57.880417,153.33284,1.8484417,0.5146812,83,0,0,0,0,44.180023
2011-03-25,10.19527,45.989994,59.08875,193.55731,1.7753602,0.5647511,84,0,0,0,0,44.410007
2011-03-26,11.650501,41.58999,54.08792,200.5125,1.8071522,0.48795792,85,0,0,0,1,45.989994
2011-03-27,11.805293,34.310024,59.096035,167.23393,2.991742,1.016426,86,0,0,0,1,41.58999
2011-03-28,6.230146,30.910002,82.751045,131.9006,2.2908957,0.90847707,87,0,0,0,0,34.310024
2011-03-29,7.2521653,36.510006,83.850624,146.97726,1.5540999,0.51549834,88,0,0,0,0,30.910002
2011-03-30,9.03602,29.630003,68.294586,167.18642,2.0247896,0.66092,89,0,0,0,0,36.510006
2011-03-31,10.18846,38.89001,57.839787,184.62556,1.8940438,0.5311013,90,0,0,0,0,29.630003
2011-04-01,11.8203745,38.68002,55.627075,152.1287,2.146131,0.6178723,91,0,0,0,0,38.89001
2011-04-02,13.256207,36.050014,62.11438,184.57372,1.7354747,0.40743765,92,0,0,0,1,38.68002
2011-04-03,13.56977,23.619997,63.24126,180.68536,1.8603979,0.5684026,93,0,0,0,1,36.050014
2011-04-04,14.522857,31.05001,61.972702,140.9875,2.0664215,0.66133595,94,0,0,0,0,23.619997
2011-04-05,13.336082,34.650013,65.16042,281.22983,3.3726518,0.97408533,95,0,0,0,0,31.05001
2011-04-06,11.938084,19.630003,49.03479,252.6218,3.6070786,1.1365547,96,0,0,0,0,34.650013
2011-04-07,12.391041,29.329992,60.310627,214.65773,2.6556752,0.6901143,97,0,0,0,0,19.630003
2011-04-08,20.105001,25.280016,46.163334,218.95831,4.169417,1.1319822,98,0,0,0,0,29.329992
2011-04-09,18.919996,18.09001,35.27,278.13586,6.1177454,1.7964488,99,0,0,0,1,25.280016
2011-04-10,,17.320005,,,,,100,0,0,0,1,18.09001
2011-04-11,12.391205,16.419998,42.108635,235.49945,3.2018409,0.8898708,101,0,0,0,0,17.320005
2011-04-12,12.770385,34.349987,52.559097,202.54218,1.7553859,0.43322772,102,0,0,0,0,16.419998
2011-04-13,11.508376,30.800009,63.614777,211.25618,3.747585,1.0292351,103,0,0,0,0,34.349987
2011-04-14,7.8956246,8.346001,47.51541,234.83728,4.6398797,1.4548291,104,0,0,0,0,30.800009
2011-04-15,9.292645,13.5599985,42.871033,224.60846,4.777926,1.4524692,105,0,0,0,0,8.346001
2011-04-16,8.376708,11.9400015,57.322086,226.1563,2.9703496,0.937123,106,0,0,0,1,13.5599985
2011-04-17,8.682542,22.59001,65.085205,175.54749,1.977375,0.6089908,107,0,0,0,1,11.9400015
2011-04-18,8.974501,25.039999,57.472916,169.05614,1.8271185,0.4311242,108,0,0,0,0,22.59001
2011-04-19,10.449248,37.489994,52.66104,193.1806,2.184051,0.58852977,109,0,0,0,0,25.039999
2011-04-20,11.786415,42.550022,51.399586,142.58423,2.0557637,0.48038188,110,0,0,0,0,37.489994
2011-04-21,13.859398,40.02001,50.48583,157.12062,2.2181363,0.6805153,111,0,0,0,0,42.550022
2011-04-22,15.61473,43.19998,51.471455,170.56645,2.293528,0.7308835,112,0,0,0,0,40.02001
2011-04-23,16.118374,35.219982,47.232502,164.93712,2.8273733,0.9393337,113,0,0,0,1,43.19998
2011-04-24,15.966876,36.560024,47.253544,141.68274,2.7788274,0.93174785,114,0,0,1,1,35.219982
2011-04-25,15.336961,42.920013,59.763752,157.9267,2.3989294,0.6819214,115,1,0,0,0,36.560024
2011-04-26,12.803498,18.960005,80.26113,171.26212,2.3907092,0.6747068,116,0,1,0,0,42.920013
2011-04-27,12.690208,32.77001,73.12187,137.55815,3.2484977,1.2006611,117,0,0,0,0,18.960005
2011-04-28,12.56852,22.0,75.08396,206.7871,2.7095644,0.8277194,118,0,0,0,0,32.77001
2011-04-29,13.49352,21.929995,69.83835,177.75444,2.958106,0.98119074,119,0,0,0,0,22.0
2011-04-30,11.507145,17.520006,87.49102,185.19035,1.9943355,0.60271025,120,0,0,1,1,21.929995
2011-05-01,11.96854,16.56,83.37064,222.7077,1.7785059,0.46050692,121,1,0,0,1,17.520006
2011-05-02,11.873272,18.320005,83.53124,152.84753,2.0856915,0.5425088,122,0,1,0,0,16.56
2011-05-03,11.6639595,22.820002,74.36645,108.98046,1.7270269,0.49161443,123,0,0,0,0,18.320005
2011-05-04,12.177582,21.969986,66.427086,210.3944,3.4356878,0.96818614,124,0,0,0,0,22.820002
2011-05-05,8.90346,16.849993,61.871464,162.34642,2.8790672,0.87976664,125,0,0,0,0,21.969986
2011-05-06,9.732876,18.260006,55.235615,152.68292,2.8780317,0.9030041,126,0,0,0,0,16.849993
2011-05-07,11.587147,19.429995,53.79333,172.73283,2.7515895,0.8218054,127,0,0,0,1,18.260006
2011-05-08,14.396079,22.140009,54.44917,154.2136,2.4562,0.7600109,128,0,0,0,1,19.429995
2011-05-09,11.839459,18.429995,60.470425,152.63249,4.5467477,1.5427817,129,0,0,0,0,22.140009
2011-05-10,13.968834,16.929995,48.017506,181.03798,4.035917,1.5311393,130,0,0,0,0,18.429995
2011-05-11,16.339106,27.630003,50.469585,187.05743,2.0675313,0.54730904,131,0,0,0,0,16.929995
2011-05-12,17.894499,32.150013,51.367508,158.34947,2.240623,0.71701807,132,0,0,0,0,27.630003
2011-05-13,19.315416,31.390013,54.8346,149.34279,3.2215984,1.0197698,133,0,0,0,0,32.150013
2011-05-14,18.518543,18.44,57.930622,140.15485,3.4400415,1.0674968,134,0,0,0,1,31.390013
2011-05-15,18.44521,18.289995,56.557293,123.947685,2.8721352,0.8597482,135,0,0,0,1,18.44
2011-05-16,11.41356,7.539001,83.627495,259.91635,2.3941796,0.60400623,136,0,0,0,0,18.289995
2011-05-17,12.578689,14.219994,57.196255,257.99188,3.7660668,1.1419677,137,0,0,0,0,7.539001
2011-05-18,15.022915,20.719986,62.22875,143.18645,1.8329145,0.582399,138,0,0,0,0,14.219994
2011-05-19,17.177704,22.210007,61.905834,120.699005,2.793662,0.8781409,139,0,0,0,0,20.719986
2011-05-20,18.670624,34.18002,59.369984,158.59543,2.892905,0.9615595,140,0,0,0,0,22.210007
2011-05-21,19.815624,36.64001,57.643955,161.81078,2.7809188,0.87423754,141,0,0,0,1,34.18002
2011-05-22,17.682497,28.869997,72.75062,175.57085,2.5038707,0.6910266,142,0,0,0,1,36.64001
2011-05-23,19.840208,24.310005,61.79729,168.62355,2.3794084,0.7348449,143,0,0,0,0,28.869997
2011-05-24,20.22938,19.380003,60.957912,254.07378,2.7584562,0.7124417,144,0,0,0,0,24.310005
2011-05-25,20.630209,22.369997,64.87104,171.13239,2.795087,0.82920486,145,0,0,0,0,19.380003
2011-05-26,20.598335,23.349989,54.227505,185.43634,4.225303,1.4522346,146,0,0,0,0,22.369997
2011-05-27,19.347082,25.47999,49.828537,95.16867,2.713123,0.9011593,147,0,0,0,0,23.349989
2011-05-28,20.222082,23.43,56.11146,185.6555,5.0394163,1.641081,148,0,0,0,1,25.47999
2011-05-29,11.618771,4.1999984,74.80958,280.4586,4.613027,1.4649771,149,0,0,0,1,23.43
2011-05-30,15.920772,12.04,61.16791,159.97661,2.5904272,0.7222622,150,0,0,0,0,4.1999984
2011-05-31,18.561876,19.010006,60.246246,131.463,2.7965581,0.891385,151,0,0,0,0,12.04
2011-06-01,20.380209,28.430008,65.59083,156.1377,2.7160957,0.88523763,152,0,0,1,0,19.010006
2011-06-02,19.595835,25.840004,69.86189,182.81781,3.4904811,1.102121,153,1,0,0,0,28.430008
2011-06-03,20.414171,11.350002,58.79292,232.13521,4.3838124,1.2857229,154,0,1,0,0,25.840004
2011-06-04,19.560207,18.349993,73.50914,145.6679,3.206831,0.95211506,155,0,0,0,1,11.350002
2011-06-05,18.87875,19.169996,83.88062,178.02368,2.2233129,0.5888114,156,0,0,0,1,18.349993
2011-06-06,18.876875,19.380003,81.37189,145.56346,2.089637,0.58158517,157,0,0,0,0,19.169996
2011-06-07,20.201458,19.669996,69.70666,152.18752,3.1815567,1.0740682,158,0,0,0,0,19.380003
2011-06-08,20.31,22.5,71.047714,176.29332,2.78819,0.87576264,159,0,0,0,0,19.669996
2011-06-09,19.57667,12.590001,76.59334,181.5294,2.7189562,0.75531864,160,0,0,0,0,22.5
2011-06-10,18.569374,10.869998,58.611042,229.83861,4.751847,1.5794989,161,0,0,0,0,12.590001
2011-06-11,18.480207,19.950008,55.324173,146.15881,2.5202231,0.72866315,162,0,0,0,1,10.869998
2011-06-12,19.745209,17.010006,51.317078,123.98932,2.7588289,0.90491176,163,0,0,1,1,19.950008
2011-06-13,18.760002,13.039998,63.692917,228.95647,2.7824023,0.8966911,164,1,0,0,0,17.010006
2011-06-14,17.211666,11.8099985,78.78792,148.764,2.5662644,0.7112582,165,0,1,0,0,13.039998
2011-06-15,19.415209,10.489996,62.640625,212.65956,3.220565,0.9110001,166,0,0,0,0,11.8099985
2011-06-16,20.461878,14.799993,62.28063,177.37146,2.566902,0.84956867,167,0,0,0,0,10.489996
2011-06-17,20.998749,17.760006,69.371666,152.99432,3.1927643,0.981512,168,0,0,0,0,14.799993
2011-06-18,19.790628,17.229994,78.63894,128.39902,1.9522957,0.5875029,169,0,0,0,1,17.760006
2011-06-19,19.572918,14.5999975,73.408966,159.62129,3.4413064,1.0250583,170,0,0,0,1,17.229994
2011-06-20,12.372086,6.1159987,85.18125,226.1508,2.2684355,0.6013738,171,0,0,0,0,14.5999975
2011-06-21,16.896833,13.200006,62.19521,179.05495,2.6545494,0.7872317,172,0,0,0,0,6.1159987
2011-06-22,21.182083,18.450008,65.68292,159.11978,2.707819,0.87930036,173,0,0,1,0,13.200006
2011-06-23,24.03521,23.82,62.541683,178.76936,3.2673376,0.99825144,174,1,0,0,0,18.450008
2011-06-24,20.365002,9.229003,71.71375,219.6325,3.354415,0.9680359,175,0,1,0,0,23.82
2011-06-25,16.21104,12.030003,75.853546,187.55247,2.019656,0.56909275,176,0,0,0,1,9.229003
2011-06-26,15.831543,10.739997,55.359577,208.12141,4.335618,1.2874897,177,0,0,0,1,12.030003
2011-06-27,17.947084,9.489005,61.6002,150.55748,1.8093,0.46841314,178,0,0,0,0,10.739997
2011-06-28,20.87396,15.989994,65.379585,142.70854,2.6523356,0.8563983,179,0,0,0,0,9.489005
2011-06-29,21.558334,20.880003,58.73646,159.07034,2.4868789,0.7729017,180,0,0,0,0,15.989994
2011-06-30,22.921045,23.719984,52.0023,173.73164,2.767585,0.8048453,181,0,0,0,0,20.880003
2011-07-01,21.810625,21.429995,45.832714,262.34372,5.519342,1.7108938,182,0,0,0,0,23.719984
2011-07-02,18.68333,11.519998,35.138954,290.4996,6.351437,1.9970065,183,0,0,0,1,21.429995
2011-07-03,15.909374,8.148002,51.391453,155.82666,3.236927,1.0159785,184,0,0,0,1,11.519998
2011-07-04,16.15144,9.614005,60.693542,175.55281,2.7530873,0.8346309,185,0,0,0,0,8.148002
2011-07-05,20.215002,16.570005,57.68292,147.64426,2.528129,0.7940174,186,0,0,0,0,9.614005
2011-07-06,19.03125,15.330001,76.04896,141.4579,2.5166066,0.90311366,187,0,0,0,0,16.570005
2011-07-07,21.946045,16.349995,67.736046,136.93718,2.4351375,0.7975016,188,0,0,0,0,15.330001
2011-07-08,24.30021,22.640009,62.10458,138.3057,3.035285,1.0364997,189,0,0,0,0,16.349995
2011-07-09,24.45021,19.070005,59.03938,129.14691,3.1239502,1.0143503,190,0,0,0,1,22.640009
2011-07-10,26.217705,18.609991,53.653973,125.44254,3.2767603,1.079963,191,0,0,0,1,19.070005
2011-07-11,26.320206,19.219988,53.89375,122.97382,3.0188065,0.99417114,192,0,0,0,0,18.609991
2011-07-12,23.645208,21.419996,65.25021,149.70624,3.0941753,0.95318466,193,0,0,0,0,19.219988
2011-07-13,23.193956,22.210007,67.3375,146.1515,2.5107315,0.7991484,194,0,0,0,0,21.419996
2011-07-14,25.938545,32.260006,64.98584,142.40123,2.6633627,0.94551253,195,0,0,0,0,22.210007
2011-07-15,24.843956,25.869997,62.807495,153.65356,4.1070943,1.5320125,196,0,0,0,0,32.260006
2011-07-16,19.404377,10.079994,63.411667,234.06158,3.9104788,1.1599813,197,0,0,0,1,25.869997
2011-07-17,20.035627,12.659999,62.327297,189.46474,2.7421768,0.84759337,198,0,0,0,1,10.079994
2011-07-18,23.11917,17.869997,58.267086,165.30977,3.831209,1.1892684,199,0,0,0,0,12.659999
2011-07-19,16.320627,10.679996,82.599365,164.06657,2.4264355,0.7155855,200,0,0,0,0,17.869997
2011-07-20,19.144165,18.710005,73.95583,157.74376,2.2258043,0.640928,201,0,0,0,0,10.679996
2011-07-21,19.016878,11.649999,58.053547,231.28749,3.8616276,1.2409046,202,0,0,0,0,18.710005
2011-07-22,20.055834,12.5,49.534992,222.8875,3.5444107,1.0486366,203,0,0,0,0,11.649999
2011-07-23,19.377293,13.340003,63.87147,151.25157,2.2660143,0.6235495,204,0,0,0,1,12.5
2011-07-24,15.902916,7.423002,88.865814,130.01683,1.7415581,0.5384592,205,0,0,0,1,13.340003
2011-07-25,12.921249,4.2949986,80.30396,304.70615,5.1845818,1.4889439,206,0,0,0,0,7.423002
2011-07-26,14.992913,10.959998,64.69958,232.12938,4.039851,1.1771045,207,0,0,0,0,4.2949986
2011-07-27,16.206877,19.049992,75.88792,104.77439,1.4210877,0.48193184,208,0,0,0,0,10.959998
2011-07-28,18.554167,16.859991,69.71063,147.94164,2.5614793,0.7086091,209,0,0,0,0,19.049992
2011-07-29,16.216381,15.5599985,92.6198,157.35168,1.054885,0.28091255,210,0,0,0,0,16.859991
2011-07-30,19.840002,14.900004,64.17,250.09871,3.4086716,1.0197202,211,0,0,0,1,15.5599985
2011-07-31,18.682766,13.099999,65.33724,134.34268,1.8659804,0.5488745,212,0,0,0,1,14.900004
2011-08-01,19.022709,10.170006,67.871254,149.96922,2.3308625,0.7672724,213,0,0,0,0,13.099999
2011-08-02,19.086878,14.770003,76.436455,123.34542,1.8586165,0.61059684,214,0,0,0,0,10.170006
2011-08-03,20.907295,13.989995,71.481674,182.68666,2.1008918,0.65500706,215,0,0,0,0,14.770003
2011-08-04,21.97396,17.419996,72.101036,170.77815,3.3331296,0.98816544,216,0,0,0,0,13.989995
2011-08-05,20.504469,11.589999,78.27042,180.37868,2.8338804,0.88584113,217,0,0,0,0,17.419996
2011-08-06,21.750418,18.150007,71.049385,155.10771,2.3666604,0.77851135,218,0,0,0,1,11.589999
2011-08-07,22.000414,21.340012,74.7804,88.79328,2.622687,0.98663545,219,0,0,0,1,18.150007
2011-08-08,23.426874,17.44,66.02291,123.565834,3.2575567,0.9636875,220,0,0,0,0,21.340012
2011-08-09,17.396667,7.502003,86.030205,186.66145,1.979046,0.60709584,221,0,0,0,0,17.44
2011-08-10,16.735209,8.218997,73.22772,159.12108,2.8349063,0.8125575,222,0,0,0,0,7.502003
2011-08-11,15.743125,11.950006,57.25397,216.95915,3.879442,1.2080019,223,0,0,0,0,8.218997
2011-08-12,17.001104,18.06,60.969162,107.78535,2.268448,0.6555334,224,0,0,0,0,11.950006
2011-08-13,19.884583,21.770006,68.72813,174.15062,2.2743423,0.7202508,225,0,0,0,1,18.06
2011-08-14,19.410416,14.0999975,76.107506,193.97868,1.9599396,0.5255917,226,0,0,1,1,21.770006
2011-08-15,21.72,16.909992,69.56728,134.9711,2.134821,0.65688866,227,1,0,0,0,14.0999975
2011-08-16,21.292501,14.25,74.27083,189.425,2.57495,0.7598935,228,0,1,0,0,16.909992
2011-08-17,21.09979,13.619996,71.57104,134.92856,2.2974982,0.74725276,229,0,0,0,0,14.25
2011-08-18,22.114166,21.59999,70.19458,128.6119,2.182752,0.6773588,230,0,0,0,0,13.619996
2011-08-19,23.664581,24.710001,69.1302,127.16163,2.2402375,0.71665907,231,0,0,0,0,21.59999
2011-08-20,22.321249,25.359991,79.48772,158.59937,2.2162418,0.53345037,232,0,0,0,1,24.710001
2011-08-21,22.910418,15.479997,76.71479,115.58231,2.323096,0.69333416,233,0,0,0,1,25.359991
2011-08-22,24.196463,21.159988,75.945625,121.47812,1.5862681,0.48403147,234,0,0,0,0,15.479997
2011-08-23,26.37458,32.469982,73.31897,143.28589,1.9733182,0.6919841,235,0,0,0,0,21.159988
2011-08-24,27.104795,38.780018,68.11959,133.00615,2.164271,0.78936046,236,0,0,0,0,32.469982
2011-08-25,26.759375,41.89001,61.052303,151.64595,2.0062814,0.6618219,237,0,0,0,0,38.780018
2011-08-26,25.913124,37.310024,63.90749,141.14743,2.4177122,0.8106153,238,0,0,0,0,41.89001
2011-08-27,26.01042,41.12,63.210613,144.63353,2.3700335,0.89729244,239,0,0,0,1,37.310024
2011-08-28,21.213747,27.869997,67.09669,207.84477,4.4887047,1.4455537,240,0,0,0,1,41.12
2011-08-29,17.41604,5.7489967,63.326466,184.8185,2.3014877,0.69861954,241,0,0,0,0,27.869997
2011-08-30,18.769373,20.969986,66.31144,140.31175,2.1334126,0.6829577,242,0,0,0,0,5.7489967
2011-08-31,19.316664,19.109991,69.06521,161.8148,2.674079,0.89491916,243,0,0,0,0,20.969986
2011-09-01,19.498747,18.469988,70.361244,178.78064,2.6860397,0.71472836,244,0,0,0,0,19.109991
2011-09-02,19.196249,21.380003,79.070816,129.20331,2.2963374,0.6342227,245,0,0,0,0,18.469988
2011-09-03,19.520832,15.580002,81.240425,162.81062,1.7344021,0.51087517,246,0,0,0,1,21.380003
2011-09-04,21.001913,11.269997,75.5615,143.03009,2.0714939,0.6430511,247,0,0,0,1,15.580002
2011-09-05,22.808123,20.590012,74.609795,123.186035,1.8882982,0.60309356,248,0,0,0,0,11.269997
2011-09-06,21.90625,15.9400015,70.01709,186.55713,4.082233,1.1633584,249,0,0,0,0,20.590012
2011-09-07,19.743914,13.8099985,53.37784,164.10298,2.8712785,0.8673557,250,0,0,0,0,15.9400015
2011-09-08,18.681042,20.630003,70.51293,153.22667,1.6351314,0.5132556,251,0,0,0,0,13.8099985
2011-09-09,17.97854,12.260005,71.79668,169.43468,2.2275062,0.686075,252,0,0,0,0,20.630003
2011-09-10,18.74771,19.030012,77.41085,110.74859,2.0681894,0.61246866,253,0,0,0,1,12.260005
2011-09-11,20.584583,21.669996,76.9402,123.28881,1.630102,0.51207685,254,0,0,0,1,19.030012
2011-09-12,22.250624,24.200003,73.97812,134.01614,1.8271084,0.6272231,255,0,0,0,0,21.669996
2011-09-13,20.477499,27.290003,78.91915,165.33482,1.5876895,0.44827667,256,0,0,0,0,24.200003
2011-09-14,21.051876,22.109991,73.00999,123.647285,2.1783044,0.73845166,257,0,0,0,0,27.290003
2011-09-15,19.838125,18.650007,78.4125,181.43065,2.5944521,0.7264239,258,0,0,0,0,22.109991
2011-09-16,16.824791,14.659995,81.68125,108.02863,1.6650981,0.4632323,259,0,0,0,0,18.650007
2011-09-17,18.269999,22.330002,75.96,191.7138,1.4779762,0.37200892,260,0,0,0,1,14.659995
2011-09-18,18.961668,22.65999,78.36563,177.82405,1.9099582,0.5650813,261,0,0,0,1,22.330002
2011-09-19,19.548334,20.900011,75.55667,167.0974,2.2496789,0.5699951,262,0,0,0,0,22.65999
2011-09-20,11.687646,6.312,86.85605,240.18764,4.831529,1.5154959,263,0,0,0,0,20.900011
2011-09-21,14.871246,6.606997,54.899166,329.49588,7.652063,2.2762082,264,0,0,0,0,6.312
2011-09-22,17.622082,19.469988,65.386665,150.29604,2.390281,0.74454874,265,0,0,0,0,6.606997
2011-09-23,17.641457,30.729988,76.77771,138.93361,1.8278604,0.588366,266,0,0,0,0,19.469988
2011-09-24,17.222504,22.479994,70.997086,113.54584,2.2456796,0.71285087,267,0,0,0,1,30.729988
2011-09-25,17.645624,18.539995,66.062096,94.31098,1.682227,0.5017187,268,0,0,0,1,22.479994
2011-09-26,17.146875,20.950008,74.18061,142.64455,1.6464599,0.46443614,269,0,0,0,0,18.539995
2011-09-27,16.604376,32.04001,73.88541,152.0927,1.3009311,0.3316623,270,0,0,0,0,20.950008
2011-09-28,17.250002,40.88,72.62292,152.9991,1.4577314,0.4293629,271,0,0,0,0,32.04001
2011-09-29,17.699999,34.62,73.50103,143.71152,1.8122941,0.6223218,272,0,0,0,0,40.88
2011-09-30,16.770626,23.400011,69.778755,133.61958,1.7746125,0.51611334,273,0,0,0,0,34.62
2011-10-01,16.392479,23.530016,69.77416,145.37155,1.4765583,0.42154035,274,0,0,0,1,23.400011
2011-10-02,16.795004,22.130003,73.53396,158.48863,1.0662587,0.24040525,275,0,0,0,1,23.530016
2011-10-03,16.54685,19.830004,71.5052,183.51793,1.4240689,0.43251336,276,0,0,0,0,22.130003
2011-10-04,16.109373,29.660002,67.07915,152.2588,1.4029948,0.39098954,277,0,0,0,0,19.830004
2011-10-05,16.477875,32.85999,69.98854,164.75067,1.4003047,0.46173364,278,0,0,0,0,29.660002
2011-10-06,16.27304,33.12,65.6948,182.50412,1.4410679,0.41007257,279,0,0,0,0,32.85999
2011-10-07,16.50229,34.32999,70.69251,120.701546,1.82239,0.50952965,280,0,0,0,0,33.12
2011-10-08,7.5874577,14.489995,92.47353,214.02797,3.004592,0.7266874,281,0,0,0,1,34.32999
2011-10-09,6.813625,12.329997,79.12458,210.09735,2.024319,0.5093563,282,0,0,0,1,14.489995
2011-10-10,7.690855,8.714997,63.338547,251.29974,3.686675,1.101998,283,0,0,0,0,12.329997
2011-10-11,6.2101665,27.359991,83.90208,186.91331,1.1900417,0.35004953,284,0,0,0,0,8.714997
2011-10-12,13.25525,39.829987,81.439384,174.05878,1.15205,0.25747016,285,0,0,0,0,27.359991
2011-10-13,14.836249,23.580002,76.57708,199.29472,2.2083352,0.6659177,286,0,0,0,0,39.829987
2011-10-14,8.573541,15.929994,94.42499,178.41895,1.8628001,0.5753141,287,0,0,0,0,23.580002
2011-10-15,5.937062,23.939995,78.46626,179.81435,1.977263,0.65208966,288,0,0,0,1,15.929994
2011-10-16,4.911096,22.799995,70.5877,166.6396,1.4548105,0.37367293,289,0,0,0,1,23.939995
2011-10-17,3.858509,24.609991,75.43166,195.93584,1.1763374,0.2787773,290,0,0,0,0,22.799995
2011-10-18,3.7585835,40.290012,76.55702,191.1004,1.1167341,0.3090921,291,0,0,0,0,24.609991
2011-10-19,5.213127,48.81003,77.83439,183.4175,1.0677176,0.32355368,292,0,0,0,0,40.290012
2011-10-20,9.738662,34.60999,73.26501,190.91264,2.3503563,0.725848,293,0,0,0,0,48.81003
2011-10-21,6.507708,10.320005,91.657295,231.0495,2.5802748,0.7750163,294,0,0,0,0,34.60999
2011-10-22,6.4200196,27.209997,80.74687,139.74213,1.3917937,0.39515436,295,0,0,0,1,10.320005
2011-10-23,4.989211,22.719986,72.42896,176.22833,1.6702623,0.48752427,296,0,0,0,1,27.209997
2011-10-24,6.7273955,30.569986,78.178955,142.93282,1.1892959,0.36424065,297,0,0,0,0,22.719986
2011-10-25,7.238458,29.609987,86.590004,166.40627,1.6531705,0.5777438,298,0,0,1,0,30.569986
2011-10-26,7.9193134,33.239994,86.80103,97.72257,1.462977,0.4895635,299,1,0,0,0,29.609987
2011-10-27,9.305938,39.13,96.66584,171.97105,1.1763166,0.39446104,300,0,1,0,0,33.239994
2011-10-28,8.829396,37.68002,95.5227,135.46875,1.6176295,0.59589165,301,0,0,0,0,39.13
2011-10-29,9.8125,29.46998,86.27875,205.73749,1.2031437,0.3401208,302,0,0,0,1,37.68002
2011-10-30,9.77321,23.840006,83.94645,171.7879,0.9435249,0.261739,303,0,0,0,1,29.46998
2011-10-31,8.58252,22.320002,77.21001,198.74132,1.6097394,0.4635745,304,0,0,1,0,23.840006
2011-11-01,7.1531663,35.790012,85.52395,173.29207,1.0076333,0.31829628,305,1,0,0,0,22.320002
2011-11-02,5.094604,29.630003,94.38208,177.43605,1.6071835,0.54384434,306,0,1,0,0,35.790012
2011-11-03,5.720749,17.979994,93.2373,218.17876,1.5824937,0.52787507,307,0,0,0,0,29.630003
2011-11-04,5.8467712,23.640009,88.65061,203.76143,1.5658604,0.53294855,308,0,0,0,0,17.979994
2011-11-05,9.943332,25.150011,79.54876,134.66272,1.900742,0.59281254,309,0,0,0,1,23.640009
2011-11-06,11.940875,23.049995,80.42748,248.52191,2.2424252,0.70037466,310,0,0,0,1,25.150011
2011-11-07,9.236521,44.150013,91.75416,231.93637,0.9808252,0.29863545,311,0,0,0,0,23.049995
2011-11-08,8.359961,67.02001,82.16563,119.04312,1.5152355,0.5251053,312,0,0,0,0,44.150013
2011-11-09,9.266647,70.95998,84.95,168.0023,1.1965605,0.39895704,313,0,0,0,0,67.02001
2011-11-10,8.964645,53.12998,91.331665,180.34729,1.6459332,0.4695333,314,0,0,0,0,70.95998
2011-11-11,8.550979,40.739994,89.22353,183.94603,2.2662935,0.8796103,315,0,0,0,0,53.12998
2011-11-12,4.720363,32.239994,75.36563,124.29771,2.7023127,1.0765659,316,0,0,0,1,40.739994
2011-11-13,2.0557134,45.530018,80.97729,182.0271,1.1716831,0.40584254,317,0,0,0,1,32.239994
2011-11-14,1.3882747,57.469975,83.95105,203.50832,0.8302396,0.26865205,318,0,0,0,0,45.530018
2011-11-15,1.4116907,64.939964,82.49812,192.3125,0.8465188,0.25970224,319,0,0,0,0,57.469975
2011-11-16,1.0936042,77.99,87.18127,200.19458,1.0315062,0.30134332,320,0,0,0,0,64.939964
2011-11-17,0.039856132,93.99002,89.824585,184.08331,0.9645354,0.32110962,321,0,0,0,0,77.99
2011-11-18,0.38630545,71.060036,92.26833,148.54646,1.3551894,0.5028709,322,0,0,0,0,93.99002
2011-11-19,0.24425437,45.260006,93.9775,206.69249,1.4608501,0.5069917,323,0,0,0,1,71.060036
