,temp,pm10,pressure,windDirDeg,windPeak,windsp,rh,dayOfYear,holiday,dayAfterHoliday,dayBeforeHoliday,weekend,pm10Lag
2012-10-05,15.149936,18.06,975.2493,120.33557,3.253668,1.0542685,76.19031,279,0,0,0,0,15.039996
2012-10-06,14.036256,15.030007,979.5566,133.04546,2.2526226,0.6848991,75.7471,280,0,0,0,1,18.06
2012-10-07,15.621497,18.90999,977.17505,170.12114,3.0144722,0.9031159,76.029945,281,0,0,0,1,15.030007
2012-10-08,15.146023,13.070004,973.53876,150.92126,3.4108553,0.9131054,73.70223,282,0,0,0,0,18.90999
2012-10-09,9.880376,13.630004,979.3984,138.97261,2.4547193,0.70174843,76.70666,283,0,0,0,0,13.070004
2012-10-10,11.265904,21.820005,971.5135,85.69877,1.7106171,0.5254151,79.85801,284,0,0,0,0,13.630004
2012-10-11,8.76305,22.929998,973.8894,159.08621,1.5239682,0.39694157,83.70795,285,0,0,0,0,21.820005
2012-10-12,9.21556,32.410004,974.56903,80.8237,1.2860733,0.3884162,83.42985,286,0,0,0,0,22.929998
2012-10-13,10.432802,37.489994,972.6757,120.054375,1.060545,0.2812166,85.74704,287,0,0,0,1,32.410004
2012-10-14,10.23312,27.819992,974.75397,154.69386,1.3605982,0.32172075,92.65161,288,0,0,0,1,37.489994
2012-10-15,11.197945,15.960006,968.0442,124.95606,1.821744,0.4658985,81.88653,289,0,0,0,0,27.819992
2012-10-16,13.086505,16.880003,966.0391,188.04614,2.62948,0.6317132,81.10798,290,0,0,0,0,15.960006
2012-10-17,7.934048,5.229003,971.23486,253.66573,4.1320243,1.2145401,83.82084,291,0,0,0,0,16.880003
2012-10-18,,15.320006,978.7317,223.1867,2.8794158,0.79496455,77.04896,292,0,0,0,0,5.229003
2012-10-19,,16.880003,978.2751,74.71651,2.6678813,0.8920215,80.68908,293,0,0,0,0,15.320006
2012-10-20,,24.719984,978.67926,105.56921,2.0925076,0.7374887,80.08326,294,0,0,0,1,16.880003
2012-10-21,,23.599989,978.57666,116.16852,1.8175131,0.5197632,79.906685,295,0,0,0,1,24.719984
2012-10-22,,22.719986,979.5356,107.57178,2.2285407,0.80254835,79.95835,296,0,0,0,0,23.599989
2012-10-23,,34.160007,981.33124,100.37958,2.4075315,0.9174462,81.503075,297,0,0,0,0,22.719986
2012-10-24,,40.959984,982.3467,108.808784,2.0296981,0.7232926,83.7004,298,0,0,0,0,34.160007
2012-10-25,,31.420012,979.23236,186.57042,1.3762196,0.37738076,92.81131,299,0,0,1,0,40.959984
2012-10-26,,28.090002,973.8619,149.49034,1.3208948,0.30708566,88.83723,300,1,0,0,0,31.420012
2012-10-27,,23.989992,968.2263,134.06665,1.2561326,0.33637872,91.39953,301,0,1,0,1,28.090002
2012-10-28,,16.200006,952.169,166.7051,3.286212,0.82220507,89.029816,302,0,0,0,1,23.989992
2012-10-29,,4.029002,965.3865,282.13016,4.7454734,1.1882342,69.73108,303,0,0,0,0,16.200006
2012-10-30,,9.596002,970.531,271.40256,3.2377222,0.9379728,74.281425,304,0,0,0,0,4.029002
2012-10-31,,20.159988,970.24414,158.4268,2.126027,0.66656363,77.311615,305,0,0,1,0,9.596002
2012-11-01,,30.329992,968.6792,160.98305,1.950291,0.48214474,77.178925,306,1,0,0,0,20.159988
2012-11-02,,19.09001,958.6279,212.53662,1.2707778,0.299409,91.18229,307,0,1,0,0,30.329992
2012-11-03,,14.900004,967.2656,177.63222,2.201529,0.554726,89.751884,308,0,0,0,1,19.09001
2012-11-04,,23.130003,970.9476,160.95042,1.9323922,0.5328389,93.90405,309,0,0,0,1,14.900004
2012-11-05,,18.330004,967.1767,139.34674,2.0274196,0.6800316,86.18988,310,0,0,0,0,23.130003
2012-11-06,,11.040002,962.4528,174.20067,3.421594,0.96584815,90.86219,311,0,0,0,0,18.330004
2012-11-07,4.5943027,24.159994,974.581,142.79134,2.1273289,0.61632353,86.50204,312,0,0,0,0,11.040002
2012-11-08,3.9326432,22.760004,983.3035,170.87624,1.7716259,0.4631779,81.34355,313,0,0,0,0,24.159994
2012-11-09,6.4714456,21.369997,981.3696,126.507195,2.3740108,0.7544424,78.42391,314,0,0,0,0,22.760004
2012-11-10,7.529272,28.300005,978.55963,169.54118,1.6157413,0.44017616,81.02341,315,0,0,0,1,21.369997
2012-11-11,4.947429,42.459984,976.0479,161.98468,1.3176409,0.39811328,90.76629,316,0,0,0,1,28.300005
2012-11-12,7.62978,34.199986,973.9947,124.93643,1.930765,0.5245889,83.6565,317,0,0,0,0,42.459984
2012-11-13,8.713771,33.43998,982.1175,156.69936,1.0000138,0.22597675,94.139496,318,0,0,0,0,34.199986
2012-11-14,9.705734,18.880003,988.93207,112.91846,0.92158335,0.24962896,92.70538,319,0,0,0,0,33.43998
2012-11-15,7.2224126,33.17001,989.624,139.12656,1.2779375,0.36765352,81.622314,320,0,0,0,0,18.880003
2012-11-16,4.8769727,31.479988,985.1553,160.77348,1.8116549,0.5542366,82.236626,321,0,0,0,0,33.17001
2012-11-17,5.1768823,21.40001,982.7727,125.05926,1.688639,0.55474055,76.470146,322,0,0,0,1,31.479988
2012-11-18,4.7505107,24.590006,977.3806,134.41743,1.8357373,0.6037661,76.551384,323,0,0,0,1,21.40001
2012-11-19,3.9723454,28.060013,975.29443,89.36612,2.0850222,0.7070947,81.8256,324,0,0,0,0,24.590006
2012-11-20,6.8140106,36.689976,978.6085,92.644966,1.4771621,0.53102094,84.16653,325,0,0,0,0,28.060013
2012-11-21,7.5384026,30.619997,980.8078,212.14343,1.1588277,0.33080962,88.275185,326,0,0,0,0,36.689976
2012-11-22,7.7275443,47.300022,980.86664,184.71413,1.0699828,0.32273856,89.448814,327,0,0,0,0,30.619997
2012-11-23,6.727699,34.540012,983.538,183.2209,1.5236427,0.4491683,89.64085,328,0,0,0,0,47.300022
2012-11-24,7.293846,29.090002,982.1872,206.74176,1.2082937,0.31937766,90.457695,329,0,0,0,1,34.540012
2012-11-25,6.1829567,23.15999,981.89825,209.06541,1.3677583,0.38822427,89.458374,330,0,0,0,1,29.090002
2012-11-26,6.211632,22.479994,978.7893,237.62254,1.7302951,0.4887309,84.18262,331,0,0,0,0,23.15999
2012-11-27,5.5413513,36.97999,974.0752,160.9622,1.7537273,0.567895,87.5373,332,0,0,0,0,22.479994
2012-11-28,7.6576552,27.930008,967.1975,163.73785,2.4892151,0.69315,83.91285,333,0,0,0,0,36.97999
2012-11-29,9.036347,28.560015,960.4148,120.82728,1.8344353,0.53716797,89.3765,334,0,0,0,0,27.930008
2012-11-30,8.602215,11.339999,952.7541,184.24701,2.566345,0.6413,77.058846,335,0,0,0,0,28.560015
2012-12-01,4.755387,12.09,964.1573,205.3233,2.0713537,0.48900974,70.35908,336,0,0,0,1,11.339999
2012-12-02,2.390093,15.489994,972.51166,111.00634,1.4367505,0.40430808,86.18906,337,0,0,0,1,12.09
2012-12-03,1.2919149,18.90999,970.08624,164.47673,1.2600384,0.3419685,88.830666,338,0,0,0,0,15.489994
2012-12-04,1.3927737,15.900005,970.5738,207.75848,2.846547,0.66511476,71.35006,339,0,0,0,0,18.90999
2012-12-05,0.6066703,20.75,963.29926,189.95808,2.1364415,0.52164763,77.405754,340,0,0,0,0,15.900005
2012-12-06,0.7456946,27.170006,962.2122,133.58543,1.5353588,0.44242612,87.76528,341,0,0,0,0,20.75
2012-12-07,-0.33945572,17.90999,969.4859,151.42247,2.5472004,0.6894053,71.437126,342,0,0,1,0,27.170006
2012-12-08,-2.2637296,18.260006,971.66254,120.068855,1.663581,0.47213188,67.04073,343,1,0,0,1,17.90999
2012-12-09,-2.1764653,12.140008,972.89795,209.81592,3.3451166,0.73865104,72.298096,344,0,1,0,1,18.260006
2012-12-10,-1.8911977,18.619997,976.0341,231.7747,3.6734836,1.0002395,56.15228,345,0,0,0,0,12.140008
2012-12-11,-2.3426154,44.37,967.87994,155.6627,1.441307,0.33904505,73.023705,346,0,0,0,0,18.619997
2012-12-12,-0.9975533,26.71,972.50494,153.08893,2.6337101,0.6786793,71.1194,347,0,0,0,0,44.37
2012-12-13,-2.7457955,23.40999,979.237,204.99628,2.0837207,0.5332775,63.407715,348,0,0,0,0,26.71
2012-12-14,-5.5131874,48.780018,978.17163,151.96202,1.9379244,0.60747147,71.62419,349,0,0,0,0,23.40999
2012-12-15,-2.7648802,38.30002,974.4892,62.95904,2.4430034,0.94214964,74.82924,350,0,0,0,1,48.780018
2012-12-16,2.9572055,28.189987,969.55835,54.041416,2.768441,0.9921064,88.73648,351,0,0,0,1,38.30002
2012-12-17,1.8352971,27.109991,972.66644,129.40178,1.883902,0.51503897,95.92539,352,0,0,0,0,28.189987
2012-12-18,2.1572397,30.479988,970.63477,183.02905,1.282819,0.29987845,94.29217,353,0,0,0,0,27.109991
2012-12-19,1.5882025,24.630003,972.6941,198.80286,1.2532043,0.33315185,93.47584,354,0,0,0,0,30.479988
2012-12-20,2.3181984,28.359991,979.19415,167.79744,1.4172249,0.36458373,82.72868,355,0,0,0,0,24.630003
2012-12-21,1.0189239,26.119997,978.45074,112.07672,1.5496778,0.4978849,76.133705,356,0,0,0,0,28.359991
2012-12-22,0.73610234,41.170017,973.48956,158.56503,1.128236,0.3066245,89.02242,357,0,0,0,1,26.119997
2012-12-23,0.6143568,46.589996,979.2315,159.92538,1.2164298,0.32477722,90.8095,358,0,0,0,1,41.170017
2012-12-24,0.8080228,42.540016,975.6855,146.23212,1.0465516,0.2472962,92.411896,359,0,0,1,0,46.589996
2012-12-25,4.536553,35.280018,975.1028,118.291664,2.024491,0.5926718,83.50623,360,1,0,1,0,42.540016
2012-12-26,7.267885,13.679996,971.0811,166.2295,5.0917397,1.6310433,71.144264,361,1,1,0,0,35.280018
2012-12-27,4.5459585,17.15999,974.393,96.31403,2.870628,1.0899285,91.05163,362,0,1,0,0,13.679996
2012-12-28,2.3774765,17.03001,974.0452,91.39108,2.4094834,0.69187325,87.578766,363,0,0,0,0,17.15999
2012-12-29,4.9689136,10.649996,980.0581,189.99873,4.0308127,1.071654,69.91035,364,0,0,0,1,17.03001
2012-12-30,-0.83694196,24.349989,988.00885,216.83995,1.3820776,0.36617687,93.04751,365,0,0,0,1,10.649996
2012-12-31,-2.418995,39.239994,983.47485,218.44212,1.1998327,0.30622724,94.06817,366,0,0,1,0,24.349989
2013-01-04,1.5940369,40.5,989.8497,150.5092,1.8207669,0.5150563,78.081566,4,0,0,0,0,59.820004
2013-01-05,5.883118,18.369997,985.3291,208.88438,2.5494215,0.4335136,72.76464,5,0,0,1,1,40.5
2013-01-06,9.196386,3.873998,979.3964,277.0035,5.3712907,1.4379822,63.155315,6,1,0,0,1,18.369997
2013-01-07,4.5597043,16.409992,979.7939,180.16577,2.1074774,0.44070724,84.945496,7,0,1,0,0,3.873998
2013-01-08,1.7192879,15.599995,982.8121,185.49878,1.7976614,0.43746376,91.57261,8,0,0,0,0,16.409992
2013-01-09,1.2831826,30.71998,983.92896,195.00378,1.0618466,0.25830987,88.954254,9,0,0,0,0,15.599995
2013-01-10,3.0206597,49.129986,979.6883,155.37709,0.98569435,0.27894267,89.41992,10,0,0,0,0,30.71998
2013-01-11,3.5263445,42.599983,970.1899,177.2903,1.344652,0.314726,90.44671,11,0,0,0,0,49.129986
2013-01-12,1.9496576,26.18999,969.45917,181.20154,2.2636878,0.6386549,86.59604,12,0,0,0,1,42.599983
2013-01-13,-0.23623002,17.59001,975.78766,124.40801,1.561719,0.38894048,72.31495,13,0,0,0,1,26.18999
2013-01-14,-1.2728611,19.549992,975.4648,105.46757,1.4387035,0.37918916,77.53092,14,0,0,0,0,17.59001
2013-01-15,-1.4326576,35.150013,972.02386,180.22636,0.90661305,0.18848883,90.00952,15,0,0,0,0,19.549992
2013-01-16,-0.69953436,39.579987,969.1914,170.98878,1.164685,0.22841483,91.69516,16,0,0,0,0,35.150013
2013-01-17,-1.1541806,22.200006,962.748,209.12613,1.7817428,0.40241104,90.706436,17,0,0,0,0,39.579987
2013-01-18,0.27235007,14.35999,962.7038,313.4462,6.318313,1.7910429,73.27536,18,0,0,0,0,22.200006
2013-01-19,0.06779641,14.5599985,962.08545,295.02524,6.1168685,1.5984969,64.527115,19,0,0,0,1,14.35999
2013-01-20,-2.5511825,31.579988,959.5754,170.58687,1.510625,0.4118249,84.137825,20,0,0,0,1,14.5599985
2013-01-21,-0.8572841,47.12001,957.3677,105.13807,1.4657149,0.38695046,83.20287,21,0,0,0,0,31.579988
2013-01-22,1.9179195,25.640009,955.5752,91.33576,1.7817144,0.52753395,93.82523,22,0,0,0,0,47.12001
2013-01-23,1.4007026,34.410007,962.21234,177.73181,1.2632927,0.33437216,94.08407,23,0,0,0,0,25.640009
2013-01-24,0.8467226,28.079994,966.9907,133.41849,1.3287057,0.3395668,90.62859,24,0,0,0,0,34.410007
2013-01-25,0.47761765,22.84999,966.24884,157.62642,1.0856038,0.2508264,88.796104,25,0,0,0,0,28.079994
2013-01-26,-0.9688975,27.560013,970.9825,215.40947,2.7531455,0.7291644,73.60679,26,0,0,0,1,22.84999
2013-01-27,-4.543397,48.12999,974.1648,192.6982,1.858518,0.46155894,78.25675,27,0,0,0,1,27.560013
2013-01-28,-4.556119,54.300022,972.8619,177.11273,1.2017847,0.32522076,79.04963,28,0,0,0,0,48.12999
2013-01-29,0.28639066,73.20998,973.95355,171.1959,1.140603,0.31515938,84.42664,29,0,0,0,0,54.300022
2013-01-30,0.25025532,62.30003,978.18207,195.83339,1.4891464,0.35363245,89.433105,30,0,0,0,0,73.20998
2013-01-31,3.357316,58.62997,973.9668,183.66841,1.6434039,0.38931417,81.88126,31,0,0,0,0,62.30003
2013-02-01,8.850927,17.450006,974.5612,220.44061,5.8016567,1.7822962,44.10941,32,0,0,0,0,58.62997
2013-02-02,4.739573,37.310024,967.98584,177.57446,1.855914,0.3817811,64.85166,33,0,0,0,1,17.450006
2013-02-03,4.096336,17.919996,954.39435,128.38823,2.7671394,0.73592275,78.465126,34,0,0,0,1,37.310024
2013-02-04,3.3194492,4.785999,969.14307,272.51138,6.295206,1.6956044,51.418713,35,0,0,0,0,17.919996
2013-02-05,2.5724528,21.840012,972.3093,181.78935,2.017982,0.5770585,67.69382,36,0,0,0,0,4.785999
2013-02-06,3.0032036,36.199986,966.86816,165.10991,1.8604704,0.49738955,81.290085,37,0,0,0,0,21.840012
2013-02-07,2.1197546,11.519998,959.50604,186.68599,2.6880581,0.71573013,83.22315,38,0,0,0,0,36.199986
2013-02-08,0.64089936,20.06,963.73663,244.47026,2.113661,0.5403995,74.19769,39,0,0,0,0,11.519998
2013-02-09,-0.38762686,19.06,969.0752,189.4997,1.9197001,0.58051807,65.57278,40,0,0,0,1,20.06
2013-02-10,-0.49959055,17.830004,971.9751,196.96693,1.7641412,0.505872,72.313545,41,0,0,0,1,19.06
2013-02-11,-1.0368313,15.409993,971.6855,217.4817,1.7856197,0.48569492,68.12028,42,0,0,0,0,17.830004
2013-02-12,-2.306295,29.849985,968.3378,176.72716,1.9616814,0.5267158,76.04607,43,0,0,0,0,15.409993
2013-02-13,-1.0697967,40.569977,966.9402,199.10657,1.0166111,0.24001963,87.77508,44,0,0,0,0,29.849985
2013-02-14,-0.016262831,30.329992,974.4136,286.36395,6.5008845,1.9186105,77.62691,45,0,0,0,0,40.569977
2013-02-15,0.5191259,28.869997,978.2639,236.0307,4.573643,1.7187166,87.23187,46,0,0,0,0,30.329992
2013-02-16,1.606476,53.389988,976.9512,172.9044,1.151993,0.3046781,88.5745,47,0,0,0,1,28.869997
2013-02-17,1.8986126,53.04002,980.6216,157.73225,1.2314,0.36091635,88.44583,48,0,0,0,1,53.389988
2013-02-18,1.8439293,46.189972,980.5403,156.42557,1.2821683,0.33711818,83.785225,49,0,0,0,0,53.04002
2013-02-19,1.9785833,40.849983,978.81573,213.48863,1.1044792,0.27162603,74.29883,50,0,0,0,0,46.189972
2013-02-20,1.3783818,40.39001,973.2475,197.09633,1.5363346,0.45212296,74.00204,51,0,0,0,0,40.849983
2013-02-21,-0.43472126,22.320002,974.6983,166.86546,1.5766889,0.4347528,83.81621,52,0,0,0,0,40.39001
2013-02-22,-2.4115908,14.3499975,975.8986,155.21988,2.1647546,0.6280779,75.15031,53,0,0,0,0,22.320002
2013-02-23,-2.7477968,20.460007,968.57526,207.82484,1.2981144,0.34065822,83.074455,54,0,0,0,1,14.3499975
2013-02-24,-0.45698038,25.52001,965.1545,165.74185,1.3732907,0.34667203,83.32838,55,0,0,0,1,20.460007
2013-02-25,1.1561071,24.739992,967.35596,108.843956,1.1881166,0.28898087,95.03092,56,0,0,0,0,25.52001
2013-02-26,2.7736003,22.75,976.0676,139.7662,1.1933237,0.31874084,92.593575,57,0,0,0,0,24.739992
2013-02-27,3.2357988,8.582,979.7551,269.54218,3.3483708,0.8827317,90.33518,58,0,0,0,0,22.75
2013-02-28,3.2090094,26.72999,982.90814,132.07755,1.6414508,0.42250797,91.976006,59,0,0,0,0,8.582
2013-03-01,4.025311,30.949991,983.7878,138.9592,1.3963966,0.4310334,84.80756,60,0,0,0,0,26.72999
2013-03-02,2.6395328,25.400011,978.25555,162.7287,1.9776276,0.60618883,84.71743,61,0,0,0,1,30.949991
2013-03-03,3.2601507,23.359991,980.36725,172.15968,2.5572317,0.82800794,72.79311,62,0,0,0,1,25.400011
2013-03-04,2.824623,18.94,978.41284,107.801186,2.4827068,0.93038875,67.05901,63,0,0,0,0,23.359991
2013-03-05,1.6772317,31.670012,982.9466,125.81012,2.4491873,0.79695576,74.7317,64,0,0,0,0,18.94
2013-03-06,3.0689356,39.310024,980.6983,96.57835,2.5386822,0.9299035,73.0355,65,0,0,0,0,31.670012
2013-03-07,7.0168557,27.760008,970.9241,188.40779,2.465784,0.73711747,72.72512,66,0,0,0,0,39.310024
2013-03-08,9.791469,18.020006,963.5901,152.89128,2.6929395,0.87916857,75.72381,67,0,0,0,0,27.760008
2013-03-09,11.444817,14.0,961.552,178.84149,3.6865008,1.213007,65.72377,68,0,0,0,1,18.020006
2013-03-10,9.175801,18.530012,962.4448,125.812256,2.7166965,0.96309257,80.59451,69,0,0,0,1,14.0
2013-03-11,7.4724927,10.079994,960.6845,223.50873,1.6759473,0.48159257,88.57794,70,0,0,0,0,18.530012
2013-03-12,7.525309,15.460004,959.7636,161.7012,2.0892527,0.57094365,77.24977,71,0,0,0,0,10.079994
2013-03-13,6.3671417,19.0,959.1585,142.05766,1.831181,0.49189642,82.32925,72,0,0,0,0,15.460004
2013-03-14,4.8832603,21.0,957.9041,202.54308,1.9057065,0.5313649,88.96902,73,0,0,0,0,19.0
2013-03-15,1.0576528,13.5599985,957.1425,305.06256,11.217449,3.248251,60.76453,74,0,0,0,0,21.0
2013-03-16,0.23683786,11.260003,966.2907,312.53555,8.611998,2.5358765,43.261257,75,0,0,0,1,13.5599985
2013-03-17,-0.25961012,17.75,977.126,197.45477,2.7895947,0.663051,53.235897,76,0,0,0,1,11.260003
2013-03-18,0.7903486,25.22999,972.81964,159.00592,2.2848408,0.6561218,67.355934,77,0,0,0,0,17.75
2013-03-19,1.4141512,20.979992,959.647,188.60005,1.6694387,0.4218911,88.67867,78,0,0,0,0,25.22999
2013-03-20,4.5296803,17.719988,958.341,121.7837,2.490843,0.8145354,73.22816,79,0,0,0,0,20.979992
2013-03-21,6.0466957,19.200008,965.86646,145.2371,2.9929926,1.0217682,64.41238,80,0,0,0,0,17.719988
2013-03-22,8.000948,5.9929986,969.3619,302.17926,8.388095,2.7107794,47.88002,81,0,0,0,0,19.200008
2013-03-23,4.2612853,16.200006,972.88916,165.72258,3.495794,0.98353314,57.36112,82,0,0,0,1,5.9929986
2013-03-24,0.22884841,32.829994,975.9211,125.801544,2.3040416,0.68436104,68.25182,83,0,0,0,1,16.200006
2013-03-25,-1.4714365,33.030018,976.77734,102.14399,2.4312875,0.83911175,79.96113,84,0,0,0,0,32.829994
2013-03-26,-2.9298372,16.31,971.0562,146.69563,1.6023985,0.4770032,83.119835,85,0,0,0,0,33.030018
2013-03-27,-1.5648717,28.609987,965.3542,191.76491,1.8581921,0.5784555,89.18444,86,0,0,0,0,16.31
2013-03-28,-0.8733897,26.650011,969.3381,161.46179,2.0248165,0.6258301,76.31738,87,0,0,0,0,28.609987
2013-03-29,0.9375934,39.25,971.49677,139.80862,1.9662379,0.63304585,75.3959,88,0,0,0,0,26.650011
2013-03-30,2.6554785,47.45998,966.86957,160.95584,1.6935211,0.55069107,90.19613,89,0,0,0,1,39.25
2013-03-31,3.2162654,27.869997,963.731,137.51793,1.6691133,0.53841007,92.071846,90,0,0,1,1,47.45998
2013-04-01,4.154014,14.3099985,960.6274,219.27087,4.179864,1.3596541,75.761765,91,1,0,0,0,27.869997
2013-04-02,1.6954131,31.130003,968.3078,137.619,2.4039507,0.74645966,84.17089,92,0,1,0,0,14.3099985
2013-04-03,2.088185,24.430002,967.3156,161.5479,1.4409815,0.40911853,89.28684,93,0,0,0,0,31.130003
2013-04-04,3.5833638,20.909988,966.7559,255.6169,4.832041,1.5937163,76.011894,94,0,0,0,0,24.430002
2013-04-05,4.691953,28.78002,968.9851,168.44638,2.433891,0.7234308,76.37172,95,0,0,0,0,20.909988
2013-04-06,6.019865,27.670006,964.86035,154.82295,1.4539992,0.45091823,84.65386,96,0,0,0,1,28.78002
2013-04-07,5.3639984,18.739994,972.10767,146.07379,1.9044043,0.5727043,91.49134,97,0,0,0,1,27.670006
2013-04-08,4.929857,16.520004,975.49146,105.4574,1.7029585,0.49253786,73.194046,98,0,0,0,0,18.739994
2013-04-09,5.828144,17.969988,969.9543,175.02385,2.4950738,0.6320371,61.307068,99,0,0,0,0,16.520004
2013-04-10,8.601697,19.619997,965.9905,128.06972,3.1381385,0.9688468,62.634777,100,0,0,0,0,17.969988
2013-04-11,9.945035,11.630002,969.6458,186.13776,3.5608814,1.0752983,65.107155,101,0,0,0,0,19.619997
2013-04-12,10.550864,16.820005,970.7961,121.66224,2.9519882,1.0056881,67.42982,102,0,0,0,0,11.630002
2013-04-13,11.99845,11.929996,967.84174,196.52998,4.390747,1.2104553,72.007576,103,0,0,0,1,16.820005
2013-04-14,11.582253,7.2200007,978.5991,222.00867,3.2777512,1.0077876,61.132404,104,0,0,0,1,11.929996
2013-04-15,12.905826,7.786997,986.3811,154.63786,3.3864477,1.1972339,55.829052,105,0,0,0,0,7.2200007
2013-04-16,12.790027,15.320006,984.4927,136.1172,3.2839339,1.120159,61.542843,106,0,0,0,0,7.786997
2013-04-17,13.288747,24.789999,982.9627,182.30931,2.281912,0.72670937,62.63251,107,0,0,0,0,15.320006
2013-04-18,16.035978,25.319998,982.6758,157.71115,3.28068,1.118147,65.37617,108,0,0,0,0,24.789999
2013-04-19,17.5656,27.959997,979.1119,111.26694,2.7814586,1.0009934,64.717445,109,0,0,0,0,25.319998
2013-04-20,14.003304,26.380003,977.6873,164.02531,3.0704472,1.0634922,84.089294,110,0,0,0,1,27.959997
2013-04-21,14.240838,20.700008,979.1181,135.8208,2.266942,0.6098597,73.60143,111,0,0,0,1,26.380003
2013-04-22,14.428993,31.839996,976.9736,153.19737,3.228284,1.0148712,68.96669,112,0,0,0,0,20.700008
2013-04-23,13.701926,29.869997,974.2603,177.69087,4.102409,1.1914946,77.34029,113,0,0,0,0,31.839996
2013-04-24,13.928658,18.640009,980.2576,177.73944,2.9750946,0.97189945,73.44262,114,0,0,0,0,29.869997
2013-04-25,16.118227,14.039997,985.31915,187.00598,3.5283375,1.0415136,60.175323,115,0,0,0,0,18.640009
2013-04-26,18.171135,18.419996,983.3799,159.32848,3.7160285,1.0749941,57.018852,116,0,0,0,0,14.039997
2013-04-27,19.414148,28.340002,973.4595,153.83972,3.9888315,1.2643613,57.66782,117,0,0,0,1,18.419996
2013-04-28,18.21614,31.680014,966.1296,164.31628,4.2566667,1.1489633,59.450504,118,0,0,0,1,28.340002
2013-04-29,17.894243,16.159992,970.5808,204.21706,3.6786902,1.0017177,63.363415,119,0,0,0,0,31.680014
2013-04-30,17.504421,27.099989,976.8221,212.11394,2.6320827,0.5941198,66.21929,120,0,0,1,0,16.159992
2013-05-01,19.832186,42.560028,977.7015,147.6143,3.5078347,0.8930215,61.17357,121,1,0,0,0,27.099989
2013-05-02,20.47098,46.17001,978.1157,98.37363,3.6354065,1.1876124,63.1667,122,0,1,0,0,42.560028
2013-05-03,17.248491,37.489994,975.05176,169.05028,2.3093967,0.71945024,86.85607,123,0,0,0,0,46.17001
2013-05-04,18.453888,17.75,971.4522,159.37338,2.8823442,0.71981984,72.29977,124,0,0,0,1,37.489994
2013-05-05,15.5132265,18.119997,976.52856,164.07764,2.5058134,0.7032647,78.81192,125,0,0,0,1,17.75
2013-05-06,14.912099,9.688997,981.22534,172.10088,3.6402886,0.82033134,77.84243,126,0,0,0,0,18.119997
2013-05-07,14.389294,10.869998,978.0246,164.02995,2.1058502,0.57068163,91.94903,127,0,0,0,0,9.688997
2013-05-08,15.277074,14.289996,975.0847,200.30946,1.9623326,0.5474266,90.37057,128,0,0,1,0,10.869998
2013-05-09,16.609535,17.080004,975.57446,97.32758,2.8787649,0.90092236,78.963234,129,1,0,0,0,14.289996
2013-05-10,17.852966,20.130003,976.09576,145.9771,3.189557,0.9159195,70.47021,130,0,1,0,0,17.080004
2013-05-11,16.604395,17.530012,972.5786,151.96362,3.704399,1.1050867,74.679474,131,0,0,0,1,20.130003
2013-05-12,13.373738,3.742998,972.4902,304.3099,4.6537004,1.3608795,73.08199,132,0,0,0,1,17.530012
2013-05-13,14.82405,4.787998,971.9389,282.14212,6.21645,1.7831888,52.992203,133,0,0,0,0,3.742998
2013-05-14,13.642734,6.157,975.45435,215.68896,6.1884627,1.9174315,47.989727,134,0,0,0,0,4.787998
2013-05-15,15.127391,11.96,973.77325,160.71162,2.752495,0.6898994,62.859844,135,0,0,0,0,6.157
2013-05-16,16.976954,15.330001,968.0698,118.04089,3.2045279,0.89587873,63.430645,136,0,0,0,0,11.96
2013-05-17,15.373773,13.590004,965.4511,158.72913,3.2572482,0.8840764,72.60817,137,0,0,0,0,15.330001
2013-05-18,15.253465,16.229996,964.00616,139.24901,2.3551357,0.47477916,83.88623,138,0,0,0,1,13.590004
2013-05-19,16.754251,11.420005,970.2043,164.09938,4.128118,1.2355201,58.952045,139,0,0,1,1,16.229996
2013-05-20,16.629728,12.859992,969.5096,143.38423,4.2420225,1.1072012,62.71422,140,1,0,0,0,11.420005
2013-05-21,13.998634,7.618998,972.7033,143.24931,3.2901173,0.94277674,70.31928,141,0,1,0,0,12.859992
2013-05-22,15.041889,9.920006,971.3669,162.84416,3.7828286,0.92015433,61.700607,142,0,0,0,0,7.618998
2013-05-23,13.617916,9.557005,967.2979,166.4184,2.954591,0.80868787,70.88354,143,0,0,0,0,9.920006
2013-05-24,13.403063,6.760998,965.3991,197.40176,3.892571,1.0907578,56.88661,144,0,0,0,0,9.557005
2013-05-25,9.856145,9.911995,967.0716,147.36661,2.9581711,0.9137764,77.29996,145,0,0,0,1,6.760998
2013-05-26,9.176175,4.2420006,968.75806,190.6416,3.2989044,0.92968553,80.67758,146,0,0,0,1,9.911995
2013-05-27,12.176243,6.2539983,968.4755,172.73695,3.5677156,0.9468306,59.288967,147,0,0,0,0,4.2420006
2013-05-28,12.811315,9.411996,968.95526,138.36832,1.7449402,0.44445768,71.17229,148,0,0,0,0,6.2539983
2013-05-29,15.258915,11.850001,965.9705,139.2717,2.8504515,0.6573258,71.2612,149,0,0,1,0,9.411996
2013-05-30,15.525537,11.200005,961.87787,166.79314,3.7942207,1.0718836,66.11907,150,1,0,0,0,11.850001
2013-05-31,10.678758,4.714998,961.9314,278.92606,3.8632133,1.1651305,81.454216,151,0,1,0,0,11.200005
